frame_index,wall_time,elapsed_s,video_frame_index,fps,running,vehicle_state,event,stop_condition,lane_found,traffic_mission_enabled,signal_stop_latched,avoidance_blocked_by_signal,stop_line_detected,lane_error,solid_filter_angle_deg,solid_filter_kept_pixels,solid_filter_rejected_pixels,raw_steer,final_steer,final_speed,steering_pot,traffic_signal,car_detected,car_label,car_confidence,car_bbox,car_area_ratio,car_result_age_s,car_model_fault,ultrasonic_json,ultrasonic_age_json,front_sensor_values,front_distance_cm,sensor_ok,ultrasonic_close,fusion_confirmed,fusion_hits,fusion_skew_s,fusion_reason,obstacle_phase,dash_side,solid_side,locked_dash_side,lost_frames
92,2026-08-02T01:57:16.220+09:00,16.069,91,5.73,0,DRIVING,,0,1,1,0,0,0,0.074254,-0.643,7377,0,-0.133661,-0.133661,0,750,green,0,unknown,0.000000,null,0.000000,0.449,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.449,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
93,2026-08-02T01:57:16.363+09:00,16.212,92,5.74,0,DRIVING,,0,1,1,0,0,0,0.074254,-0.641,7385,0,-0.133660,-0.133660,0,750,green,0,unknown,0.000000,null,0.000000,0.470,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.470,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
94,2026-08-02T01:57:16.478+09:00,16.326,93,5.76,0,DRIVING,,0,1,1,0,0,0,0.074254,-0.640,7385,0,-0.133659,-0.133659,0,749,green,0,unknown,0.000000,null,0.000000,0.221,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.221,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
95,2026-08-02T01:57:16.672+09:00,16.521,94,5.75,0,DRIVING,,0,1,1,0,0,0,0.074254,-0.640,7377,0,-0.133659,-0.133659,0,750,green,0,unknown,0.000000,null,0.000000,0.275,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.275,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
96,2026-08-02T01:57:16.787+09:00,16.635,95,5.78,0,DRIVING,,0,1,1,0,0,0,0.074254,-0.640,7377,0,-0.133658,-0.133658,0,750,green,0,unknown,0.000000,null,0.000000,0.388,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.388,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
97,2026-08-02T01:57:16.964+09:00,16.813,96,5.77,0,DRIVING,,0,1,1,0,0,0,0.074254,-0.668,7401,0,-0.133658,-0.133658,0,749,green,0,unknown,0.000000,null,0.000000,0.450,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.450,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
98,2026-08-02T01:57:17.074+09:00,16.922,97,5.80,0,DRIVING,,0,1,1,0,0,0,0.074322,-0.667,7398,0,-0.133904,-0.133904,0,749,green,0,unknown,0.000000,null,0.000000,0.253,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.253,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
99,2026-08-02T01:57:17.251+09:00,17.100,98,5.79,0,DRIVING,,0,1,1,0,0,0,0.074254,-0.660,7395,0,-0.133621,-0.133621,0,749,green,0,unknown,0.000000,null,0.000000,0.252,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.252,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
100,2026-08-02T01:57:17.434+09:00,17.283,99,5.79,0,DRIVING,,0,1,1,0,0,0,0.074254,-0.655,7395,0,-0.133632,-0.133632,0,749,green,0,unknown,0.000000,null,0.000000,0.325,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.325,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
101,2026-08-02T01:57:17.627+09:00,17.476,100,5.78,0,DRIVING,,0,1,1,0,0,0,0.074254,-0.678,7409,0,-0.133640,-0.133640,0,749,green,0,unknown,0.000000,null,0.000000,0.518,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.518,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
102,2026-08-02T01:57:17.859+09:00,17.707,101,5.76,0,DRIVING,,0,1,1,0,0,0,0.074254,-0.668,7395,0,-0.133645,-0.133645,0,749,green,0,unknown,0.000000,null,0.000000,0.388,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.388,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
103,2026-08-02T01:57:18.054+09:00,17.903,102,5.76,0,DRIVING,,0,1,1,0,0,0,0.074254,-0.660,7385,0,-0.133649,-0.133649,0,749,green,0,unknown,0.000000,null,0.000000,0.392,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.392,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
104,2026-08-02T01:57:18.288+09:00,18.137,103,5.74,0,DRIVING,,0,1,1,0,0,0,0.074254,-0.654,7385,0,-0.133651,-0.133651,0,749,green,0,unknown,0.000000,null,0.000000,0.625,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.625,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
105,2026-08-02T01:57:18.478+09:00,18.326,104,5.73,0,DRIVING,,0,1,1,0,0,0,0.074254,-0.649,7385,0,-0.133653,-0.133653,0,749,green,0,unknown,0.000000,null,0.000000,0.584,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.584,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
106,2026-08-02T01:57:18.668+09:00,18.516,105,5.73,0,DRIVING,,0,1,1,0,0,0,0.074254,-0.647,7380,0,-0.133655,-0.133655,0,749,green,0,unknown,0.000000,null,0.000000,0.577,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.577,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
107,2026-08-02T01:57:18.877+09:00,18.721,106,5.72,0,DRIVING,,0,1,1,0,0,0,0.074254,-0.644,7385,0,-0.133655,-0.133655,0,749,green,0,unknown,0.000000,null,0.000000,0.547,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.547,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
108,2026-08-02T01:57:19.030+09:00,18.878,107,5.73,1,DRIVING,phase:KEEP_PAUSED->KEEP,0,1,1,0,0,0,0.074254,-0.643,7377,0,-0.133656,-0.133656,255,749,green,0,unknown,0.000000,null,0.000000,0.515,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.515,ultrasonic-not-close,KEEP,left,right,,0
109,2026-08-02T01:57:19.206+09:00,19.054,108,5.72,1,DRIVING,,0,1,1,0,0,0,0.074254,-0.643,7377,0,-0.133656,-0.133656,255,740,green,0,unknown,0.000000,null,0.000000,0.502,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.502,ultrasonic-not-close,KEEP,left,right,,0
110,2026-08-02T01:57:19.404+09:00,19.253,109,5.72,1,DRIVING,,0,1,1,0,0,0,0.074254,-0.646,7369,0,-0.133657,-0.133657,255,743,green,0,unknown,0.000000,null,0.000000,0.500,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.500,ultrasonic-not-close,KEEP,left,right,,0
111,2026-08-02T01:57:19.554+09:00,19.402,110,5.72,1,DRIVING,,0,1,1,0,0,0,0.075914,-0.739,7613,0,-0.139632,-0.139632,255,740,green,0,unknown,0.000000,null,0.000000,0.312,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.312,ultrasonic-not-close,KEEP,left,right,,0
112,2026-08-02T01:57:19.708+09:00,19.557,111,5.73,1,DRIVING,,0,1,1,0,0,0,0.080197,-0.901,7695,0,-0.154155,-0.154155,255,741,green,0,unknown,0.000000,null,0.000000,0.269,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.269,ultrasonic-not-close,KEEP,left,right,,0
113,2026-08-02T01:57:19.892+09:00,19.740,112,5.73,1,DRIVING,,0,1,1,0,0,0,0.090572,-0.960,7731,0,-0.188565,-0.188565,255,739,green,0,unknown,0.000000,null,0.000000,0.303,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.303,ultrasonic-not-close,KEEP,left,right,,0
114,2026-08-02T01:57:20.020+09:00,19.868,113,5.74,1,DRIVING,,0,1,1,0,0,0,0.092215,-1.135,7626,0,-0.186818,-0.186818,255,739,green,0,unknown,0.000000,null,0.000000,0.278,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.278,ultrasonic-not-close,KEEP,left,right,,0
115,2026-08-02T01:57:20.137+09:00,19.987,114,5.76,1,DRIVING,,0,1,1,0,0,0,0.103730,-1.460,7305,0,-0.222025,-0.222025,255,739,green,0,unknown,0.000000,null,0.000000,0.211,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.211,ultrasonic-not-close,KEEP,left,right,,0
116,2026-08-02T01:57:20.314+09:00,20.164,115,5.76,1,DRIVING,,0,1,1,0,0,0,0.104519,-1.637,7057,0,-0.214271,-0.214271,255,734,green,0,unknown,0.000000,null,0.000000,0.256,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.256,ultrasonic-not-close,KEEP,left,right,,0
117,2026-08-02T01:57:20.549+09:00,20.398,116,5.74,1,DRIVING,,0,1,1,0,0,0,0.100040,-1.501,6958,0,-0.190306,-0.190306,255,734,green,0,unknown,0.000000,null,0.000000,0.377,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.377,ultrasonic-not-close,KEEP,left,right,,0
118,2026-08-02T01:57:20.807+09:00,20.656,117,5.72,1,DRIVING,,0,1,1,0,0,0,0.084650,-0.934,7250,1,-0.131832,-0.131832,255,734,green,0,unknown,0.000000,null,0.000000,0.458,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.458,ultrasonic-not-close,KEEP,left,right,,0
119,2026-08-02T01:57:20.979+09:00,20.827,118,5.72,1,DRIVING,,0,1,1,0,0,0,0.065969,-0.510,7426,0,-0.070741,-0.070741,255,735,green,0,unknown,0.000000,null,0.000000,0.629,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.629,ultrasonic-not-close,KEEP,left,right,,0
120,2026-08-02T01:57:21.112+09:00,20.961,119,5.73,1,DRIVING,,0,1,1,0,0,0,0.044994,-0.025,7514,0,-0.009631,-0.009631,255,734,green,0,unknown,0.000000,null,0.000000,0.528,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.528,ultrasonic-not-close,KEEP,left,right,,0
121,2026-08-02T01:57:21.227+09:00,21.077,120,5.74,1,DRIVING,,0,1,1,0,0,0,-0.008153,0.761,7443,0,0.160289,0.160289,255,735,green,0,unknown,0.000000,null,0.000000,0.385,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.385,ultrasonic-not-close,KEEP,left,right,,0
122,2026-08-02T01:57:21.420+09:00,21.269,121,5.74,1,DRIVING,,0,1,1,0,0,0,-0.040487,1.631,7222,0,0.233007,0.233007,255,739,green,0,unknown,0.000000,null,0.000000,0.272,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.272,ultrasonic-not-close,KEEP,left,right,,0
123,2026-08-02T01:57:21.662+09:00,21.510,122,5.72,1,DRIVING,,0,1,1,0,0,0,-0.076591,2.615,6968,0,0.314941,0.314941,255,756,green,0,unknown,0.000000,null,0.000000,0.399,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.399,ultrasonic-not-close,KEEP,left,right,,0
124,2026-08-02T01:57:21.921+09:00,21.770,123,5.70,1,DRIVING,,0,1,1,0,0,0,-0.140580,3.679,6799,0,0.492178,0.492178,255,760,green,0,unknown,0.000000,null,0.000000,0.657,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.657,ultrasonic-not-close,KEEP,left,right,,0
125,2026-08-02T01:57:22.088+09:00,21.937,124,5.70,1,DRIVING,,0,1,1,0,0,0,-0.191566,4.846,7972,0,0.603988,0.603988,255,768,green,0,unknown,0.000000,null,0.000000,0.633,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.633,ultrasonic-not-close,KEEP,left,right,,0
126,2026-08-02T01:57:22.279+09:00,22.128,125,5.70,1,DRIVING,,0,1,1,0,0,0,-0.219129,6.317,8429,0,0.625466,0.625466,255,785,green,0,unknown,0.000000,null,0.000000,0.582,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.582,ultrasonic-not-close,KEEP,left,right,,0
127,2026-08-02T01:57:22.427+09:00,22.277,126,5.70,1,DRIVING,,0,1,1,0,0,0,-0.263753,7.848,8636,0,0.716800,0.716800,255,785,green,0,unknown,0.000000,null,0.000000,0.305,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.305,ultrasonic-not-close,KEEP,left,right,,0
128,2026-08-02T01:57:22.611+09:00,22.460,127,5.70,1,DRIVING,,0,1,1,0,0,0,-0.292863,9.057,8265,0,0.748983,0.748983,255,792,green,0,unknown,0.000000,null,0.000000,0.296,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.296,ultrasonic-not-close,KEEP,left,right,,0
129,2026-08-02T01:57:22.717+09:00,22.566,128,5.72,1,DRIVING,,0,1,1,0,0,0,-0.305636,9.874,8369,0,0.728418,0.728418,255,799,green,0,unknown,0.000000,null,0.000000,0.253,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.253,ultrasonic-not-close,KEEP,left,right,,0
130,2026-08-02T01:57:22.856+09:00,22.694,129,5.73,1,DRIVING,,0,1,1,0,0,0,-0.312653,10.587,8310,0,0.700198,0.700198,255,796,green,0,unknown,0.000000,null,0.000000,0.199,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.199,ultrasonic-not-close,KEEP,left,right,,0
131,2026-08-02T01:57:23.058+09:00,22.908,130,5.72,1,DRIVING,,0,1,1,0,0,0,-0.312051,11.085,8313,0,0.656802,0.656802,255,796,green,0,unknown,0.000000,null,0.000000,0.306,,"{""0"": 250, ""1"": 192, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 192}",192,1,0,0,0,0.306,ultrasonic-not-close,KEEP,left,right,,0
132,2026-08-02T01:57:23.209+09:00,23.058,131,5.73,1,DRIVING,,0,1,1,0,0,0,-0.309994,11.437,8344,0,0.620866,0.620866,255,796,green,0,unknown,0.000000,null,0.000000,0.455,,"{""0"": 250, ""1"": 181, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 181}",181,1,0,0,0,0.455,ultrasonic-not-close,KEEP,left,right,,0
133,2026-08-02T01:57:23.411+09:00,23.261,132,5.72,1,DRIVING,,0,1,1,0,0,0,-0.307910,11.737,8449,0,0.594500,0.594500,255,791,green,0,unknown,0.000000,null,0.000000,0.519,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.519,ultrasonic-not-close,KEEP,left,right,,0
134,2026-08-02T01:57:23.599+09:00,23.447,133,5.72,1,DRIVING,,0,1,1,0,0,0,-0.306102,11.983,8248,0,0.575912,0.575912,255,793,green,0,unknown,0.000000,null,0.000000,0.356,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.356,ultrasonic-not-close,KEEP,left,right,,0
135,2026-08-02T01:57:23.775+09:00,23.624,134,5.72,1,DRIVING,,0,1,1,0,0,0,-0.305170,12.183,8236,0,0.565079,0.565079,255,788,green,0,unknown,0.000000,null,0.000000,0.330,,"{""0"": 250, ""1"": 186, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 186}",186,1,0,0,0,0.330,ultrasonic-not-close,KEEP,left,right,,0
136,2026-08-02T01:57:23.954+09:00,23.803,135,5.72,1,DRIVING,,0,1,1,0,0,0,-0.306130,12.292,8142,0,0.563803,0.563803,255,795,green,0,unknown,0.000000,null,0.000000,0.322,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.322,ultrasonic-not-close,KEEP,left,right,,0
137,2026-08-02T01:57:24.064+09:00,23.914,136,5.73,1,DRIVING,,0,1,1,0,0,0,-0.308075,12.346,8281,0,0.566973,0.566973,255,796,green,0,unknown,0.000000,null,0.000000,0.256,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.256,ultrasonic-not-close,KEEP,left,right,,0
138,2026-08-02T01:57:24.240+09:00,24.089,137,5.73,1,DRIVING,,0,1,1,0,0,0,-0.308404,12.526,8174,0,0.564427,0.564427,255,796,green,0,unknown,0.000000,null,0.000000,0.249,,"{""0"": 250, ""1"": 152, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 152}",152,1,0,0,0,0.249,ultrasonic-not-close,KEEP,left,right,,0
