frame_index,wall_time,elapsed_s,video_frame_index,fps,running,vehicle_state,event,stop_condition,lane_found,traffic_mission_enabled,signal_stop_latched,avoidance_blocked_by_signal,stop_line_detected,lane_error,solid_filter_angle_deg,solid_filter_kept_pixels,solid_filter_rejected_pixels,raw_steer,final_steer,final_speed,steering_pot,traffic_signal,traffic_result_age_s,traffic_model_fault,car_detected,car_label,car_confidence,car_bbox,car_area_ratio,car_result_age_s,car_model_fault,ultrasonic_json,ultrasonic_age_json,front_sensor_values,front_distance_cm,sensor_ok,ultrasonic_close,fusion_confirmed,fusion_hits,fusion_skew_s,fusion_reason,obstacle_phase,dash_side,solid_side,locked_dash_side,lost_frames
698,2026-08-02T02:28:55.462+09:00,85.094,697,8.25,0,DRIVING,,0,1,1,0,0,0,0.276703,-11.481,247,0,-0.346099,-0.346099,0,720,green,0.210,,0,unknown,0.000000,null,0.000000,0.427,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.427,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
699,2026-08-02T02:28:55.579+09:00,85.212,698,8.24,0,DRIVING,,0,1,1,0,0,0,0.280059,-10.699,299,21,-0.403772,-0.403772,0,738,green,0.255,,0,unknown,0.000000,null,0.000000,0.333,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.333,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
700,2026-08-02T02:28:55.676+09:00,85.307,699,8.24,0,DRIVING,,0,1,1,0,0,0,0.290602,-10.699,0,98,-0.471824,-0.471824,0,759,green,0.291,,0,unknown,0.000000,null,0.000000,0.345,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.345,ultrasonic-not-close,KEEP_PAUSED,left,,,0
701,2026-08-02T02:28:55.838+09:00,85.471,700,8.28,0,DRIVING,,0,1,1,0,0,0,0.292050,-10.699,0,25,-0.492418,-0.492418,0,748,green,0.218,,0,unknown,0.000000,null,0.000000,0.508,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.508,ultrasonic-not-close,KEEP_PAUSED,left,,,0
702,2026-08-02T02:28:55.926+09:00,85.558,701,8.35,0,DRIVING,,0,1,1,0,0,0,0.276413,-9.362,243,21,-0.446105,-0.446105,0,747,green,0.263,,0,unknown,0.000000,null,0.000000,0.309,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.309,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
703,2026-08-02T02:28:56.056+09:00,85.688,702,8.26,0,DRIVING,,0,1,1,0,0,0,0.280066,-7.560,1318,0,-0.474686,-0.474686,0,750,green,0.351,,0,unknown,0.000000,null,0.000000,0.439,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.439,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
704,2026-08-02T02:28:56.142+09:00,85.775,703,8.33,0,DRIVING,,0,1,1,0,0,0,0.274421,-7.348,2651,0,-0.463194,-0.463194,0,749,green,0.135,,0,unknown,0.000000,null,0.000000,0.267,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.267,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
705,2026-08-02T02:28:56.273+09:00,85.905,704,8.24,0,DRIVING,,0,1,1,0,0,0,0.240646,-5.577,4171,2,-0.350835,-0.350835,0,745,green,0.220,,0,unknown,0.000000,null,0.000000,0.396,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.396,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
706,2026-08-02T02:28:56.367+09:00,85.998,705,8.42,0,DRIVING,,0,1,1,0,0,0,0.200473,-3.448,4666,0,-0.230911,-0.230911,0,742,green,0.218,,0,unknown,0.000000,null,0.000000,0.402,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.402,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
707,2026-08-02T02:28:56.514+09:00,86.146,706,8.27,0,DRIVING,,0,1,1,0,0,0,0.176014,-1.553,4660,0,-0.181841,-0.181841,0,742,green,0.229,,0,unknown,0.000000,null,0.000000,0.335,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.335,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
708,2026-08-02T02:28:56.652+09:00,86.284,707,8.36,0,DRIVING,,0,1,1,0,0,0,0.165146,-0.174,5178,0,-0.183211,-0.183211,0,742,green,0.243,,0,unknown,0.000000,null,0.000000,0.472,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.472,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
709,2026-08-02T02:28:56.749+09:00,86.380,708,8.51,0,DRIVING,,0,1,1,0,0,0,0.127736,1.063,5321,0,-0.082751,-0.082751,0,742,green,0.289,,0,unknown,0.000000,null,0.000000,0.343,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.343,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
710,2026-08-02T02:28:56.849+09:00,86.481,709,8.48,0,DRIVING,,0,1,1,0,0,0,0.103401,2.157,5678,0,-0.039297,-0.039297,0,743,green,0.239,,0,unknown,0.000000,null,0.000000,0.445,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.445,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
711,2026-08-02T02:28:56.939+09:00,86.569,710,8.60,0,DRIVING,,0,1,1,0,0,0,0.089596,2.938,5814,0,-0.033646,-0.033646,0,742,green,0.340,,0,unknown,0.000000,null,0.000000,0.248,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.248,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
712,2026-08-02T02:28:57.044+09:00,86.676,711,8.68,0,DRIVING,,0,1,1,0,0,0,0.070548,3.640,5967,0,-0.003361,-0.003361,0,742,green,0.293,,0,unknown,0.000000,null,0.000000,0.259,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.259,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
713,2026-08-02T02:28:57.263+09:00,86.895,712,8.38,0,DRIVING,,0,1,1,0,0,0,0.038733,4.109,6429,0,0.074085,0.074085,0,742,green,0.203,,0,unknown,0.000000,null,0.000000,0.477,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.477,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
714,2026-08-02T02:28:57.428+09:00,87.061,713,8.40,0,DRIVING,,0,1,1,0,0,0,0.000954,4.622,6935,9,0.166949,0.166949,0,743,green,0.326,,0,unknown,0.000000,null,0.000000,0.452,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.452,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
715,2026-08-02T02:28:57.519+09:00,87.153,714,8.48,0,DRIVING,,0,1,1,0,0,0,-0.024725,5.122,7312,10,0.208792,0.208792,0,743,green,0.384,,0,unknown,0.000000,null,0.000000,0.435,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.435,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
716,2026-08-02T02:28:57.705+09:00,87.338,715,8.24,0,DRIVING,,0,1,1,0,0,0,-0.026224,5.477,7260,30,0.164903,0.164903,0,745,green,0.260,,0,unknown,0.000000,null,0.000000,0.621,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.621,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
717,2026-08-02T02:28:57.796+09:00,87.427,716,8.31,0,DRIVING,,0,1,1,0,0,0,-0.024988,4.791,7735,100,0.125143,0.125143,0,746,green,0.280,,0,unknown,0.000000,null,0.000000,0.494,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.494,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
718,2026-08-02T02:28:57.926+09:00,87.558,717,8.20,0,DRIVING,,0,1,1,0,0,0,-0.024135,5.064,7292,73,0.098022,0.098022,0,746,green,0.371,,0,unknown,0.000000,null,0.000000,0.371,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.371,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
719,2026-08-02T02:28:58.018+09:00,87.650,718,8.31,0,DRIVING,,0,1,1,0,0,0,-0.025591,5.283,7287,88,0.086891,0.086891,0,745,red,0.410,,0,unknown,0.000000,null,0.000000,0.462,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.462,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
720,2026-08-02T02:28:58.152+09:00,87.784,719,8.19,0,DRIVING,,0,1,1,0,0,0,-0.026318,5.438,7292,81,0.077259,0.077259,0,745,red,0.227,,0,unknown,0.000000,null,0.000000,0.320,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.320,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
721,2026-08-02T02:28:58.311+09:00,87.943,720,8.21,0,DRIVING,,0,1,1,0,0,0,-0.027164,5.560,7293,80,0.071339,0.071339,0,746,red,0.231,,0,unknown,0.000000,null,0.000000,0.477,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.477,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
722,2026-08-02T02:28:58.403+09:00,88.035,721,8.20,0,DRIVING,,0,1,1,0,0,0,-0.027133,5.647,7253,63,0.064495,0.064495,0,745,red,0.297,,0,unknown,0.000000,null,0.000000,0.348,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.348,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
723,2026-08-02T02:28:58.519+09:00,88.150,722,8.31,0,DRIVING,,0,1,1,0,0,0,-0.028402,5.742,7243,102,0.064365,0.064365,0,746,red,0.257,,0,unknown,0.000000,null,0.000000,0.463,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.463,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
724,2026-08-02T02:28:58.684+09:00,88.316,723,8.15,0,DRIVING,,0,1,1,0,0,0,-0.028971,5.817,7337,113,0.062443,0.062443,0,747,red,0.212,,0,unknown,0.000000,null,0.000000,0.493,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.493,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
725,2026-08-02T02:28:58.811+09:00,88.442,724,8.06,0,DRIVING,,0,1,1,0,0,0,-0.029029,5.840,7359,106,0.059563,0.059563,0,745,red,0.284,,0,unknown,0.000000,null,0.000000,0.367,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.367,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
726,2026-08-02T02:28:58.909+09:00,88.541,725,8.11,0,DRIVING,,0,1,1,0,0,0,-0.027340,5.865,7303,87,0.051289,0.051289,0,745,red,0.296,,0,unknown,0.000000,null,0.000000,0.188,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.188,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
727,2026-08-02T02:28:59.072+09:00,88.704,726,7.94,0,DRIVING,,0,1,1,0,0,0,-0.028414,5.878,7352,56,0.054534,0.054534,0,746,green,0.229,,0,unknown,0.000000,null,0.000000,0.350,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.350,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
728,2026-08-02T02:28:59.160+09:00,88.792,727,8.12,0,DRIVING,,0,1,1,0,0,0,-0.028354,5.880,7320,62,0.053299,0.053299,0,746,red,0.265,,0,unknown,0.000000,null,0.000000,0.312,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.312,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
729,2026-08-02T02:28:59.264+09:00,88.897,728,8.14,0,DRIVING,,0,1,1,0,0,0,-0.029098,5.902,7316,101,0.055301,0.055301,0,746,red,0.354,,0,unknown,0.000000,null,0.000000,0.419,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.419,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
730,2026-08-02T02:28:59.353+09:00,88.985,729,8.16,0,DRIVING,,0,1,1,0,0,0,-0.029339,5.910,7321,104,0.055289,0.055289,0,746,red,0.359,,0,unknown,0.000000,null,0.000000,0.407,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.407,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
731,2026-08-02T02:28:59.466+09:00,89.097,730,8.27,0,DRIVING,,0,1,1,0,0,0,-0.028925,5.947,7351,107,0.053054,0.053054,0,746,green,0.198,,0,unknown,0.000000,null,0.000000,0.519,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.519,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
732,2026-08-02T02:28:59.652+09:00,89.284,731,8.05,0,DRIVING,,0,1,1,0,0,0,-0.029369,5.983,7315,106,0.054358,0.054358,0,746,red,0.205,,0,unknown,0.000000,null,0.000000,0.455,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.455,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
733,2026-08-02T02:28:59.744+09:00,89.375,732,8.13,0,DRIVING,,0,1,1,0,0,0,-0.029551,6.023,7311,101,0.054564,0.054564,0,746,red,0.301,,0,unknown,0.000000,null,0.000000,0.353,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.353,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
734,2026-08-02T02:28:59.859+09:00,89.492,733,8.08,0,DRIVING,,0,1,1,0,0,0,-0.029710,6.052,7299,103,0.054726,0.054726,0,746,red,0.283,,0,unknown,0.000000,null,0.000000,0.468,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.468,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
735,2026-08-02T02:28:59.988+09:00,89.620,734,8.07,0,DRIVING,,0,1,1,0,0,0,-0.029692,6.073,7295,103,0.054286,0.054286,0,746,red,0.211,,0,unknown,0.000000,null,0.000000,0.486,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.486,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
736,2026-08-02T02:29:00.088+09:00,89.718,735,8.06,0,DRIVING,,0,1,1,0,0,0,-0.029447,6.078,7302,106,0.053151,0.053151,0,746,red,0.248,,0,unknown,0.000000,null,0.000000,0.306,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.306,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
737,2026-08-02T02:29:00.276+09:00,89.908,736,7.98,0,DRIVING,,0,1,1,0,0,0,-0.029721,6.090,7285,105,0.054093,0.054093,0,746,red,0.352,,0,unknown,0.000000,null,0.000000,0.494,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.494,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
738,2026-08-02T02:29:00.399+09:00,90.031,737,8.00,0,DRIVING,,0,1,1,0,0,0,-0.029539,6.094,7288,106,0.053261,0.053261,0,746,red,0.188,,0,unknown,0.000000,null,0.000000,0.374,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.374,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
739,2026-08-02T02:29:00.494+09:00,90.126,738,8.01,0,DRIVING,,0,1,1,0,0,0,-0.029640,6.095,7324,104,0.053596,0.053596,0,746,red,0.127,,0,unknown,0.000000,null,0.000000,0.365,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.365,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
740,2026-08-02T02:29:00.588+09:00,90.220,739,8.02,0,DRIVING,,0,1,1,0,0,0,-0.029995,6.103,7290,104,0.054801,0.054801,0,746,red,0.221,,0,unknown,0.000000,null,0.000000,0.459,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.459,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
741,2026-08-02T02:29:00.710+09:00,90.341,740,7.95,0,DRIVING,,0,1,1,0,0,0,-0.029550,6.106,7302,104,0.052956,0.052956,0,746,red,0.193,,0,unknown,0.000000,null,0.000000,0.272,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.272,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
742,2026-08-02T02:29:00.810+09:00,90.442,741,7.97,0,DRIVING,,0,1,1,0,0,0,-0.029991,6.112,7294,103,0.054614,0.054614,0,746,red,0.220,,0,unknown,0.000000,null,0.000000,0.279,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.279,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
743,2026-08-02T02:29:00.970+09:00,90.601,742,8.09,0,DRIVING,,0,1,1,0,0,0,-0.029518,6.112,7293,106,0.052723,0.052723,0,745,red,0.226,,0,unknown,0.000000,null,0.000000,0.438,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.438,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
