frame_index,wall_time,elapsed_s,video_frame_index,fps,running,vehicle_state,event,stop_condition,lane_found,stop_line_detected,lane_error,raw_steer,final_steer,final_speed,steering_pot,traffic_signal,car_detected,car_label,car_confidence,car_bbox,car_area_ratio,car_result_age_s,car_model_fault,ultrasonic_json,ultrasonic_age_json,front_sensor_values,front_distance_cm,sensor_ok,ultrasonic_close,fusion_confirmed,fusion_hits,fusion_skew_s,fusion_reason,obstacle_phase,dash_side,solid_side,locked_dash_side,lost_frames
174,2026-08-01T22:49:45.790+09:00,18.333,173,9.50,0,DRIVING,,0,1,0,-0.133869,0.428489,0.428489,0,751,green,0,unknown,0.000000,null,0.000000,0.297,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.297,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
175,2026-08-01T22:49:45.905+09:00,18.448,174,9.49,0,DRIVING,,0,1,0,-0.144578,0.410781,0.410781,0,753,green,0,unknown,0.000000,null,0.000000,0.192,,"{""0"": 177, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 177, ""1"": 250}",177,1,0,0,0,0.192,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
176,2026-08-01T22:49:46.003+09:00,18.547,175,9.49,0,DRIVING,,0,1,0,-0.152527,0.394238,0.394238,0,750,green,0,unknown,0.000000,null,0.000000,0.290,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.290,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
177,2026-08-01T22:49:46.098+09:00,18.642,176,9.50,0,DRIVING,,0,1,0,-0.161249,0.389730,0.389730,0,749,green,0,unknown,0.000000,null,0.000000,0.280,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.280,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
178,2026-08-01T22:49:46.212+09:00,18.756,177,9.50,0,DRIVING,,0,1,0,-0.167373,0.381930,0.381930,0,750,green,0,unknown,0.000000,null,0.000000,0.393,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.393,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
179,2026-08-01T22:49:46.309+09:00,18.851,178,9.50,0,DRIVING,,0,1,0,-0.170840,0.370215,0.370215,0,749,green,0,unknown,0.000000,null,0.000000,0.276,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.276,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
180,2026-08-01T22:49:46.408+09:00,18.950,179,9.50,0,DRIVING,,0,1,0,-0.174136,0.363269,0.363269,0,750,green,0,unknown,0.000000,null,0.000000,0.281,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.281,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
181,2026-08-01T22:49:46.511+09:00,19.053,180,9.50,0,DRIVING,,0,1,0,-0.176668,0.357437,0.357437,0,750,green,0,unknown,0.000000,null,0.000000,0.383,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.383,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
182,2026-08-01T22:49:46.613+09:00,19.157,181,9.50,0,DRIVING,,0,1,0,-0.177591,0.348928,0.348928,0,750,green,0,unknown,0.000000,null,0.000000,0.275,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.275,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
183,2026-08-01T22:49:46.723+09:00,19.265,182,9.50,0,DRIVING,,0,1,0,-0.178650,0.343961,0.343961,0,750,green,0,unknown,0.000000,null,0.000000,0.286,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.286,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
184,2026-08-01T22:49:46.823+09:00,19.366,183,9.51,0,DRIVING,,0,1,0,-0.179452,0.340133,0.340133,0,750,green,0,unknown,0.000000,null,0.000000,0.385,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.385,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
185,2026-08-01T22:49:46.927+09:00,19.469,184,9.51,0,DRIVING,,0,1,0,-0.180033,0.337088,0.337088,0,749,green,0,unknown,0.000000,null,0.000000,0.275,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.275,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
186,2026-08-01T22:49:47.040+09:00,19.583,185,9.50,0,DRIVING,,0,1,0,-0.180024,0.333146,0.333146,0,751,green,0,unknown,0.000000,null,0.000000,0.186,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.186,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
187,2026-08-01T22:49:47.154+09:00,19.696,186,9.50,0,DRIVING,,0,1,0,-0.179703,0.329262,0.329262,0,750,green,0,unknown,0.000000,null,0.000000,0.299,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.299,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
188,2026-08-01T22:49:47.252+09:00,19.796,187,9.50,0,DRIVING,,0,1,0,-0.180514,0.330441,0.330441,0,749,green,0,unknown,0.000000,null,0.000000,0.288,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.288,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
189,2026-08-01T22:49:47.356+09:00,19.898,188,9.50,0,DRIVING,,0,1,0,-0.181266,0.331494,0.331494,0,749,green,0,unknown,0.000000,null,0.000000,0.287,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.287,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
190,2026-08-01T22:49:47.451+09:00,19.992,189,9.51,0,DRIVING,,0,1,0,-0.181750,0.331673,0.331673,0,750,green,0,unknown,0.000000,null,0.000000,0.379,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.379,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
191,2026-08-01T22:49:47.548+09:00,20.091,190,9.51,0,DRIVING,,0,1,0,-0.180801,0.326899,0.326899,0,749,green,0,unknown,0.000000,null,0.000000,0.267,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.267,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
192,2026-08-01T22:49:47.655+09:00,20.197,191,9.51,0,DRIVING,,0,1,0,-0.180875,0.326727,0.326727,0,750,green,0,unknown,0.000000,null,0.000000,0.372,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.372,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
193,2026-08-01T22:49:47.776+09:00,20.318,192,9.50,0,DRIVING,,0,1,0,-0.181970,0.330325,0.330325,0,749,green,0,unknown,0.000000,null,0.000000,0.293,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.293,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
194,2026-08-01T22:49:47.878+09:00,20.421,193,9.50,0,DRIVING,,0,1,0,-0.181757,0.328726,0.328726,0,749,green,0,unknown,0.000000,null,0.000000,0.302,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.302,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
195,2026-08-01T22:49:47.980+09:00,20.523,194,9.51,0,DRIVING,,0,1,0,-0.181273,0.326512,0.326512,0,749,green,0,unknown,0.000000,null,0.000000,0.174,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.174,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
196,2026-08-01T22:49:48.086+09:00,20.627,195,9.51,0,DRIVING,,0,1,0,-0.181255,0.326383,0.326383,0,749,green,0,unknown,0.000000,null,0.000000,0.277,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.277,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
197,2026-08-01T22:49:48.195+09:00,20.739,196,9.50,0,DRIVING,,0,1,0,-0.181242,0.326298,0.326298,0,749,green,0,unknown,0.000000,null,0.000000,0.288,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.288,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
198,2026-08-01T22:49:48.310+09:00,20.852,197,9.50,1,DRIVING,phase:KEEP_PAUSED->KEEP,0,1,0,-0.181232,0.000000,0.000000,255,749,green,0,unknown,0.000000,null,0.000000,0.193,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.193,ultrasonic-not-close,KEEP,left,right,,0
199,2026-08-01T22:49:48.418+09:00,20.959,198,9.50,1,DRIVING,,0,1,0,-0.112877,0.203179,0.203179,255,749,green,0,unknown,0.000000,null,0.000000,0.300,,"{""0"": 250, ""1"": 120, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 120}",120,1,1,0,0,0.300,car-not-detected-or-stale,KEEP,left,right,,0
200,2026-08-01T22:49:48.531+09:00,21.073,199,9.49,1,DRIVING,,0,1,0,-0.112877,0.203179,0.203179,255,751,green,0,unknown,0.000000,null,0.000000,0.299,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.299,ultrasonic-not-close,KEEP,left,right,,0
201,2026-08-01T22:49:48.639+09:00,21.183,200,9.49,1,DRIVING,,0,1,0,-0.112716,0.202597,0.202597,255,751,green,0,unknown,0.000000,null,0.000000,0.192,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.192,ultrasonic-not-close,KEEP,left,right,,0
202,2026-08-01T22:49:48.748+09:00,21.290,201,9.49,1,DRIVING,,0,1,0,-0.162545,0.382069,0.382069,255,751,green,0,unknown,0.000000,null,0.000000,0.298,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.298,ultrasonic-not-close,KEEP,left,right,,0
203,2026-08-01T22:49:48.847+09:00,21.391,202,9.49,1,DRIVING,,0,1,0,-0.172972,0.392761,0.392761,255,751,green,0,unknown,0.000000,null,0.000000,0.288,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.288,ultrasonic-not-close,KEEP,left,right,,0
204,2026-08-01T22:49:48.947+09:00,21.491,203,9.50,1,DRIVING,,0,1,0,-0.185208,0.412387,0.412387,255,753,green,0,unknown,0.000000,null,0.000000,0.170,,"{""0"": 250, ""1"": 157, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 157}",157,1,0,0,0,0.170,ultrasonic-not-close,KEEP,left,right,,0
205,2026-08-01T22:49:49.048+09:00,21.590,204,9.50,1,DRIVING,,0,1,0,-0.203873,0.455877,0.455877,255,769,green,0,unknown,0.000000,null,0.000000,0.267,,"{""0"": 250, ""1"": 154, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 154}",154,1,0,0,0,0.267,ultrasonic-not-close,KEEP,left,right,,0
206,2026-08-01T22:49:49.147+09:00,21.689,205,9.50,1,DRIVING,,0,1,0,-0.208964,0.447533,0.447533,255,772,green,0,unknown,0.000000,null,0.000000,0.270,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.270,ultrasonic-not-close,KEEP,left,right,,0
207,2026-08-01T22:49:49.257+09:00,21.800,206,9.50,1,DRIVING,,0,1,0,-0.211244,0.434321,0.434321,255,774,green,0,unknown,0.000000,null,0.000000,0.179,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.179,ultrasonic-not-close,KEEP,left,right,,0
208,2026-08-01T22:49:49.367+09:00,21.909,207,9.50,1,DRIVING,,0,1,0,-0.200783,0.380439,0.380439,255,774,green,0,unknown,0.000000,null,0.000000,0.288,,"{""0"": 155, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 155, ""1"": 250}",155,1,0,0,0,0.288,ultrasonic-not-close,KEEP,left,right,,0
209,2026-08-01T22:49:49.459+09:00,22.003,208,9.50,1,DRIVING,,0,1,0,-0.215569,0.427959,0.427959,255,774,green,0,unknown,0.000000,null,0.000000,0.284,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.284,ultrasonic-not-close,KEEP,left,right,,0
210,2026-08-01T22:49:49.568+09:00,22.111,209,9.50,1,DRIVING,,0,1,0,-0.229244,0.465208,0.465208,255,774,green,0,unknown,0.000000,null,0.000000,0.393,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.393,ultrasonic-not-close,KEEP,left,right,,0
211,2026-08-01T22:49:49.662+09:00,22.205,210,9.51,1,DRIVING,,0,1,0,-0.244018,0.502623,0.502623,255,774,green,0,unknown,0.000000,null,0.000000,0.265,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.265,ultrasonic-not-close,KEEP,left,right,,0
212,2026-08-01T22:49:49.756+09:00,22.299,211,9.51,1,DRIVING,,0,1,0,-0.266766,0.565500,0.565500,255,772,green,0,unknown,0.000000,null,0.000000,0.267,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.267,ultrasonic-not-close,KEEP,left,right,,0
213,2026-08-01T22:49:49.851+09:00,22.394,212,9.52,1,DRIVING,,0,1,0,-0.287598,0.614897,0.614897,255,780,green,0,unknown,0.000000,null,0.000000,0.361,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.361,ultrasonic-not-close,KEEP,left,right,,0
214,2026-08-01T22:49:49.943+09:00,22.486,213,9.52,1,DRIVING,,0,1,0,-0.301906,0.637240,0.637240,255,786,green,0,unknown,0.000000,null,0.000000,0.252,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.252,ultrasonic-not-close,KEEP,left,right,,0
215,2026-08-01T22:49:50.045+09:00,22.588,214,9.52,1,DRIVING,,0,1,0,-0.323859,0.688128,0.688128,255,808,green,0,unknown,0.000000,null,0.000000,0.164,,"{""0"": 250, ""1"": 135, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 135}",135,1,1,0,0,0.164,car-not-detected-or-stale,KEEP,left,right,,0
216,2026-08-01T22:49:50.151+09:00,22.693,215,9.52,1,DRIVING,,0,1,0,-0.339372,0.712422,0.712422,255,790,green,0,unknown,0.000000,null,0.000000,0.268,,"{""0"": 250, ""1"": 163, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 163}",163,1,0,0,0,0.268,ultrasonic-not-close,KEEP,left,right,,0
217,2026-08-01T22:49:50.249+09:00,22.793,216,9.52,1,DRIVING,,0,1,0,-0.352829,0.730401,0.730401,255,794,green,0,unknown,0.000000,null,0.000000,0.277,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.277,ultrasonic-not-close,KEEP,left,right,,0
218,2026-08-01T22:49:50.356+09:00,22.899,217,9.52,1,DRIVING,,0,1,0,-0.368535,0.758350,0.758350,255,794,green,0,unknown,0.000000,null,0.000000,0.383,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.383,ultrasonic-not-close,KEEP,left,right,,0
219,2026-08-01T22:49:50.455+09:00,22.998,218,9.53,1,DRIVING,,0,1,0,-0.374347,0.750777,0.750777,255,798,green,0,unknown,0.000000,null,0.000000,0.275,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.275,ultrasonic-not-close,KEEP,left,right,,0
220,2026-08-01T22:49:50.550+09:00,23.093,219,9.53,1,DRIVING,,0,1,0,-0.382570,0.757293,0.757293,255,799,green,0,unknown,0.000000,null,0.000000,0.271,,"{""0"": 250, ""1"": 196, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 196}",196,1,0,0,0,0.271,ultrasonic-not-close,KEEP,left,right,,0
221,2026-08-01T22:49:50.649+09:00,23.192,220,9.53,1,DRIVING,,0,1,0,-0.391395,0.768464,0.768464,100,799,green,0,unknown,0.000000,null,0.000000,0.369,,"{""0"": 77, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 77, ""1"": 250}",77,1,1,0,0,0.369,car-not-detected-or-stale,KEEP,left,right,,0
222,2026-08-01T22:49:50.745+09:00,23.288,221,9.54,1,DRIVING,,0,1,0,-0.396713,0.768423,0.768423,255,799,green,0,unknown,0.000000,null,0.000000,0.260,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.260,ultrasonic-not-close,KEEP,left,right,,0
223,2026-08-01T22:49:50.852+09:00,23.395,222,9.54,1,DRIVING,,0,1,0,-0.407430,0.790703,0.790703,255,799,green,0,unknown,0.000000,null,0.000000,0.272,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.272,ultrasonic-not-close,KEEP,left,right,,0
