frame_index,wall_time,elapsed_s,video_frame_index,fps,running,vehicle_state,event,stop_condition,lane_found,traffic_mission_enabled,signal_stop_latched,avoidance_blocked_by_signal,stop_line_detected,lane_error,solid_filter_angle_deg,solid_filter_kept_pixels,solid_filter_rejected_pixels,raw_steer,final_steer,final_speed,recovery_ramp_active,recovery_ramp_elapsed_s,recovery_ramp_pwm,steering_pot,traffic_signal,traffic_result_age_s,traffic_model_fault,car_detected,car_label,car_confidence,car_bbox,car_area_ratio,car_result_age_s,car_roi_normalized,car_roi_pixels,car_model_fault,ultrasonic_json,ultrasonic_age_json,front_sensor_values,front_distance_cm,sensor_ok,ultrasonic_close,fusion_confirmed,fusion_hits,fusion_skew_s,fusion_reason,obstacle_phase,dash_side,solid_side,locked_dash_side,lost_frames
282,2026-08-02T03:32:45.219+09:00,29.714,281,9.52,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.000000,0.000000,0,0,0.000,255,739,green,0.190,,0,unknown,0.000000,null,0.000000,0.238,"[0.2, 0.29, 0.8, 1.0]","[256, 209, 1024, 720]",,"{""0"": 250, ""1"": 58, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 58}",58,1,1,0,0,0.238,car-not-detected-or-stale,KEEP_PAUSED,,,,282
283,2026-08-02T03:32:45.299+09:00,29.793,282,9.69,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.000000,0.000000,0,0,0.000,255,739,green,0.197,,0,unknown,0.000000,null,0.000000,0.237,"[0.2, 0.29, 0.8, 1.0]","[256, 209, 1024, 720]",,"{""0"": 250, ""1"": 58, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 58}",58,1,1,0,0,0.237,car-not-detected-or-stale,KEEP_PAUSED,,,,283
284,2026-08-02T03:32:45.394+09:00,29.889,283,9.64,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.000000,0.000000,0,0,0.000,255,739,green,0.276,,0,unknown,0.000000,null,0.000000,0.331,"[0.2, 0.29, 0.8, 1.0]","[256, 209, 1024, 720]",,"{""0"": 250, ""1"": 58, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 58}",58,1,1,0,0,0.331,car-not-detected-or-stale,KEEP_PAUSED,,,,284
285,2026-08-02T03:32:45.519+09:00,30.014,284,9.56,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.000000,0.000000,0,0,0.000,255,739,green,0.264,,0,unknown,0.000000,null,0.000000,0.264,"[0.2, 0.29, 0.8, 1.0]","[256, 209, 1024, 720]",,"{""0"": 250, ""1"": 58, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 58}",58,1,1,0,0,0.264,car-not-detected-or-stale,KEEP_PAUSED,,,,285
286,2026-08-02T03:32:45.597+09:00,30.090,285,9.72,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.000000,0.000000,0,0,0.000,255,739,green,0.224,,0,unknown,0.000000,null,0.000000,0.261,"[0.2, 0.29, 0.8, 1.0]","[256, 209, 1024, 720]",,"{""0"": 250, ""1"": 58, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 58}",58,1,1,0,0,0.261,car-not-detected-or-stale,KEEP_PAUSED,,,,286
287,2026-08-02T03:32:45.681+09:00,30.176,286,9.69,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.000000,0.000000,0,0,0.000,255,739,green,0.205,,0,unknown,0.000000,null,0.000000,0.253,"[0.2, 0.29, 0.8, 1.0]","[256, 209, 1024, 720]",,"{""0"": 250, ""1"": 58, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 58}",58,1,1,0,0,0.253,car-not-detected-or-stale,KEEP_PAUSED,,,,287
288,2026-08-02T03:32:45.835+09:00,30.320,287,9.54,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.000000,0.000000,0,0,0.000,255,739,green,0.297,,0,unknown,0.000000,null,0.000000,0.398,"[0.2, 0.29, 0.8, 1.0]","[256, 209, 1024, 720]",,"{""0"": 250, ""1"": 58, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 58}",58,1,1,0,0,0.398,car-not-detected-or-stale,KEEP_PAUSED,,,,288
289,2026-08-02T03:32:45.958+09:00,30.453,288,9.66,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.000000,0.000000,0,0,0.000,255,739,green,0.318,,0,unknown,0.000000,null,0.000000,0.327,"[0.2, 0.29, 0.8, 1.0]","[256, 209, 1024, 720]",,"{""0"": 250, ""1"": 58, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 58}",58,1,1,0,0,0.327,car-not-detected-or-stale,KEEP_PAUSED,,,,289
290,2026-08-02T03:32:46.082+09:00,30.577,289,9.62,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.000000,0.000000,0,0,0.000,255,739,green,0.275,,0,unknown,0.000000,null,0.000000,0.361,"[0.2, 0.29, 0.8, 1.0]","[256, 209, 1024, 720]",,"{""0"": 250, ""1"": 58, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 58}",58,1,1,0,0,0.361,car-not-detected-or-stale,KEEP_PAUSED,,,,290
291,2026-08-02T03:32:46.167+09:00,30.660,290,9.60,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.000000,0.000000,0,0,0.000,255,739,green,0.251,,0,unknown,0.000000,null,0.000000,0.173,"[0.2, 0.29, 0.8, 1.0]","[256, 209, 1024, 720]",,"{""0"": 250, ""1"": 61, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 61}",61,1,1,0,0,0.173,car-not-detected-or-stale,KEEP_PAUSED,,,,291
292,2026-08-02T03:32:46.259+09:00,30.754,291,9.58,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.000000,0.000000,0,0,0.000,255,739,green,0.335,,0,unknown,0.000000,null,0.000000,0.267,"[0.2, 0.29, 0.8, 1.0]","[256, 209, 1024, 720]",,"{""0"": 250, ""1"": 58, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 58}",58,1,1,0,0,0.267,car-not-detected-or-stale,KEEP_PAUSED,,,,292
293,2026-08-02T03:32:46.361+09:00,30.855,292,9.72,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.000000,0.000000,0,0,0.000,255,739,green,0.305,,0,unknown,0.000000,null,0.000000,0.242,"[0.2, 0.29, 0.8, 1.0]","[256, 209, 1024, 720]",,"{""0"": 250, ""1"": 58, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 58}",58,1,1,0,0,0.242,car-not-detected-or-stale,KEEP_PAUSED,,,,293
294,2026-08-02T03:32:46.528+09:00,31.021,293,9.46,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.000000,0.000000,0,0,0.000,255,739,green,0.197,,0,unknown,0.000000,null,0.000000,0.325,"[0.2, 0.29, 0.8, 1.0]","[256, 209, 1024, 720]",,"{""0"": 250, ""1"": 58, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 58}",58,1,1,0,0,0.325,car-not-detected-or-stale,KEEP_PAUSED,,,,294
295,2026-08-02T03:32:46.608+09:00,31.102,294,9.48,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.000000,0.000000,0,0,0.000,255,739,green,0.271,,0,unknown,0.000000,null,0.000000,0.211,"[0.2, 0.29, 0.8, 1.0]","[256, 209, 1024, 720]",,"{""0"": 250, ""1"": 58, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 58}",58,1,1,0,0,0.211,car-not-detected-or-stale,KEEP_PAUSED,,,,295
296,2026-08-02T03:32:46.699+09:00,31.194,295,9.48,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.000000,0.000000,0,0,0.000,255,738,green,0.250,,0,unknown,0.000000,null,0.000000,0.302,"[0.2, 0.29, 0.8, 1.0]","[256, 209, 1024, 720]",,"{""0"": 250, ""1"": 58, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 58}",58,1,1,0,0,0.302,car-not-detected-or-stale,KEEP_PAUSED,,,,296
297,2026-08-02T03:32:46.825+09:00,31.319,296,9.46,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.000000,0.000000,0,0,0.000,255,738,green,0.175,,0,unknown,0.000000,null,0.000000,0.262,"[0.2, 0.29, 0.8, 1.0]","[256, 209, 1024, 720]",,"{""0"": 250, ""1"": 58, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 58}",58,1,1,0,0,0.262,car-not-detected-or-stale,KEEP_PAUSED,,,,297
298,2026-08-02T03:32:46.898+09:00,31.393,297,9.48,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.000000,0.000000,0,0,0.000,255,738,green,0.219,,0,unknown,0.000000,null,0.000000,0.255,"[0.2, 0.29, 0.8, 1.0]","[256, 209, 1024, 720]",,"{""0"": 250, ""1"": 58, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 58}",58,1,1,0,0,0.255,car-not-detected-or-stale,KEEP_PAUSED,,,,298
299,2026-08-02T03:32:47.018+09:00,31.512,298,9.48,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.000000,0.000000,0,0,0.000,255,739,green,0.293,,0,unknown,0.000000,null,0.000000,0.375,"[0.2, 0.29, 0.8, 1.0]","[256, 209, 1024, 720]",,"{""0"": 250, ""1"": 58, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 58}",58,1,1,0,0,0.375,car-not-detected-or-stale,KEEP_PAUSED,,,,299
300,2026-08-02T03:32:47.110+09:00,31.604,299,9.45,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.000000,0.000000,0,0,0.000,255,739,green,0.321,,0,unknown,0.000000,null,0.000000,0.251,"[0.2, 0.29, 0.8, 1.0]","[256, 209, 1024, 720]",,"{""0"": 250, ""1"": 58, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 58}",58,1,1,0,0,0.251,car-not-detected-or-stale,KEEP_PAUSED,,,,300
301,2026-08-02T03:32:47.189+09:00,31.683,300,9.47,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.000000,0.000000,0,0,0.000,255,739,green,0.214,,0,unknown,0.000000,null,0.000000,0.256,"[0.2, 0.29, 0.8, 1.0]","[256, 209, 1024, 720]",,"{""0"": 250, ""1"": 58, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 58}",58,1,1,0,0,0.256,car-not-detected-or-stale,KEEP_PAUSED,,,,301
302,2026-08-02T03:32:47.284+09:00,31.778,301,9.76,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.000000,0.000000,0,0,0.000,255,739,green,0.177,,0,unknown,0.000000,null,0.000000,0.139,"[0.2, 0.29, 0.8, 1.0]","[256, 209, 1024, 720]",,"{""0"": 250, ""1"": 58, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 58}",58,1,1,0,0,0.139,car-not-detected-or-stale,KEEP_PAUSED,,,,302
303,2026-08-02T03:32:47.374+09:00,31.868,302,9.81,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.000000,0.000000,0,0,0.000,255,740,green,0.272,,0,unknown,0.000000,null,0.000000,0.229,"[0.2, 0.29, 0.8, 1.0]","[256, 209, 1024, 720]",,"{""0"": 250, ""1"": 58, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 58}",58,1,1,0,0,0.229,car-not-detected-or-stale,KEEP_PAUSED,,,,303
304,2026-08-02T03:32:47.505+09:00,31.999,303,9.66,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.000000,0.000000,0,0,0.000,255,739,green,0.275,,0,unknown,0.000000,null,0.000000,0.280,"[0.2, 0.29, 0.8, 1.0]","[256, 209, 1024, 720]",,"{""0"": 250, ""1"": 58, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 58}",58,1,1,0,0,0.280,car-not-detected-or-stale,KEEP_PAUSED,,,,304
305,2026-08-02T03:32:47.587+09:00,32.080,304,9.90,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.000000,0.000000,0,0,0.000,255,739,green,0.223,,0,unknown,0.000000,null,0.000000,0.266,"[0.2, 0.29, 0.8, 1.0]","[256, 209, 1024, 720]",,"{""0"": 250, ""1"": 58, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 58}",58,1,1,0,0,0.266,car-not-detected-or-stale,KEEP_PAUSED,,,,305
306,2026-08-02T03:32:47.679+09:00,32.173,305,9.87,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.000000,0.000000,0,0,0.000,255,739,green,0.211,,0,unknown,0.000000,null,0.000000,0.261,"[0.2, 0.29, 0.8, 1.0]","[256, 209, 1024, 720]",,"{""0"": 250, ""1"": 58, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 58}",58,1,1,0,0,0.261,car-not-detected-or-stale,KEEP_PAUSED,,,,306
307,2026-08-02T03:32:47.771+09:00,32.265,306,9.85,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.000000,0.000000,0,0,0.000,255,739,green,0.182,,0,unknown,0.000000,null,0.000000,0.355,"[0.2, 0.29, 0.8, 1.0]","[256, 209, 1024, 720]",,"{""0"": 250, ""1"": 58, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 58}",58,1,1,0,0,0.355,car-not-detected-or-stale,KEEP_PAUSED,,,,307
308,2026-08-02T03:32:47.897+09:00,32.391,307,9.89,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.000000,0.000000,0,0,0.000,255,739,green,0.195,,0,unknown,0.000000,null,0.000000,0.272,"[0.2, 0.29, 0.8, 1.0]","[256, 209, 1024, 720]",,"{""0"": 250, ""1"": 58, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 58}",58,1,1,0,0,0.272,car-not-detected-or-stale,KEEP_PAUSED,,,,308
309,2026-08-02T03:32:47.988+09:00,32.482,308,9.86,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.000000,0.000000,0,0,0.000,255,739,green,0.310,,0,unknown,0.000000,null,0.000000,0.268,"[0.2, 0.29, 0.8, 1.0]","[256, 209, 1024, 720]",,"{""0"": 250, ""1"": 58, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 58}",58,1,1,0,0,0.268,car-not-detected-or-stale,KEEP_PAUSED,,,,309
310,2026-08-02T03:32:48.085+09:00,32.578,309,9.81,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.000000,0.000000,0,0,0.000,255,739,green,0.309,,0,unknown,0.000000,null,0.000000,0.153,"[0.2, 0.29, 0.8, 1.0]","[256, 209, 1024, 720]",,"{""0"": 250, ""1"": 58, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 58}",58,1,1,0,0,0.153,car-not-detected-or-stale,KEEP_PAUSED,,,,310
311,2026-08-02T03:32:48.236+09:00,32.730,310,9.69,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.000000,0.000000,0,0,0.000,255,739,green,0.192,,0,unknown,0.000000,null,0.000000,0.299,"[0.2, 0.29, 0.8, 1.0]","[256, 209, 1024, 720]",,"{""0"": 250, ""1"": 58, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 58}",58,1,1,0,0,0.299,car-not-detected-or-stale,KEEP_PAUSED,,,,311
312,2026-08-02T03:32:48.321+09:00,32.815,311,9.67,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.000000,0.000000,0,0,0.000,255,739,green,0.250,,0,unknown,0.000000,null,0.000000,0.295,"[0.2, 0.29, 0.8, 1.0]","[256, 209, 1024, 720]",,"{""0"": 250, ""1"": 58, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 58}",58,1,1,0,0,0.295,car-not-detected-or-stale,KEEP_PAUSED,,,,312
313,2026-08-02T03:32:48.411+09:00,32.903,312,9.65,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.000000,0.000000,0,0,0.000,255,739,green,0.239,,0,unknown,0.000000,null,0.000000,0.137,"[0.2, 0.29, 0.8, 1.0]","[256, 209, 1024, 720]",,"{""0"": 250, ""1"": 58, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 58}",58,1,1,0,0,0.137,car-not-detected-or-stale,KEEP_PAUSED,,,,313
314,2026-08-02T03:32:48.658+09:00,33.145,313,9.22,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.000000,0.000000,0,0,0.000,255,739,green,0.355,,0,unknown,0.000000,null,0.000000,0.375,"[0.2, 0.29, 0.8, 1.0]","[256, 209, 1024, 720]",,"{""0"": 250, ""1"": 58, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 58}",58,1,1,0,0,0.375,car-not-detected-or-stale,KEEP_PAUSED,,,,314
315,2026-08-02T03:32:48.803+09:00,33.285,314,9.19,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.000000,0.000000,0,0,0.000,255,739,green,0.237,,0,unknown,0.000000,null,0.000000,0.427,"[0.2, 0.29, 0.8, 1.0]","[256, 209, 1024, 720]",,"{""0"": 250, ""1"": 58, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 58}",58,1,1,0,0,0.427,car-not-detected-or-stale,KEEP_PAUSED,,,,315
316,2026-08-02T03:32:48.919+09:00,33.413,315,9.03,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.000000,0.000000,0,0,0.000,255,739,green,0.161,,0,unknown,0.000000,null,0.000000,0.452,"[0.2, 0.29, 0.8, 1.0]","[256, 209, 1024, 720]",,"{""0"": 250, ""1"": 58, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 58}",58,1,1,0,0,0.452,car-not-detected-or-stale,KEEP_PAUSED,,,,316
317,2026-08-02T03:32:49.017+09:00,33.511,316,8.99,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.000000,0.000000,0,0,0.000,255,739,green,0.255,,0,unknown,0.000000,null,0.000000,0.549,"[0.2, 0.29, 0.8, 1.0]","[256, 209, 1024, 720]",,"{""0"": 250, ""1"": 58, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 58}",58,1,1,0,0,0.549,car-not-detected-or-stale,KEEP_PAUSED,,,,317
318,2026-08-02T03:32:49.103+09:00,33.597,317,9.15,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.000000,0.000000,0,0,0.000,255,739,green,0.197,,0,unknown,0.000000,null,0.000000,0.247,"[0.2, 0.29, 0.8, 1.0]","[256, 209, 1024, 720]",,"{""0"": 250, ""1"": 58, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 58}",58,1,1,0,0,0.247,car-not-detected-or-stale,KEEP_PAUSED,,,,318
319,2026-08-02T03:32:49.184+09:00,33.679,318,9.30,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.000000,0.000000,0,0,0.000,255,739,green,0.188,,0,unknown,0.000000,null,0.000000,0.232,"[0.2, 0.29, 0.8, 1.0]","[256, 209, 1024, 720]",,"{""0"": 250, ""1"": 58, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 58}",58,1,1,0,0,0.232,car-not-detected-or-stale,KEEP_PAUSED,,,,319
320,2026-08-02T03:32:49.280+09:00,33.774,319,9.39,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.000000,0.000000,0,0,0.000,255,739,green,0.178,,0,unknown,0.000000,null,0.000000,0.326,"[0.2, 0.29, 0.8, 1.0]","[256, 209, 1024, 720]",,"{""0"": 250, ""1"": 58, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 58}",58,1,1,0,0,0.326,car-not-detected-or-stale,KEEP_PAUSED,,,,320
321,2026-08-02T03:32:49.357+09:00,33.851,320,9.40,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.000000,0.000000,0,0,0.000,255,739,green,0.186,,0,unknown,0.000000,null,0.000000,0.219,"[0.2, 0.29, 0.8, 1.0]","[256, 209, 1024, 720]",,"{""0"": 250, ""1"": 58, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 58}",58,1,1,0,0,0.219,car-not-detected-or-stale,KEEP_PAUSED,,,,321
322,2026-08-02T03:32:49.584+09:00,34.072,321,9.05,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.000000,0.000000,0,0,0.000,255,739,green,0.312,,0,unknown,0.000000,null,0.000000,0.349,"[0.2, 0.29, 0.8, 1.0]","[256, 209, 1024, 720]",,"{""0"": 250, ""1"": 58, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 58}",58,1,1,0,0,0.349,car-not-detected-or-stale,KEEP_PAUSED,,,,322
