frame_index,wall_time,elapsed_s,video_frame_index,fps,running,vehicle_state,event,stop_condition,lane_found,traffic_mission_enabled,signal_stop_latched,avoidance_blocked_by_signal,stop_line_detected,lane_error,solid_filter_angle_deg,solid_filter_kept_pixels,solid_filter_rejected_pixels,raw_steer,final_steer,final_speed,recovery_ramp_active,recovery_ramp_elapsed_s,recovery_ramp_pwm,steering_pot,traffic_signal,traffic_result_age_s,traffic_model_fault,car_detected,car_label,car_confidence,car_bbox,car_area_ratio,car_result_age_s,car_roi_normalized,car_roi_pixels,car_model_fault,ultrasonic_json,ultrasonic_age_json,front_sensor_values,front_distance_cm,sensor_ok,ultrasonic_close,fusion_confirmed,fusion_hits,fusion_skew_s,fusion_reason,obstacle_phase,dash_side,solid_side,locked_dash_side,lost_frames
1364,2026-08-02T03:26:59.222+09:00,147.153,1363,8.70,0,DRIVING,,0,1,0,0,0,0,0.002564,7.168,8001,0,-0.004808,-0.004808,0,1,1.081,137,739,disabled,,,0,unknown,0.000000,null,0.000000,0.472,"[0.2, 0.34, 0.8, 0.99]","[256, 245, 1024, 713]",,"{""0"": 250, ""1"": 94, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 94}",94,1,1,0,0,0.472,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
1365,2026-08-02T03:26:59.302+09:00,147.233,1364,8.70,0,DRIVING,,0,1,0,0,0,0,0.002564,7.169,8016,0,-0.004750,-0.004750,0,1,1.081,137,739,disabled,,,0,unknown,0.000000,null,0.000000,0.325,"[0.2, 0.34, 0.8, 0.99]","[256, 245, 1024, 713]",,"{""0"": 250, ""1"": 93, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 93}",93,1,1,0,0,0.325,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
1366,2026-08-02T03:26:59.433+09:00,147.365,1365,8.81,0,DRIVING,,0,1,0,0,0,0,0.002564,7.170,8006,0,-0.004710,-0.004710,0,1,1.081,137,739,disabled,,,0,unknown,0.000000,null,0.000000,0.319,"[0.2, 0.34, 0.8, 0.99]","[256, 245, 1024, 713]",,"{""0"": 250, ""1"": 93, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 93}",93,1,1,0,0,0.319,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
1367,2026-08-02T03:26:59.532+09:00,147.463,1366,8.97,0,DRIVING,,0,1,0,0,0,0,0.002564,7.171,8010,0,-0.004681,-0.004681,0,1,1.081,137,739,disabled,,,0,unknown,0.000000,null,0.000000,0.417,"[0.2, 0.34, 0.8, 0.99]","[256, 245, 1024, 713]",,"{""0"": 250, ""1"": 93, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 93}",93,1,1,0,0,0.417,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
1368,2026-08-02T03:26:59.647+09:00,147.579,1367,8.87,0,DRIVING,,0,1,0,0,0,0,0.002564,7.169,8020,0,-0.004662,-0.004662,0,1,1.081,137,739,disabled,,,0,unknown,0.000000,null,0.000000,0.308,"[0.2, 0.34, 0.8, 0.99]","[256, 245, 1024, 713]",,"{""0"": 250, ""1"": 95, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 95}",95,1,1,0,0,0.308,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
1369,2026-08-02T03:26:59.728+09:00,147.660,1368,8.92,0,DRIVING,,0,1,0,0,0,0,0.002564,7.169,8010,0,-0.004648,-0.004648,0,1,1.081,137,739,disabled,,,0,unknown,0.000000,null,0.000000,0.261,"[0.2, 0.34, 0.8, 0.99]","[256, 245, 1024, 713]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.261,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
1370,2026-08-02T03:26:59.824+09:00,147.756,1369,8.92,0,DRIVING,,0,1,0,0,0,0,0.002564,7.170,8010,0,-0.004638,-0.004638,0,1,1.081,137,739,disabled,,,0,unknown,0.000000,null,0.000000,0.143,"[0.2, 0.34, 0.8, 0.99]","[256, 245, 1024, 713]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.143,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
1371,2026-08-02T03:26:59.993+09:00,147.925,1370,8.68,0,DRIVING,,0,1,0,0,0,0,0.002564,7.170,8010,0,-0.004631,-0.004631,0,1,1.081,137,739,disabled,,,0,unknown,0.000000,null,0.000000,0.313,"[0.2, 0.34, 0.8, 0.99]","[256, 245, 1024, 713]",,"{""0"": 250, ""1"": 93, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 93}",93,1,1,0,0,0.313,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
1372,2026-08-02T03:27:00.092+09:00,148.023,1371,8.67,0,DRIVING,,0,1,0,0,0,0,0.002564,7.171,8008,0,-0.004627,-0.004627,0,1,1.081,137,739,disabled,,,0,unknown,0.000000,null,0.000000,0.330,"[0.2, 0.34, 0.8, 0.99]","[256, 245, 1024, 713]",,"{""0"": 250, ""1"": 94, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 94}",94,1,1,0,0,0.330,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
1373,2026-08-02T03:27:00.187+09:00,148.118,1372,8.84,0,DRIVING,,0,1,0,0,0,0,0.002564,7.170,8016,0,-0.004623,-0.004623,0,1,1.081,137,739,disabled,,,0,unknown,0.000000,null,0.000000,0.424,"[0.2, 0.34, 0.8, 0.99]","[256, 245, 1024, 713]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.424,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
1374,2026-08-02T03:27:00.307+09:00,148.238,1373,8.73,0,DRIVING,,0,1,0,0,0,0,0.002564,7.169,7997,0,-0.004621,-0.004621,0,1,1.081,137,739,disabled,,,0,unknown,0.000000,null,0.000000,0.280,"[0.2, 0.34, 0.8, 0.99]","[256, 245, 1024, 713]",,"{""0"": 250, ""1"": 94, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 94}",94,1,1,0,0,0.280,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
1375,2026-08-02T03:27:00.385+09:00,148.317,1374,8.94,0,DRIVING,,0,1,0,0,0,0,0.002564,7.170,8006,0,-0.004619,-0.004619,0,1,1.081,137,739,disabled,,,0,unknown,0.000000,null,0.000000,0.260,"[0.2, 0.34, 0.8, 0.99]","[256, 245, 1024, 713]",,"{""0"": 250, ""1"": 94, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 94}",94,1,1,0,0,0.260,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
1376,2026-08-02T03:27:00.522+09:00,148.453,1375,8.85,0,DRIVING,,0,1,0,0,0,0,0.002564,7.170,8014,0,-0.004618,-0.004618,0,1,1.081,137,739,disabled,,,0,unknown,0.000000,null,0.000000,0.397,"[0.2, 0.34, 0.8, 0.99]","[256, 245, 1024, 713]",,"{""0"": 250, ""1"": 94, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 94}",94,1,1,0,0,0.397,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
1377,2026-08-02T03:27:00.607+09:00,148.539,1376,9.04,0,DRIVING,,0,1,0,0,0,0,0.002564,7.172,8008,0,-0.004617,-0.004617,0,1,1.081,137,739,disabled,,,0,unknown,0.000000,null,0.000000,0.267,"[0.2, 0.34, 0.8, 0.99]","[256, 245, 1024, 713]",,"{""0"": 250, ""1"": 94, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 94}",94,1,1,0,0,0.267,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
1378,2026-08-02T03:27:00.691+09:00,148.621,1377,9.04,0,DRIVING,,0,1,0,0,0,0,0.002564,7.173,8008,0,-0.004617,-0.004617,0,1,1.081,137,739,disabled,,,0,unknown,0.000000,null,0.000000,0.261,"[0.2, 0.34, 0.8, 0.99]","[256, 245, 1024, 713]",,"{""0"": 250, ""1"": 94, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 94}",94,1,1,0,0,0.261,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
1379,2026-08-02T03:27:00.852+09:00,148.784,1378,8.86,0,DRIVING,,0,1,0,0,0,0,0.002564,7.172,8018,0,-0.004616,-0.004616,0,1,1.081,137,739,disabled,,,0,unknown,0.000000,null,0.000000,0.424,"[0.2, 0.34, 0.8, 0.99]","[256, 245, 1024, 713]",,"{""0"": 250, ""1"": 93, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 93}",93,1,1,0,0,0.424,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
1380,2026-08-02T03:27:00.945+09:00,148.877,1379,9.01,0,DRIVING,,0,1,0,0,0,0,0.002564,7.173,8008,0,-0.004616,-0.004616,0,1,1.081,137,739,disabled,,,0,unknown,0.000000,null,0.000000,0.303,"[0.2, 0.34, 0.8, 0.99]","[256, 245, 1024, 713]",,"{""0"": 250, ""1"": 93, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 93}",93,1,1,0,0,0.303,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
1381,2026-08-02T03:27:01.027+09:00,148.959,1380,8.99,0,DRIVING,,0,1,0,0,0,0,0.002729,7.171,8006,0,-0.005209,-0.005209,0,1,1.081,137,739,disabled,,,0,unknown,0.000000,null,0.000000,0.295,"[0.2, 0.34, 0.8, 0.99]","[256, 245, 1024, 713]",,"{""0"": 250, ""1"": 94, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 94}",94,1,1,0,0,0.295,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
1382,2026-08-02T03:27:01.192+09:00,149.124,1381,9.02,0,DRIVING,,0,1,0,0,0,0,0.002729,7.172,8015,0,-0.005120,-0.005120,0,1,1.081,137,739,disabled,,,0,unknown,0.000000,null,0.000000,0.215,"[0.2, 0.34, 0.8, 0.99]","[256, 245, 1024, 713]",,"{""0"": 250, ""1"": 94, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 94}",94,1,1,0,0,0.215,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
1383,2026-08-02T03:27:01.324+09:00,149.256,1382,8.93,0,DRIVING,,0,1,0,0,0,0,0.002729,7.172,8025,0,-0.005057,-0.005057,0,1,1.081,137,739,disabled,,,0,unknown,0.000000,null,0.000000,0.345,"[0.2, 0.34, 0.8, 0.99]","[256, 245, 1024, 713]",,"{""0"": 250, ""1"": 93, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 93}",93,1,1,0,0,0.345,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
1384,2026-08-02T03:27:01.401+09:00,149.332,1383,8.94,0,DRIVING,,0,1,0,0,0,0,0.002564,7.174,8010,0,-0.004421,-0.004421,0,1,1.081,137,739,disabled,,,0,unknown,0.000000,null,0.000000,0.339,"[0.2, 0.34, 0.8, 0.99]","[256, 245, 1024, 713]",,"{""0"": 250, ""1"": 94, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 94}",94,1,1,0,0,0.339,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
1385,2026-08-02T03:27:01.497+09:00,149.428,1384,8.92,0,DRIVING,,0,1,0,0,0,0,0.002729,7.172,8006,0,-0.005072,-0.005072,0,1,1.081,137,739,disabled,,,0,unknown,0.000000,null,0.000000,0.271,"[0.2, 0.34, 0.8, 0.99]","[256, 245, 1024, 713]",,"{""0"": 250, ""1"": 94, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 94}",94,1,1,0,0,0.271,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
1386,2026-08-02T03:27:01.595+09:00,149.527,1385,9.08,0,DRIVING,,0,1,0,0,0,0,0.002564,7.170,8011,0,-0.004431,-0.004431,0,1,1.081,137,739,disabled,,,0,unknown,0.000000,null,0.000000,0.369,"[0.2, 0.34, 0.8, 0.99]","[256, 245, 1024, 713]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.369,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
1387,2026-08-02T03:27:01.677+09:00,149.607,1386,9.24,0,DRIVING,,0,1,0,0,0,0,0.002729,7.172,8011,0,-0.005079,-0.005079,0,1,1.081,137,739,disabled,,,0,unknown,0.000000,null,0.000000,0.240,"[0.2, 0.34, 0.8, 0.99]","[256, 245, 1024, 713]",,"{""0"": 250, ""1"": 94, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 94}",94,1,1,0,0,0.240,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
1388,2026-08-02T03:27:01.840+09:00,149.771,1387,9.08,0,DRIVING,,0,1,0,0,0,0,0.002729,7.173,8015,0,-0.005029,-0.005029,0,1,1.081,137,739,disabled,,,0,unknown,0.000000,null,0.000000,0.306,"[0.2, 0.34, 0.8, 0.99]","[256, 245, 1024, 713]",,"{""0"": 250, ""1"": 94, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 94}",94,1,1,0,0,0.306,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
1389,2026-08-02T03:27:01.921+09:00,149.853,1388,9.10,0,DRIVING,,0,1,0,0,0,0,0.002729,7.172,8021,0,-0.004994,-0.004994,0,1,1.081,137,738,disabled,,,0,unknown,0.000000,null,0.000000,0.181,"[0.2, 0.34, 0.8, 0.99]","[256, 245, 1024, 713]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.181,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
1390,2026-08-02T03:27:02.018+09:00,149.950,1389,9.08,0,DRIVING,,0,1,0,0,0,0,0.002729,7.173,8015,0,-0.004969,-0.004969,0,1,1.081,137,739,disabled,,,0,unknown,0.000000,null,0.000000,0.278,"[0.2, 0.34, 0.8, 0.99]","[256, 245, 1024, 713]",,"{""0"": 250, ""1"": 94, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 94}",94,1,1,0,0,0.278,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
1391,2026-08-02T03:27:02.163+09:00,150.095,1390,9.09,0,DRIVING,,0,1,0,0,0,0,0.002729,7.172,8025,0,-0.004952,-0.004952,0,1,1.081,137,739,disabled,,,0,unknown,0.000000,null,0.000000,0.290,"[0.2, 0.34, 0.8, 0.99]","[256, 245, 1024, 713]",,"{""0"": 250, ""1"": 94, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 94}",94,1,1,0,0,0.290,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
1392,2026-08-02T03:27:02.241+09:00,150.171,1391,9.10,0,DRIVING,,0,1,0,0,0,0,0.002729,7.175,8008,0,-0.004940,-0.004940,0,1,1.081,137,739,disabled,,,0,unknown,0.000000,null,0.000000,0.286,"[0.2, 0.34, 0.8, 0.99]","[256, 245, 1024, 713]",,"{""0"": 250, ""1"": 93, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 93}",93,1,1,0,0,0.286,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
1393,2026-08-02T03:27:02.346+09:00,150.277,1392,9.19,0,DRIVING,,0,1,0,0,0,0,0.002729,7.175,8015,0,-0.004932,-0.004932,0,1,1.081,137,738,disabled,,,0,unknown,0.000000,null,0.000000,0.390,"[0.2, 0.34, 0.8, 0.99]","[256, 245, 1024, 713]",,"{""0"": 250, ""1"": 93, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 93}",93,1,1,0,0,0.390,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
1394,2026-08-02T03:27:02.433+09:00,150.364,1393,9.34,0,DRIVING,,0,1,0,0,0,0,0.002729,7.175,8015,0,-0.004926,-0.004926,0,1,1.081,137,739,disabled,,,0,unknown,0.000000,null,0.000000,0.381,"[0.2, 0.34, 0.8, 0.99]","[256, 245, 1024, 713]",,"{""0"": 250, ""1"": 93, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 93}",93,1,1,0,0,0.381,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
1395,2026-08-02T03:27:02.516+09:00,150.447,1394,9.33,0,DRIVING,,0,1,0,0,0,0,0.002729,7.174,8025,0,-0.004921,-0.004921,0,1,1.081,137,739,disabled,,,0,unknown,0.000000,null,0.000000,0.241,"[0.2, 0.34, 0.8, 0.99]","[256, 245, 1024, 713]",,"{""0"": 250, ""1"": 93, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 93}",93,1,1,0,0,0.241,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
1396,2026-08-02T03:27:02.616+09:00,150.547,1395,9.43,0,DRIVING,,0,1,0,0,0,0,0.002729,7.173,8021,0,-0.004919,-0.004919,0,1,1.081,137,739,disabled,,,0,unknown,0.000000,null,0.000000,0.340,"[0.2, 0.34, 0.8, 0.99]","[256, 245, 1024, 713]",,"{""0"": 250, ""1"": 93, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 93}",93,1,1,0,0,0.340,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
1397,2026-08-02T03:27:02.699+09:00,150.630,1396,9.47,0,DRIVING,,0,1,0,0,0,0,0.002729,7.172,8025,0,-0.004917,-0.004917,0,1,1.081,137,739,disabled,,,0,unknown,0.000000,null,0.000000,0.232,"[0.2, 0.34, 0.8, 0.99]","[256, 245, 1024, 713]",,"{""0"": 250, ""1"": 93, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 93}",93,1,1,0,0,0.232,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
1398,2026-08-02T03:27:02.785+09:00,150.716,1397,9.56,0,DRIVING,,0,1,0,0,0,0,0.002729,7.172,8022,0,-0.004915,-0.004915,0,1,1.081,137,739,disabled,,,0,unknown,0.000000,null,0.000000,0.237,"[0.2, 0.34, 0.8, 0.99]","[256, 245, 1024, 713]",,"{""0"": 250, ""1"": 95, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 95}",95,1,1,0,0,0.237,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
1399,2026-08-02T03:27:02.937+09:00,150.868,1398,9.35,0,DRIVING,,0,1,0,0,0,0,0.002729,7.175,8012,0,-0.004914,-0.004914,0,1,1.081,137,739,disabled,,,0,unknown,0.000000,null,0.000000,0.388,"[0.2, 0.34, 0.8, 0.99]","[256, 245, 1024, 713]",,"{""0"": 250, ""1"": 93, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 93}",93,1,1,0,0,0.388,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
1400,2026-08-02T03:27:03.060+09:00,150.992,1399,9.27,0,DRIVING,,0,1,0,0,0,0,0.002729,7.175,8011,0,-0.004913,-0.004913,0,1,1.081,137,739,disabled,,,0,unknown,0.000000,null,0.000000,0.327,"[0.2, 0.34, 0.8, 0.99]","[256, 245, 1024, 713]",,"{""0"": 250, ""1"": 93, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 93}",93,1,1,0,0,0.327,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
1401,2026-08-02T03:27:03.184+09:00,151.115,1400,9.40,0,DRIVING,,0,1,0,0,0,0,0.002564,7.178,8007,0,-0.004320,-0.004320,0,1,1.081,137,739,disabled,,,0,unknown,0.000000,null,0.000000,0.356,"[0.2, 0.34, 0.8, 0.99]","[256, 245, 1024, 713]",,"{""0"": 250, ""1"": 94, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 94}",94,1,1,0,0,0.356,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
1402,2026-08-02T03:27:03.303+09:00,151.233,1401,9.34,0,DRIVING,,0,1,0,0,0,0,0.002729,7.179,8012,0,-0.005002,-0.005002,0,1,1.081,137,739,disabled,,,0,unknown,0.000000,null,0.000000,0.332,"[0.2, 0.34, 0.8, 0.99]","[256, 245, 1024, 713]",,"{""0"": 250, ""1"": 94, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 94}",94,1,1,0,0,0.332,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
