frame_index,wall_time,elapsed_s,video_frame_index,fps,running,vehicle_state,event,stop_condition,lane_found,traffic_mission_enabled,signal_stop_latched,avoidance_blocked_by_signal,stop_line_detected,lane_error,solid_filter_angle_deg,solid_filter_kept_pixels,solid_filter_rejected_pixels,raw_steer,final_steer,final_speed,steering_pot,traffic_signal,car_detected,car_label,car_confidence,car_bbox,car_area_ratio,car_result_age_s,car_model_fault,ultrasonic_json,ultrasonic_age_json,front_sensor_values,front_distance_cm,sensor_ok,ultrasonic_close,fusion_confirmed,fusion_hits,fusion_skew_s,fusion_reason,obstacle_phase,dash_side,solid_side,locked_dash_side,lost_frames
770,2026-08-02T02:11:01.149+09:00,127.331,769,6.05,0,DRIVING,,0,1,1,0,0,0,0.072803,-14.598,6019,0,-0.130440,-0.130440,0,747,unknown,0,unknown,0.000000,null,0.000000,0.398,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.398,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
771,2026-08-02T02:11:01.393+09:00,127.575,770,6.04,0,DRIVING,,0,1,1,0,0,0,0.072803,-14.606,6001,0,-0.130622,-0.130622,0,747,unknown,0,unknown,0.000000,null,0.000000,0.323,,"{""0"": 250, ""1"": 157, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 157}",157,1,0,0,0,0.323,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
772,2026-08-02T02:11:01.528+09:00,127.709,771,6.05,0,DRIVING,,0,1,1,0,0,0,0.072803,-14.607,6013,0,-0.130749,-0.130749,0,746,unknown,0,unknown,0.000000,null,0.000000,0.341,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.341,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
773,2026-08-02T02:11:01.717+09:00,127.899,772,6.04,0,DRIVING,,0,1,1,0,0,0,0.072803,-14.599,6026,0,-0.130838,-0.130838,0,747,unknown,0,unknown,0.000000,null,0.000000,0.531,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.531,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
774,2026-08-02T02:11:01.926+09:00,128.107,773,6.04,0,DRIVING,,0,1,1,0,0,0,0.072803,-14.601,6010,0,-0.130900,-0.130900,0,746,unknown,0,unknown,0.000000,null,0.000000,0.498,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.498,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
775,2026-08-02T02:11:02.105+09:00,128.286,774,6.04,0,DRIVING,,0,1,1,0,0,0,0.072803,-14.597,6015,0,-0.130944,-0.130944,0,746,unknown,0,unknown,0.000000,null,0.000000,0.540,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.540,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
776,2026-08-02T02:11:02.237+09:00,128.419,775,6.04,0,DRIVING,,0,1,1,0,0,0,0.069099,-14.591,6026,0,-0.117641,-0.117641,0,747,unknown,0,unknown,0.000000,null,0.000000,0.485,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.485,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
777,2026-08-02T02:11:02.352+09:00,128.533,776,6.05,0,DRIVING,,0,1,1,0,0,0,0.074640,-14.601,6001,0,-0.139609,-0.139609,0,747,unknown,0,unknown,0.000000,null,0.000000,0.389,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.389,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
778,2026-08-02T02:11:02.531+09:00,128.713,777,6.05,0,DRIVING,,0,1,1,0,0,0,0.072803,-14.592,6029,0,-0.131419,-0.131419,0,746,unknown,0,unknown,0.000000,null,0.000000,0.259,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.259,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
779,2026-08-02T02:11:02.708+09:00,128.890,778,6.04,0,DRIVING,,0,1,1,0,0,0,0.072803,-14.592,6034,0,-0.131307,-0.131307,0,747,unknown,0,unknown,0.000000,null,0.000000,0.320,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.320,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
780,2026-08-02T02:11:02.897+09:00,129.079,779,6.04,0,DRIVING,,0,1,1,0,0,0,0.072803,-14.609,6013,0,-0.131229,-0.131229,0,746,unknown,0,unknown,0.000000,null,0.000000,0.508,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.508,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
781,2026-08-02T02:11:03.078+09:00,129.260,780,6.04,0,DRIVING,,0,1,1,0,0,0,0.072803,-14.609,6017,0,-0.131174,-0.131174,0,746,unknown,0,unknown,0.000000,null,0.000000,0.509,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.509,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
782,2026-08-02T02:11:03.183+09:00,129.365,781,6.05,0,DRIVING,,0,1,1,0,0,0,0.072670,-14.645,6035,0,-0.130656,-0.130656,0,747,unknown,0,unknown,0.000000,null,0.000000,0.439,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.439,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
783,2026-08-02T02:11:03.409+09:00,129.589,782,6.04,0,DRIVING,,0,1,1,0,0,0,0.072775,-14.642,6008,0,-0.131079,-0.131079,0,746,unknown,0,unknown,0.000000,null,0.000000,0.473,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.473,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
784,2026-08-02T02:11:03.554+09:00,129.736,783,6.04,0,DRIVING,,0,1,1,0,0,0,0.072803,-14.623,6029,0,-0.131155,-0.131155,0,746,unknown,0,unknown,0.000000,null,0.000000,0.334,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.334,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
785,2026-08-02T02:11:03.793+09:00,129.975,784,6.04,0,DRIVING,,0,1,1,0,0,0,0.072803,-14.612,6009,0,-0.131122,-0.131122,0,746,unknown,0,unknown,0.000000,null,0.000000,0.347,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.347,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
786,2026-08-02T02:11:03.949+09:00,130.131,785,6.04,0,DRIVING,,0,1,1,0,0,0,0.072803,-14.611,6010,0,-0.131099,-0.131099,0,746,unknown,0,unknown,0.000000,null,0.000000,0.502,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.502,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
787,2026-08-02T02:11:04.095+09:00,130.277,786,6.04,0,DRIVING,,0,1,1,0,0,0,0.072803,-14.617,6008,0,-0.131083,-0.131083,0,746,unknown,0,unknown,0.000000,null,0.000000,0.505,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.505,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
788,2026-08-02T02:11:04.237+09:00,130.419,787,6.04,0,DRIVING,,0,1,1,0,0,0,0.072803,-14.609,6022,0,-0.131072,-0.131072,0,746,unknown,0,unknown,0.000000,null,0.000000,0.251,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.251,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
789,2026-08-02T02:11:04.359+09:00,130.539,788,6.04,0,DRIVING,,0,1,1,0,0,0,0.069100,-14.615,6001,0,-0.117734,-0.117734,0,746,unknown,0,unknown,0.000000,null,0.000000,0.227,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.227,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
790,2026-08-02T02:11:04.576+09:00,130.758,789,6.04,0,DRIVING,,0,1,1,0,0,0,0.074507,-14.655,6032,0,-0.139193,-0.139193,0,746,unknown,0,unknown,0.000000,null,0.000000,0.303,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.303,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
791,2026-08-02T02:11:04.758+09:00,130.941,790,6.04,0,DRIVING,,0,1,1,0,0,0,0.072775,-14.645,6025,0,-0.131432,-0.131432,0,746,unknown,0,unknown,0.000000,null,0.000000,0.363,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.363,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
792,2026-08-02T02:11:05.011+09:00,131.193,791,6.04,0,DRIVING,,0,1,1,0,0,0,0.072670,-14.665,6050,0,-0.130924,-0.130924,0,746,unknown,0,unknown,0.000000,null,0.000000,0.398,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.398,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
793,2026-08-02T02:11:05.207+09:00,131.390,792,6.04,0,DRIVING,,0,1,1,0,0,0,0.072775,-14.656,6022,0,-0.131266,-0.131266,0,747,unknown,0,unknown,0.000000,null,0.000000,0.595,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.595,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
794,2026-08-02T02:11:05.362+09:00,131.544,793,6.04,0,DRIVING,,0,1,1,0,0,0,0.072803,-14.647,6015,0,-0.131286,-0.131286,0,747,unknown,0,unknown,0.000000,null,0.000000,0.566,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.566,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
795,2026-08-02T02:11:05.503+09:00,131.686,794,6.04,0,DRIVING,,0,1,1,0,0,0,0.072803,-14.639,6027,0,-0.131214,-0.131214,0,746,unknown,0,unknown,0.000000,null,0.000000,0.454,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.454,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
796,2026-08-02T02:11:05.621+09:00,131.803,795,6.04,0,DRIVING,,0,1,1,0,0,0,0.072803,-14.633,6027,0,-0.131164,-0.131164,0,746,unknown,0,unknown,0.000000,null,0.000000,0.223,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.223,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
797,2026-08-02T02:11:05.837+09:00,132.020,796,6.04,0,DRIVING,,0,1,1,0,0,0,0.072803,-14.632,6025,0,-0.131128,-0.131128,0,746,unknown,0,unknown,0.000000,null,0.000000,0.297,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.297,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
798,2026-08-02T02:11:06.020+09:00,132.202,797,6.04,0,DRIVING,,0,1,1,0,0,0,0.072803,-14.624,6036,0,-0.131103,-0.131103,0,746,unknown,0,unknown,0.000000,null,0.000000,0.362,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.362,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
799,2026-08-02T02:11:06.230+09:00,132.412,798,6.03,0,DRIVING,,0,1,1,0,0,0,0.073069,-14.603,6035,0,-0.132044,-0.132044,0,747,unknown,0,unknown,0.000000,null,0.000000,0.570,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.570,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
800,2026-08-02T02:11:06.386+09:00,132.569,799,6.04,0,DRIVING,,0,1,1,0,0,0,0.073126,-14.592,6019,0,-0.132092,-0.132092,0,747,unknown,0,unknown,0.000000,null,0.000000,0.513,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.513,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
801,2026-08-02T02:11:06.497+09:00,132.679,800,6.04,0,DRIVING,,0,1,1,0,0,0,0.069102,-14.592,6034,0,-0.117466,-0.117466,0,746,unknown,0,unknown,0.000000,null,0.000000,0.441,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.441,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
802,2026-08-02T02:11:06.692+09:00,132.874,801,6.04,0,DRIVING,,0,1,1,0,0,0,0.075654,-14.595,6030,0,-0.143129,-0.143129,0,746,unknown,0,unknown,0.000000,null,0.000000,0.427,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.427,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
803,2026-08-02T02:11:06.912+09:00,133.095,802,6.03,0,DRIVING,,0,1,1,0,0,0,0.080396,-14.592,6046,0,-0.158115,-0.158115,0,747,unknown,0,unknown,0.000000,null,0.000000,0.379,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.379,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
804,2026-08-02T02:11:07.031+09:00,133.213,803,6.04,0,DRIVING,,0,1,1,0,0,0,0.083723,-14.587,6026,0,-0.166072,-0.166072,0,746,unknown,0,unknown,0.000000,null,0.000000,0.303,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.303,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
805,2026-08-02T02:11:07.238+09:00,133.420,804,6.03,0,DRIVING,,0,1,1,0,0,0,0.086620,-14.504,6060,0,-0.171890,-0.171890,0,747,unknown,0,unknown,0.000000,null,0.000000,0.288,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.288,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
806,2026-08-02T02:11:07.428+09:00,133.611,805,6.03,0,DRIVING,,0,1,1,0,0,0,0.088391,-14.531,6025,0,-0.173474,-0.173474,0,747,unknown,0,unknown,0.000000,null,0.000000,0.359,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.359,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
807,2026-08-02T02:11:07.605+09:00,133.787,806,6.03,0,DRIVING,,0,1,1,0,0,0,0.089892,-14.562,6060,0,-0.174564,-0.174564,0,747,unknown,0,unknown,0.000000,null,0.000000,0.332,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.332,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
808,2026-08-02T02:11:07.727+09:00,133.907,807,6.03,0,DRIVING,,0,1,1,0,0,0,0.074640,-14.565,6014,0,-0.115831,-0.115831,0,746,unknown,0,unknown,0.000000,null,0.000000,0.449,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.449,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
809,2026-08-02T02:11:07.843+09:00,134.026,808,6.04,0,DRIVING,,0,1,1,0,0,0,0.072936,-14.539,6099,0,-0.115253,-0.115253,0,747,unknown,0,unknown,0.000000,null,0.000000,0.381,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.381,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
810,2026-08-02T02:11:08.069+09:00,134.251,809,6.03,0,DRIVING,,0,1,1,0,0,0,0.075704,-14.549,6039,0,-0.130026,-0.130026,0,746,unknown,0,unknown,0.000000,null,0.000000,0.306,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.306,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
811,2026-08-02T02:11:08.285+09:00,134.467,810,6.03,0,DRIVING,,0,1,1,0,0,0,0.075821,-14.546,6070,0,-0.132319,-0.132319,0,747,unknown,0,unknown,0.000000,null,0.000000,0.406,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.406,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
812,2026-08-02T02:11:08.502+09:00,134.685,811,6.03,0,DRIVING,,0,1,1,0,0,0,0.072936,-14.581,6042,0,-0.123183,-0.123183,0,746,unknown,0,unknown,0.000000,null,0.000000,0.398,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.398,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
813,2026-08-02T02:11:08.633+09:00,134.815,812,6.03,0,DRIVING,,0,1,1,0,0,0,0.073098,-14.584,6051,0,-0.126194,-0.126194,0,746,unknown,0,unknown,0.000000,null,0.000000,0.312,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.312,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
814,2026-08-02T02:11:08.813+09:00,134.996,813,6.03,0,DRIVING,,0,1,1,0,0,0,0.072727,-14.608,6039,0,-0.126473,-0.126473,0,746,unknown,0,unknown,0.000000,null,0.000000,0.491,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.491,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
815,2026-08-02T02:11:08.995+09:00,135.176,814,6.03,0,DRIVING,,0,1,1,0,0,0,0.072908,-14.623,6073,0,-0.128456,-0.128456,0,746,unknown,0,unknown,0.000000,null,0.000000,0.456,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.456,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
