frame_index,wall_time,elapsed_s,video_frame_index,fps,running,vehicle_state,event,stop_condition,lane_found,traffic_mission_enabled,signal_stop_latched,avoidance_blocked_by_signal,stop_line_detected,lane_error,solid_filter_angle_deg,solid_filter_kept_pixels,solid_filter_rejected_pixels,raw_steer,final_steer,final_speed,steering_pot,traffic_signal,traffic_result_age_s,traffic_model_fault,car_detected,car_label,car_confidence,car_bbox,car_area_ratio,car_result_age_s,car_model_fault,ultrasonic_json,ultrasonic_age_json,front_sensor_values,front_distance_cm,sensor_ok,ultrasonic_close,fusion_confirmed,fusion_hits,fusion_skew_s,fusion_reason,obstacle_phase,dash_side,solid_side,locked_dash_side,lost_frames
1,2026-08-02T02:42:13.203+09:00,0.136,0,0.00,0,DRIVING,state:None->DRIVING;phase:None->KEEP_PAUSED,0,1,1,0,0,0,0.024206,0.745,8269,0,-0.043572,-0.043572,0,745,unknown,,,0,unknown,0.000000,null,0.000000,,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
2,2026-08-02T02:42:13.308+09:00,0.253,1,8.17,0,DRIVING,,0,1,1,0,0,0,0.023088,0.761,8332,0,-0.039545,-0.039545,0,745,green,0.182,,0,unknown,0.000000,null,0.000000,0.240,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.240,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
3,2026-08-02T02:42:13.411+09:00,0.355,2,9.08,0,DRIVING,,0,1,1,0,0,0,0.023088,0.773,8345,0,-0.040149,-0.040149,0,745,green,0.097,,0,unknown,0.000000,null,0.000000,0.161,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.161,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
4,2026-08-02T02:42:13.524+09:00,0.469,3,8.90,0,DRIVING,,0,1,1,0,0,0,0.023088,0.781,8338,0,-0.040572,-0.040572,0,745,green,0.108,,0,unknown,0.000000,null,0.000000,0.278,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.278,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
5,2026-08-02T02:42:13.613+09:00,0.557,4,9.45,0,DRIVING,,0,1,1,0,0,0,0.023181,0.788,8338,0,-0.041202,-0.041202,0,745,green,0.115,,0,unknown,0.000000,null,0.000000,0.270,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.270,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
6,2026-08-02T02:42:13.733+09:00,0.677,5,9.19,0,DRIVING,,0,1,1,0,0,0,0.022649,0.793,8314,0,-0.039444,-0.039444,0,745,green,0.204,,0,unknown,0.000000,null,0.000000,0.391,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.391,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
7,2026-08-02T02:42:13.823+09:00,0.768,6,9.47,0,DRIVING,,0,1,1,0,0,0,0.023181,0.797,8320,0,-0.041757,-0.041757,0,745,green,0.214,,0,unknown,0.000000,null,0.000000,0.264,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.264,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
8,2026-08-02T02:42:13.942+09:00,0.887,7,9.28,0,DRIVING,,0,1,1,0,0,0,0.023181,0.797,8332,0,-0.041747,-0.041747,0,745,green,0.215,,0,unknown,0.000000,null,0.000000,0.384,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.384,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
9,2026-08-02T02:42:14.044+09:00,0.988,8,9.38,0,DRIVING,,0,1,1,0,0,0,0.023181,0.802,8326,0,-0.041741,-0.041741,0,745,green,0.213,,0,unknown,0.000000,null,0.000000,0.394,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.394,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
10,2026-08-02T02:42:14.151+09:00,1.095,9,9.37,0,DRIVING,,0,1,1,0,0,0,0.023181,0.804,8303,0,-0.041736,-0.041736,0,745,green,0.224,,0,unknown,0.000000,null,0.000000,0.290,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.290,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
11,2026-08-02T02:42:14.312+09:00,1.255,10,8.93,0,DRIVING,,0,1,1,0,0,0,0.023181,0.805,8303,0,-0.041733,-0.041733,0,745,green,0.213,,0,unknown,0.000000,null,0.000000,0.451,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.451,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
12,2026-08-02T02:42:14.399+09:00,1.343,11,9.11,0,DRIVING,,0,1,1,0,0,0,0.023181,0.804,8314,0,-0.041731,-0.041731,0,745,green,0.272,,0,unknown,0.000000,null,0.000000,0.317,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.317,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
13,2026-08-02T02:42:14.506+09:00,1.449,12,9.12,0,DRIVING,,0,1,1,0,0,0,0.023181,0.808,8315,0,-0.041729,-0.041729,0,745,green,0.360,,0,unknown,0.000000,null,0.000000,0.425,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.425,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
14,2026-08-02T02:42:14.593+09:00,1.536,13,9.27,0,DRIVING,,0,1,1,0,0,0,0.023181,0.810,8307,0,-0.041728,-0.041728,0,745,green,0.358,,0,unknown,0.000000,null,0.000000,0.405,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.405,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
15,2026-08-02T02:42:14.785+09:00,1.730,14,8.76,0,DRIVING,,0,1,1,0,0,0,0.023181,0.811,8307,0,-0.041727,-0.041727,0,745,green,0.204,,0,unknown,0.000000,null,0.000000,0.352,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.352,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
16,2026-08-02T02:42:14.882+09:00,1.824,15,8.87,0,DRIVING,,0,1,1,0,0,0,0.023181,0.811,8302,0,-0.041727,-0.041727,0,745,green,0.283,,0,unknown,0.000000,null,0.000000,0.445,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.445,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
17,2026-08-02T02:42:14.973+09:00,1.918,16,8.97,0,DRIVING,,0,1,1,0,0,0,0.023181,0.813,8321,0,-0.041727,-0.041727,0,745,green,0.285,,0,unknown,0.000000,null,0.000000,0.338,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.338,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
18,2026-08-02T02:42:15.143+09:00,2.087,17,8.70,0,DRIVING,,0,1,1,0,0,0,0.023181,0.814,8310,0,-0.041726,-0.041726,0,745,green,0.193,,0,unknown,0.000000,null,0.000000,0.507,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.507,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
19,2026-08-02T02:42:15.259+09:00,2.202,18,8.71,0,DRIVING,,0,1,1,0,0,0,0.023181,0.810,8307,0,-0.041726,-0.041726,0,745,green,0.267,,0,unknown,0.000000,null,0.000000,0.340,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.340,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
20,2026-08-02T02:42:15.358+09:00,2.301,19,8.76,0,DRIVING,,0,1,1,0,0,0,0.023181,0.806,8308,0,-0.041726,-0.041726,0,745,green,0.290,,0,unknown,0.000000,null,0.000000,0.347,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.347,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
21,2026-08-02T02:42:15.482+09:00,2.426,20,8.73,0,DRIVING,,0,1,1,0,0,0,0.023181,0.810,8301,0,-0.041726,-0.041726,0,745,green,0.217,,0,unknown,0.000000,null,0.000000,0.472,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.472,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
22,2026-08-02T02:42:15.640+09:00,2.584,21,8.57,0,DRIVING,,0,1,1,0,0,0,0.023181,0.813,8301,0,-0.041726,-0.041726,0,745,green,0.225,,0,unknown,0.000000,null,0.000000,0.345,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.345,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
23,2026-08-02T02:42:15.804+09:00,2.747,22,8.42,0,DRIVING,,0,1,1,0,0,0,0.023181,0.812,8314,0,-0.041726,-0.041726,0,745,green,0.286,,0,unknown,0.000000,null,0.000000,0.285,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.285,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
24,2026-08-02T02:42:15.914+09:00,2.857,23,8.44,0,DRIVING,,0,1,1,0,0,0,0.023181,0.810,8338,0,-0.041726,-0.041726,0,745,green,0.324,,0,unknown,0.000000,null,0.000000,0.395,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.395,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
25,2026-08-02T02:42:16.073+09:00,3.016,24,8.33,0,DRIVING,,0,1,1,0,0,0,0.022649,0.809,8338,0,-0.039810,-0.039810,0,745,green,0.277,,0,unknown,0.000000,null,0.000000,0.395,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.395,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
26,2026-08-02T02:42:16.196+09:00,3.140,25,8.32,0,DRIVING,,0,1,1,0,0,0,0.023088,0.809,8338,0,-0.041678,-0.041678,0,745,green,0.273,,0,unknown,0.000000,null,0.000000,0.357,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.357,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
27,2026-08-02T02:42:16.299+09:00,3.242,26,8.36,0,DRIVING,,0,1,1,0,0,0,0.023088,0.808,8338,0,-0.041642,-0.041642,0,745,green,0.287,,0,unknown,0.000000,null,0.000000,0.190,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.190,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
28,2026-08-02T02:42:16.434+09:00,3.378,27,8.32,0,DRIVING,,0,1,1,0,0,0,0.022649,0.808,8342,0,-0.040036,-0.040036,0,745,green,0.389,,0,unknown,0.000000,null,0.000000,0.325,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.325,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
29,2026-08-02T02:42:16.525+09:00,3.469,28,8.39,0,DRIVING,,0,1,1,0,0,0,0.022556,0.807,8335,0,-0.039921,-0.039921,0,745,green,0.366,,0,unknown,0.000000,null,0.000000,0.293,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.293,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
30,2026-08-02T02:42:16.630+09:00,3.575,29,8.43,0,DRIVING,,0,1,1,0,0,0,0.023181,0.807,8338,0,-0.042375,-0.042375,0,745,green,0.236,,0,unknown,0.000000,null,0.000000,0.398,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.398,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
31,2026-08-02T02:42:16.790+09:00,3.734,30,8.33,0,DRIVING,,0,1,1,0,0,0,0.023181,0.807,8338,0,-0.042180,-0.042180,0,745,green,0.200,,0,unknown,0.000000,null,0.000000,0.321,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.321,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
32,2026-08-02T02:42:16.915+09:00,3.860,31,8.33,0,DRIVING,,0,1,1,0,0,0,0.022649,0.807,8345,0,-0.040129,-0.040129,0,745,green,0.265,,0,unknown,0.000000,null,0.000000,0.349,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.349,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
33,2026-08-02T02:42:17.033+09:00,3.966,32,8.30,0,DRIVING,,0,1,1,0,0,0,0.022556,0.807,8335,0,-0.039986,-0.039986,0,745,green,0.289,,0,unknown,0.000000,null,0.000000,0.195,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.195,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
34,2026-08-02T02:42:17.224+09:00,4.167,33,8.12,0,DRIVING,,0,1,1,0,0,0,0.023088,0.807,8345,0,-0.042086,-0.042086,0,745,green,0.246,,0,unknown,0.000000,null,0.000000,0.396,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.396,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
35,2026-08-02T02:42:17.383+09:00,4.327,34,7.96,0,DRIVING,,0,1,1,0,0,0,0.023181,0.808,8345,0,-0.042262,-0.042262,0,745,green,0.311,,0,unknown,0.000000,null,0.000000,0.431,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.431,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
36,2026-08-02T02:42:17.471+09:00,4.415,35,8.02,0,DRIVING,,0,1,1,0,0,0,0.023088,0.808,8345,0,-0.041767,-0.041767,0,745,green,0.355,,0,unknown,0.000000,null,0.000000,0.403,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.403,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
37,2026-08-02T02:42:17.605+09:00,4.550,36,7.93,0,DRIVING,,0,1,1,0,0,0,0.023181,0.807,8335,0,-0.042039,-0.042039,0,745,green,0.442,,0,unknown,0.000000,null,0.000000,0.535,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.535,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
38,2026-08-02T02:42:17.709+09:00,4.654,37,7.97,0,DRIVING,,0,1,1,0,0,0,0.023181,0.807,8338,0,-0.041945,-0.041945,0,745,green,0.138,,0,unknown,0.000000,null,0.000000,0.292,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.292,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
39,2026-08-02T02:42:17.873+09:00,4.816,38,7.84,0,DRIVING,,0,1,1,0,0,0,0.023088,0.807,8338,0,-0.041544,-0.041544,0,745,green,0.244,,0,unknown,0.000000,null,0.000000,0.364,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.364,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
40,2026-08-02T02:42:18.009+09:00,4.947,39,7.79,0,DRIVING,,0,1,1,0,0,0,0.023088,0.807,8345,0,-0.041549,-0.041549,0,745,green,0.168,,0,unknown,0.000000,null,0.000000,0.496,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.496,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
41,2026-08-02T02:42:18.103+09:00,5.045,40,7.91,0,DRIVING,,0,1,1,0,0,0,0.023181,0.807,8342,0,-0.041886,-0.041886,0,745,green,0.139,,0,unknown,0.000000,null,0.000000,0.355,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.355,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
42,2026-08-02T02:42:18.242+09:00,5.186,41,7.80,0,DRIVING,,0,1,1,0,0,0,0.023088,0.808,8345,0,-0.041503,-0.041503,0,745,green,0.233,,0,unknown,0.000000,null,0.000000,0.496,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.496,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
43,2026-08-02T02:42:18.336+09:00,5.279,42,7.83,0,DRIVING,,0,1,1,0,0,0,0.023088,0.807,8338,0,-0.041520,-0.041520,0,745,green,0.236,,0,unknown,0.000000,null,0.000000,0.289,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.289,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
44,2026-08-02T02:42:18.485+09:00,5.429,43,7.70,0,DRIVING,,0,1,1,0,0,0,0.023088,0.808,8345,0,-0.041531,-0.041531,0,745,green,0.237,,0,unknown,0.000000,null,0.000000,0.347,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.347,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
45,2026-08-02T02:42:18.634+09:00,5.578,44,7.80,0,DRIVING,,0,1,1,0,0,0,0.023088,0.807,8338,0,-0.041540,-0.041540,0,745,green,0.246,,0,unknown,0.000000,null,0.000000,0.493,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.493,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
46,2026-08-02T02:42:18.808+09:00,5.752,45,7.64,0,DRIVING,,0,1,1,0,0,0,0.023181,0.807,8338,0,-0.041880,-0.041880,0,745,green,0.300,,0,unknown,0.000000,null,0.000000,0.435,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.435,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
