frame_index,wall_time,elapsed_s,video_frame_index,fps,running,vehicle_state,event,stop_condition,lane_found,traffic_mission_enabled,signal_stop_latched,avoidance_blocked_by_signal,stop_line_detected,lane_error,solid_filter_angle_deg,solid_filter_kept_pixels,solid_filter_rejected_pixels,raw_steer,final_steer,final_speed,recovery_ramp_active,recovery_ramp_elapsed_s,recovery_ramp_pwm,steering_pot,traffic_signal,traffic_result_age_s,traffic_model_fault,car_detected,car_label,car_confidence,car_bbox,car_area_ratio,car_result_age_s,car_roi_normalized,car_roi_pixels,car_model_fault,ultrasonic_json,ultrasonic_age_json,front_sensor_values,front_distance_cm,sensor_ok,ultrasonic_close,fusion_confirmed,fusion_hits,fusion_skew_s,fusion_reason,obstacle_phase,dash_side,solid_side,locked_dash_side,lost_frames
231,2026-08-02T03:38:50.422+09:00,83.827,230,2.71,0,DRIVING,,0,1,1,0,0,1,0.010455,3.021,5966,0,-0.018817,-0.018817,0,0,0.000,255,739,green,0.338,,0,unknown,0.000000,null,0.000000,0.503,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 124, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 124}",124,1,1,0,0,0.503,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
232,2026-08-02T03:38:50.719+09:00,84.120,231,2.73,0,DRIVING,,0,1,1,0,0,1,0.010455,3.020,5977,0,-0.018817,-0.018817,0,0,0.000,255,739,green,0.241,,0,unknown,0.000000,null,0.000000,0.464,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 124, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 124}",124,1,1,0,0,0.464,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
233,2026-08-02T03:38:51.077+09:00,84.478,232,2.69,0,DRIVING,,0,1,1,0,0,1,0.010455,3.016,5963,0,-0.018818,-0.018818,0,0,0.000,255,740,green,0.304,,0,unknown,0.000000,null,0.000000,0.593,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.593,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
234,2026-08-02T03:38:51.264+09:00,84.669,233,2.74,0,DRIVING,,0,1,1,0,0,1,0.010455,3.016,5977,0,-0.018818,-0.018818,0,0,0.000,255,739,green,0.366,,0,unknown,0.000000,null,0.000000,0.487,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.487,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
235,2026-08-02T03:38:51.533+09:00,84.938,234,2.78,0,DRIVING,,0,1,1,0,0,1,0.010455,3.015,5977,0,-0.018818,-0.018818,0,0,0.000,255,740,green,0.189,,0,unknown,0.000000,null,0.000000,0.398,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.398,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
236,2026-08-02T03:38:51.905+09:00,85.307,235,2.79,0,DRIVING,,0,1,1,0,0,1,0.010455,3.017,5941,0,-0.018818,-0.018818,0,0,0.000,255,740,green,0.277,,0,unknown,0.000000,null,0.000000,0.582,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.582,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
237,2026-08-02T03:38:52.246+09:00,85.651,236,2.80,0,DRIVING,,0,1,1,0,0,1,0.010455,3.016,5951,0,-0.018818,-0.018818,0,0,0.000,255,740,green,0.381,,0,unknown,0.000000,null,0.000000,0.655,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.655,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
238,2026-08-02T03:38:52.618+09:00,86.020,237,2.80,0,DRIVING,,0,1,1,0,0,1,0.010455,3.015,5977,0,-0.018818,-0.018818,0,0,0.000,255,740,green,0.343,,0,unknown,0.000000,null,0.000000,0.648,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.648,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
239,2026-08-02T03:38:52.952+09:00,86.357,238,2.82,0,DRIVING,,0,1,1,0,0,1,0.010455,3.015,5977,0,-0.018819,-0.018819,0,0,0.000,255,739,green,0.385,,0,unknown,0.000000,null,0.000000,0.649,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.649,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
240,2026-08-02T03:38:53.242+09:00,86.644,239,2.86,0,DRIVING,,0,1,1,0,0,1,0.010455,3.017,5970,0,-0.018819,-0.018819,0,0,0.000,255,739,green,0.331,,0,unknown,0.000000,null,0.000000,0.233,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.233,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
241,2026-08-02T03:38:53.622+09:00,87.024,240,2.84,0,DRIVING,,0,1,1,0,0,1,0.010455,3.019,5970,0,-0.018819,-0.018819,0,0,0.000,255,739,green,0.304,,0,unknown,0.000000,null,0.000000,0.317,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.317,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
242,2026-08-02T03:38:53.965+09:00,87.368,241,2.84,0,DRIVING,,0,1,1,0,0,1,0.010455,3.018,5977,0,-0.018819,-0.018819,0,0,0.000,255,739,green,0.396,,0,unknown,0.000000,null,0.000000,0.273,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.273,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
243,2026-08-02T03:38:54.234+09:00,87.640,242,2.87,0,DRIVING,,0,1,1,0,0,1,0.010455,3.015,5972,0,-0.018819,-0.018819,0,0,0.000,255,739,green,0.339,,0,unknown,0.000000,null,0.000000,0.545,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.545,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
244,2026-08-02T03:38:54.705+09:00,88.110,243,2.84,0,DRIVING,,0,1,1,0,0,1,0.010455,3.017,5941,0,-0.018819,-0.018819,0,0,0.000,255,739,green,0.274,,0,unknown,0.000000,null,0.000000,0.682,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.682,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
245,2026-08-02T03:38:55.028+09:00,88.432,244,2.86,0,DRIVING,,0,1,1,0,0,1,0.010455,3.017,5957,0,-0.018819,-0.018819,0,0,0.000,255,740,green,0.477,,0,unknown,0.000000,null,0.000000,0.734,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.734,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
246,2026-08-02T03:38:55.492+09:00,88.896,245,2.83,0,DRIVING,,0,1,1,0,0,1,0.010455,3.018,5962,0,-0.018819,-0.018819,0,0,0.000,255,740,green,0.335,,0,unknown,0.000000,null,0.000000,0.399,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.399,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
247,2026-08-02T03:38:55.938+09:00,89.341,246,2.83,0,DRIVING,,0,1,1,0,0,1,0.010455,3.019,5970,0,-0.018819,-0.018819,0,0,0.000,255,739,green,0.472,,0,unknown,0.000000,null,0.000000,0.379,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.379,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
248,2026-08-02T03:38:56.341+09:00,89.742,247,2.86,0,DRIVING,,0,1,1,0,0,1,0.010455,3.018,5948,0,-0.018819,-0.018819,0,0,0.000,255,740,green,0.451,,0,unknown,0.000000,null,0.000000,0.337,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.337,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
249,2026-08-02T03:38:56.735+09:00,90.136,248,2.85,0,DRIVING,,0,1,1,0,0,1,0.010455,3.015,5963,0,-0.018819,-0.018819,0,0,0.000,255,739,green,0.413,,0,unknown,0.000000,null,0.000000,0.325,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.325,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
250,2026-08-02T03:38:57.210+09:00,90.614,249,2.82,0,DRIVING,,0,1,1,0,0,1,0.010455,3.019,5955,0,-0.018819,-0.018819,0,0,0.000,255,739,green,0.402,,0,unknown,0.000000,null,0.000000,0.804,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.804,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
251,2026-08-02T03:38:57.592+09:00,90.992,250,2.83,0,DRIVING,,0,1,1,0,0,1,0.010455,3.020,5970,0,-0.018819,-0.018819,0,0,0.000,255,740,green,0.481,,0,unknown,0.000000,null,0.000000,0.788,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 125, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 125}",125,1,1,0,0,0.788,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
252,2026-08-02T03:38:57.918+09:00,91.322,251,2.88,0,DRIVING,,0,1,1,0,0,1,0.010455,3.018,5952,0,-0.018819,-0.018819,0,0,0.000,255,739,green,0.389,,0,unknown,0.000000,null,0.000000,0.263,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 125, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 125}",125,1,1,0,0,0.263,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
253,2026-08-02T03:38:58.323+09:00,91.724,252,2.87,0,DRIVING,,0,1,1,0,0,1,0.010455,3.020,5970,0,-0.018819,-0.018819,0,0,0.000,255,740,green,0.336,,0,unknown,0.000000,null,0.000000,0.332,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 126, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 126}",126,1,1,0,0,0.332,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
254,2026-08-02T03:38:58.587+09:00,91.992,253,2.88,0,DRIVING,,0,1,1,0,0,1,0.010455,3.018,5977,0,-0.018819,-0.018819,0,0,0.000,255,740,green,0.405,,0,unknown,0.000000,null,0.000000,0.207,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 126, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 126}",126,1,1,0,0,0.207,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
255,2026-08-02T03:38:59.012+09:00,92.411,254,2.89,0,DRIVING,,0,1,1,0,0,1,0.010455,3.015,5963,0,-0.018819,-0.018819,0,0,0.000,255,740,green,0.275,,0,unknown,0.000000,null,0.000000,0.354,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 124, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 124}",124,1,1,0,0,0.354,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
256,2026-08-02T03:38:59.317+09:00,92.719,255,2.85,0,DRIVING,,0,1,1,0,0,1,0.010455,3.016,5936,0,-0.018819,-0.018819,0,0,0.000,255,739,green,0.432,,0,unknown,0.000000,null,0.000000,0.662,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 125, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 125}",125,1,1,0,0,0.662,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
257,2026-08-02T03:38:59.605+09:00,93.007,256,2.88,0,DRIVING,,0,1,1,0,0,1,0.010455,3.016,5936,0,-0.018819,-0.018819,0,0,0.000,255,740,green,0.305,,0,unknown,0.000000,null,0.000000,0.230,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 125, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 125}",125,1,1,0,0,0.230,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
258,2026-08-02T03:38:59.983+09:00,93.383,257,2.87,0,DRIVING,,0,1,1,0,0,1,0.010455,3.016,5956,0,-0.018819,-0.018819,0,0,0.000,255,739,green,0.300,,0,unknown,0.000000,null,0.000000,0.306,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 125, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 125}",125,1,1,0,0,0.306,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
259,2026-08-02T03:39:00.198+09:00,93.598,258,2.90,0,DRIVING,,0,1,1,0,0,1,0.010455,3.017,5936,0,-0.018819,-0.018819,0,0,0.000,255,739,green,0.382,,0,unknown,0.000000,null,0.000000,0.147,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 124, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 124}",124,1,1,0,0,0.147,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
260,2026-08-02T03:39:00.443+09:00,93.844,259,2.92,0,DRIVING,,0,1,1,0,0,1,0.010455,3.016,5940,0,-0.018819,-0.018819,0,0,0.000,255,740,green,0.225,,0,unknown,0.000000,null,0.000000,0.177,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 125, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 125}",125,1,1,0,0,0.177,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
261,2026-08-02T03:39:00.813+09:00,94.213,260,2.89,0,DRIVING,,0,1,1,0,0,1,0.010455,3.016,5977,0,-0.018819,-0.018819,0,0,0.000,255,740,green,0.253,,0,unknown,0.000000,null,0.000000,0.300,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 126, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 126}",126,1,1,0,0,0.300,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
262,2026-08-02T03:39:01.147+09:00,94.547,261,2.88,0,DRIVING,,0,1,1,0,0,1,0.010455,3.013,5963,0,-0.018819,-0.018819,0,0,0.000,255,740,green,0.375,,0,unknown,0.000000,null,0.000000,0.265,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 125, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 125}",125,1,1,0,0,0.265,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
263,2026-08-02T03:39:01.468+09:00,94.870,262,2.89,0,DRIVING,,0,1,1,0,0,1,0.010455,3.014,5965,0,-0.018819,-0.018819,0,0,0.000,255,739,green,0.344,,0,unknown,0.000000,null,0.000000,0.252,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 125, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 125}",125,1,1,0,0,0.252,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
264,2026-08-02T03:39:01.851+09:00,95.251,263,2.84,0,DRIVING,,0,1,1,0,0,1,0.010455,3.013,5972,0,-0.018819,-0.018819,0,0,0.000,255,739,green,0.334,,0,unknown,0.000000,null,0.000000,0.308,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 125, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 125}",125,1,1,0,0,0.308,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
265,2026-08-02T03:39:02.250+09:00,95.650,264,2.80,0,DRIVING,,0,1,1,0,0,1,0.010455,3.012,5951,0,-0.018819,-0.018819,0,0,0.000,255,740,green,0.386,,0,unknown,0.000000,null,0.000000,0.329,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 124, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 124}",124,1,1,0,0,0.329,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
266,2026-08-02T03:39:02.656+09:00,96.056,265,2.79,0,DRIVING,,0,1,1,0,0,1,0.010455,3.015,5941,0,-0.018819,-0.018819,0,0,0.000,255,740,green,0.411,,0,unknown,0.000000,null,0.000000,0.333,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 125, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 125}",125,1,1,0,0,0.333,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
267,2026-08-02T03:39:02.943+09:00,96.344,266,2.81,0,DRIVING,,0,1,1,0,0,1,0.010455,3.015,5977,0,-0.018819,-0.018819,0,0,0.000,255,739,green,0.406,,0,unknown,0.000000,null,0.000000,0.620,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 125, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 125}",125,1,1,0,0,0.620,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
268,2026-08-02T03:39:03.239+09:00,96.642,267,2.83,0,DRIVING,,0,1,1,0,0,1,0.010455,3.015,5948,0,-0.018819,-0.018819,0,0,0.000,255,740,green,0.297,,0,unknown,0.000000,null,0.000000,0.517,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 125, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 125}",125,1,1,0,0,0.517,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
269,2026-08-02T03:39:03.505+09:00,96.905,268,2.84,0,DRIVING,,0,1,1,0,0,1,0.010455,3.019,5955,0,-0.018819,-0.018819,0,0,0.000,255,739,green,0.298,,0,unknown,0.000000,null,0.000000,0.201,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 125, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 125}",125,1,1,0,0,0.201,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
270,2026-08-02T03:39:03.843+09:00,97.245,269,2.83,0,DRIVING,,0,1,1,0,0,1,0.010455,3.017,5977,0,-0.018819,-0.018819,0,0,0.000,255,739,green,0.276,,0,unknown,0.000000,null,0.000000,0.539,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 125, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 125}",125,1,1,0,0,0.539,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
