frame_index,wall_time,elapsed_s,video_frame_index,fps,running,vehicle_state,event,stop_condition,lane_found,traffic_mission_enabled,signal_stop_latched,avoidance_blocked_by_signal,stop_line_detected,lane_error,solid_filter_angle_deg,solid_filter_kept_pixels,solid_filter_rejected_pixels,raw_steer,final_steer,final_speed,recovery_ramp_active,recovery_ramp_elapsed_s,recovery_ramp_pwm,steering_pot,traffic_signal,traffic_result_age_s,traffic_model_fault,car_detected,car_label,car_confidence,car_bbox,car_area_ratio,car_result_age_s,car_model_fault,ultrasonic_json,ultrasonic_age_json,front_sensor_values,front_distance_cm,sensor_ok,ultrasonic_close,fusion_confirmed,fusion_hits,fusion_skew_s,fusion_reason,obstacle_phase,dash_side,solid_side,locked_dash_side,lost_frames
89,2026-08-02T02:53:30.185+09:00,10.516,88,8.47,0,DRIVING,,0,1,1,0,0,0,-0.017994,0.950,7717,0,0.031770,0.031770,0,0,0.000,255,748,green,0.285,,0,unknown,0.000000,null,0.000000,0.340,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.340,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
90,2026-08-02T02:53:30.283+09:00,10.614,89,8.48,0,DRIVING,,0,1,1,0,0,0,-0.017978,0.953,7738,0,0.031899,0.031899,0,0,0.000,255,748,green,0.187,,0,unknown,0.000000,null,0.000000,0.157,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.157,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
91,2026-08-02T02:53:30.383+09:00,10.715,90,8.68,0,DRIVING,,0,1,1,0,0,0,-0.018457,0.951,7702,0,0.033761,0.033761,0,0,0.000,255,748,green,0.283,,0,unknown,0.000000,null,0.000000,0.258,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.258,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
92,2026-08-02T02:53:30.480+09:00,10.811,91,8.85,0,DRIVING,,0,1,1,0,0,0,-0.018220,0.950,7699,0,0.032746,0.032746,0,0,0.000,255,748,green,0.295,,0,unknown,0.000000,null,0.000000,0.262,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.262,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
93,2026-08-02T02:53:30.571+09:00,10.902,92,8.84,0,DRIVING,,0,1,1,0,0,0,-0.018237,0.948,7702,0,0.032823,0.032823,0,0,0.000,255,748,green,0.201,,0,unknown,0.000000,null,0.000000,0.255,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.255,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
94,2026-08-02T02:53:30.774+09:00,11.105,93,8.58,0,DRIVING,,0,1,1,0,0,0,-0.018250,0.943,7715,0,0.032871,0.032871,0,0,0.000,255,748,green,0.191,,0,unknown,0.000000,null,0.000000,0.260,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.260,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
95,2026-08-02T02:53:30.884+09:00,11.215,94,8.55,0,DRIVING,,0,1,1,0,0,0,-0.018520,0.947,7706,0,0.033837,0.033837,0,0,0.000,255,748,green,0.297,,0,unknown,0.000000,null,0.000000,0.369,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.369,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
96,2026-08-02T02:53:30.968+09:00,11.298,95,8.73,0,DRIVING,,0,1,1,0,0,0,-0.018008,0.953,7745,0,0.031844,0.031844,0,0,0.000,255,748,green,0.315,,0,unknown,0.000000,null,0.000000,0.361,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.361,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
97,2026-08-02T02:53:31.072+09:00,11.404,96,8.69,0,DRIVING,,0,1,1,0,0,0,-0.018248,0.949,7706,0,0.032878,0.032878,0,0,0.000,255,748,green,0.400,,0,unknown,0.000000,null,0.000000,0.265,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.265,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
98,2026-08-02T02:53:31.239+09:00,11.570,97,8.61,0,DRIVING,,0,1,1,0,0,0,-0.018231,0.946,7706,0,0.032807,0.032807,0,0,0.000,255,748,green,0.303,,0,unknown,0.000000,null,0.000000,0.431,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.431,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
99,2026-08-02T02:53:31.405+09:00,11.737,98,8.43,0,DRIVING,,0,1,1,0,0,0,-0.017987,0.952,7745,0,0.031930,0.031930,0,0,0.000,255,748,green,0.274,,0,unknown,0.000000,null,0.000000,0.403,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.403,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
100,2026-08-02T02:53:31.495+09:00,11.827,99,8.45,0,DRIVING,,0,1,1,0,0,0,-0.018230,0.954,7706,0,0.032941,0.032941,0,0,0.000,255,748,green,0.336,,0,unknown,0.000000,null,0.000000,0.388,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.388,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
101,2026-08-02T02:53:31.592+09:00,11.923,100,8.53,0,DRIVING,,0,1,1,0,0,0,-0.018245,0.950,7706,0,0.032956,0.032956,0,0,0.000,255,748,green,0.261,,0,unknown,0.000000,null,0.000000,0.318,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.318,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
102,2026-08-02T02:53:31.687+09:00,12.018,101,8.58,0,DRIVING,,0,1,1,0,0,0,-0.018257,0.951,7711,0,0.032967,0.032967,0,0,0.000,255,749,green,0.357,,0,unknown,0.000000,null,0.000000,0.415,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.415,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
103,2026-08-02T02:53:31.778+09:00,12.109,102,8.58,0,DRIVING,,0,1,1,0,0,0,-0.017981,0.954,7738,0,0.031939,0.031939,0,0,0.000,255,749,green,0.285,,0,unknown,0.000000,null,0.000000,0.247,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.247,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
104,2026-08-02T02:53:31.865+09:00,12.194,103,8.68,0,DRIVING,,0,1,1,0,0,0,-0.017939,0.955,7734,0,0.031919,0.031919,0,0,0.000,255,748,green,0.190,,0,unknown,0.000000,null,0.000000,0.239,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.239,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
105,2026-08-02T02:53:31.966+09:00,12.297,104,8.83,0,DRIVING,,0,1,1,0,0,0,-0.018455,0.952,7702,0,0.033887,0.033887,0,0,0.000,255,748,green,0.182,,0,unknown,0.000000,null,0.000000,0.152,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.152,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
106,2026-08-02T02:53:32.117+09:00,12.448,105,8.70,0,DRIVING,,0,1,1,0,0,0,-0.018477,0.948,7706,0,0.033767,0.033767,0,0,0.000,255,748,green,0.191,,0,unknown,0.000000,null,0.000000,0.304,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.304,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
107,2026-08-02T02:53:32.208+09:00,12.539,106,8.71,0,DRIVING,,0,1,1,0,0,0,-0.018521,0.947,7702,0,0.033772,0.033772,0,0,0.000,255,748,green,0.253,,0,unknown,0.000000,null,0.000000,0.306,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.306,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
108,2026-08-02T02:53:32.298+09:00,12.630,107,8.72,0,DRIVING,,0,1,1,0,0,0,-0.018297,0.952,7725,0,0.032834,0.032834,0,0,0.000,255,748,green,0.345,,0,unknown,0.000000,null,0.000000,0.298,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.298,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
109,2026-08-02T02:53:32.433+09:00,12.764,108,8.77,0,DRIVING,,0,1,1,0,0,0,-0.018268,0.950,7702,0,0.032759,0.032759,0,0,0.000,255,748,green,0.335,,0,unknown,0.000000,null,0.000000,0.432,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.432,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
110,2026-08-02T02:53:32.564+09:00,12.895,109,8.74,0,DRIVING,,0,1,1,0,0,0,-0.018273,0.948,7702,0,0.032815,0.032815,0,0,0.000,255,748,green,0.227,,0,unknown,0.000000,null,0.000000,0.322,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.322,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
111,2026-08-02T02:53:32.652+09:00,12.983,110,8.76,0,DRIVING,,0,1,1,0,0,0,-0.018018,0.954,7745,0,0.031920,0.031920,0,0,0.000,255,748,green,0.269,,0,unknown,0.000000,null,0.000000,0.318,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.318,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
112,2026-08-02T02:53:32.750+09:00,13.080,111,8.95,0,DRIVING,,0,1,1,0,0,0,-0.017996,0.958,7745,0,0.031996,0.031996,0,0,0.000,255,748,green,0.222,,0,unknown,0.000000,null,0.000000,0.151,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.151,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
113,2026-08-02T02:53:32.846+09:00,13.178,112,9.04,0,DRIVING,,0,1,1,0,0,0,-0.018210,0.953,7706,0,0.032885,0.032885,0,0,0.000,255,748,green,0.321,,0,unknown,0.000000,null,0.000000,0.248,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.248,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
114,2026-08-02T02:53:32.936+09:00,13.267,113,9.03,0,DRIVING,,0,1,1,0,0,0,-0.018230,0.951,7702,0,0.032924,0.032924,0,0,0.000,255,748,green,0.286,,0,unknown,0.000000,null,0.000000,0.249,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.249,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
115,2026-08-02T02:53:33.023+09:00,13.354,114,9.05,0,DRIVING,,0,1,1,0,0,0,-0.018505,0.947,7706,0,0.033882,0.033882,0,0,0.000,255,748,green,0.189,,0,unknown,0.000000,null,0.000000,0.240,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.240,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
116,2026-08-02T02:53:33.131+09:00,13.463,115,9.03,0,DRIVING,,0,1,1,0,0,0,-0.017997,0.948,7721,0,0.031881,0.031881,0,0,0.000,255,748,green,0.181,,0,unknown,0.000000,null,0.000000,0.162,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.162,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
117,2026-08-02T02:53:33.298+09:00,13.628,116,9.10,0,DRIVING,,0,1,1,0,0,0,-0.018498,0.947,7702,0,0.033840,0.033840,0,0,0.000,255,748,green,0.200,,0,unknown,0.000000,null,0.000000,0.329,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.329,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
118,2026-08-02T02:53:33.384+09:00,13.715,117,9.12,0,DRIVING,,0,1,1,0,0,0,-0.018511,0.945,7706,0,0.033723,0.033723,0,0,0.000,255,748,green,0.279,,0,unknown,0.000000,null,0.000000,0.327,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.327,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
119,2026-08-02T02:53:33.480+09:00,13.811,118,9.10,0,DRIVING,,0,1,1,0,0,0,-0.018260,0.951,7745,0,0.032700,0.032700,0,0,0.000,255,748,green,0.364,,0,unknown,0.000000,null,0.000000,0.315,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.315,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
120,2026-08-02T02:53:33.631+09:00,13.963,119,8.96,0,DRIVING,,0,1,1,0,0,0,-0.018268,0.949,7702,0,0.032776,0.032776,0,0,0.000,255,748,green,0.356,,0,unknown,0.000000,null,0.000000,0.466,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.466,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
121,2026-08-02T02:53:33.756+09:00,14.088,120,8.90,0,DRIVING,,0,1,1,0,0,0,-0.018273,0.947,7698,0,0.032827,0.032827,0,0,0.000,255,748,green,0.251,,0,unknown,0.000000,null,0.000000,0.339,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.339,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
122,2026-08-02T02:53:33.841+09:00,14.171,121,8.93,0,DRIVING,,0,1,1,0,0,0,-0.018018,0.953,7745,0,0.031929,0.031929,0,0,0.000,255,748,green,0.274,,0,unknown,0.000000,null,0.000000,0.321,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.321,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
123,2026-08-02T02:53:33.962+09:00,14.292,122,8.85,0,DRIVING,,0,1,1,0,0,0,-0.018254,0.949,7706,0,0.032929,0.032929,0,0,0.000,255,748,green,0.213,,0,unknown,0.000000,null,0.000000,0.296,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.296,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
124,2026-08-02T02:53:34.065+09:00,14.396,123,9.12,0,DRIVING,,0,1,1,0,0,0,-0.018263,0.946,7706,0,0.032939,0.032939,0,0,0.000,255,748,green,0.210,,0,unknown,0.000000,null,0.000000,0.188,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.188,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
125,2026-08-02T02:53:34.169+09:00,14.500,124,9.13,0,DRIVING,,0,1,1,0,0,0,-0.018269,0.945,7702,0,0.032943,0.032943,0,0,0.000,255,748,green,0.313,,0,unknown,0.000000,null,0.000000,0.294,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.294,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
126,2026-08-02T02:53:34.260+09:00,14.591,125,9.12,0,DRIVING,,0,1,1,0,0,0,-0.018274,0.947,7707,0,0.032943,0.032943,0,0,0.000,255,748,green,0.331,,0,unknown,0.000000,null,0.000000,0.263,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.263,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
127,2026-08-02T02:53:34.353+09:00,14.684,126,9.15,0,DRIVING,,0,1,1,0,0,0,-0.018019,0.953,7745,0,0.032010,0.032010,0,0,0.000,255,748,green,0.202,,0,unknown,0.000000,null,0.000000,0.254,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.254,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
128,2026-08-02T02:53:34.506+09:00,14.838,127,9.18,0,DRIVING,,0,1,1,0,0,0,-0.018329,0.947,7689,0,0.033252,0.033252,0,0,0.000,255,748,green,0.194,,0,unknown,0.000000,null,0.000000,0.209,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.209,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
129,2026-08-02T02:53:34.609+09:00,14.940,128,9.37,0,DRIVING,,0,1,1,0,0,0,-0.018545,0.946,7702,0,0.033951,0.033951,0,0,0.000,255,748,green,0.246,,0,unknown,0.000000,null,0.000000,0.312,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.312,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
130,2026-08-02T02:53:34.691+09:00,15.022,129,9.38,0,DRIVING,,0,1,1,0,0,0,-0.018544,0.946,7699,0,0.033779,0.033779,0,0,0.000,255,748,green,0.253,,0,unknown,0.000000,null,0.000000,0.296,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.296,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
131,2026-08-02T02:53:34.787+09:00,15.119,130,9.39,0,DRIVING,,0,1,1,0,0,0,-0.018314,0.950,7738,0,0.032830,0.032830,0,0,0.000,255,748,green,0.334,,0,unknown,0.000000,null,0.000000,0.143,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.143,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
132,2026-08-02T02:53:34.977+09:00,15.309,131,9.12,0,DRIVING,,0,1,1,0,0,0,-0.018022,0.956,7745,0,0.031818,0.031818,0,0,0.000,255,748,green,0.284,,0,unknown,0.000000,null,0.000000,0.333,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.333,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
133,2026-08-02T02:53:35.085+09:00,15.417,132,9.07,0,DRIVING,,0,1,1,0,0,0,-0.018256,0.959,7745,0,0.032849,0.032849,0,0,0.000,255,748,green,0.289,,0,unknown,0.000000,null,0.000000,0.361,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.361,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
