frame_index,wall_time,elapsed_s,video_frame_index,fps,running,vehicle_state,event,stop_condition,lane_found,traffic_mission_enabled,signal_stop_latched,avoidance_blocked_by_signal,stop_line_detected,lane_error,solid_filter_angle_deg,solid_filter_kept_pixels,solid_filter_rejected_pixels,raw_steer,final_steer,final_speed,recovery_ramp_active,recovery_ramp_elapsed_s,recovery_ramp_pwm,steering_pot,traffic_signal,traffic_result_age_s,traffic_model_fault,car_detected,car_label,car_confidence,car_bbox,car_area_ratio,car_result_age_s,car_model_fault,ultrasonic_json,ultrasonic_age_json,front_sensor_values,front_distance_cm,sensor_ok,ultrasonic_close,fusion_confirmed,fusion_hits,fusion_skew_s,fusion_reason,obstacle_phase,dash_side,solid_side,locked_dash_side,lost_frames
106,2026-08-02T02:55:12.340+09:00,11.771,105,9.06,0,DRIVING,,0,1,1,0,0,0,0.036731,1.882,7885,0,-0.066967,-0.066967,0,0,0.000,255,750,green,0.396,,1,obstacle-car,0.670705,"[1006, 440, 1276, 711]",0.079521,0.302,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.302,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
107,2026-08-02T02:55:12.515+09:00,11.947,106,9.01,0,DRIVING,,0,1,1,0,0,0,0.036361,1.883,7877,0,-0.065380,-0.065380,0,0,0.000,255,750,green,0.339,,1,obstacle-car,0.677904,"[1005, 440, 1276, 717]",0.081273,0.233,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.233,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
108,2026-08-02T02:55:12.617+09:00,12.050,107,8.96,0,DRIVING,,0,1,1,0,0,0,0.036731,1.883,7888,0,-0.066733,-0.066733,0,0,0.000,255,750,green,0.269,,1,obstacle-car,0.677904,"[1005, 440, 1276, 717]",0.081273,0.337,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.337,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
109,2026-08-02T02:55:12.701+09:00,12.133,108,9.00,0,DRIVING,,0,1,1,0,0,0,0.036361,1.883,7885,0,-0.065216,-0.065216,0,0,0.000,255,750,green,0.282,,1,obstacle-car,0.684775,"[1005, 440, 1276, 717]",0.081411,0.328,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.328,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
110,2026-08-02T02:55:12.796+09:00,12.228,109,9.20,0,DRIVING,,0,1,1,0,0,0,0.036361,1.885,7885,0,-0.065286,-0.065286,0,0,0.000,255,750,green,0.191,,1,obstacle-car,0.675194,"[1005, 440, 1276, 713]",0.080053,0.144,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.144,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
111,2026-08-02T02:55:12.920+09:00,12.352,110,9.11,0,DRIVING,,0,1,1,0,0,0,0.036731,1.885,7877,0,-0.066667,-0.066667,0,0,0.000,255,750,green,0.181,,1,obstacle-car,0.675194,"[1005, 440, 1276, 713]",0.080053,0.269,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.269,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
112,2026-08-02T02:55:13.002+09:00,12.435,111,9.11,0,DRIVING,,0,1,1,0,0,0,0.036361,1.885,7877,0,-0.065170,-0.065170,0,0,0.000,255,750,green,0.223,,1,obstacle-car,0.668270,"[1005, 440, 1276, 713]",0.080007,0.269,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.269,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
113,2026-08-02T02:55:13.096+09:00,12.527,112,9.12,0,DRIVING,,0,1,1,0,0,0,0.036731,1.883,7879,0,-0.066586,-0.066586,0,0,0.000,255,750,green,0.306,,1,obstacle-car,0.675367,"[1005, 440, 1276, 717]",0.081172,0.267,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.267,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
114,2026-08-02T02:55:13.203+09:00,12.635,113,9.27,0,DRIVING,,0,1,1,0,0,0,0.036731,1.884,7888,0,-0.066445,-0.066445,0,0,0.000,255,750,green,0.305,,1,obstacle-car,0.675367,"[1005, 440, 1276, 717]",0.081172,0.373,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.373,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
115,2026-08-02T02:55:13.359+09:00,12.792,114,9.18,0,DRIVING,,0,1,1,0,0,0,0.036731,1.884,7885,0,-0.066346,-0.066346,0,0,0.000,255,749,green,0.202,,1,obstacle-car,0.689772,"[1005, 440, 1276, 714]",0.080382,0.323,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.323,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
116,2026-08-02T02:55:13.443+09:00,12.874,115,9.20,0,DRIVING,,0,1,1,0,0,0,0.036731,1.884,7877,0,-0.066277,-0.066277,0,0,0.000,255,749,green,0.267,,1,obstacle-car,0.681536,"[1005, 440, 1276, 716]",0.081116,0.313,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.313,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
117,2026-08-02T02:55:13.569+09:00,13.001,116,9.13,0,DRIVING,,0,1,1,0,0,0,0.036731,1.886,7896,0,-0.066229,-0.066229,0,0,0.000,255,750,green,0.350,,1,obstacle-car,0.673693,"[1006, 440, 1276, 715]",0.080646,0.177,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.177,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
118,2026-08-02T02:55:13.666+09:00,13.098,117,9.27,0,DRIVING,,0,1,1,0,0,0,0.036731,1.887,7893,0,-0.066195,-0.066195,0,0,0.000,255,750,green,0.370,,1,obstacle-car,0.673693,"[1006, 440, 1276, 715]",0.080646,0.273,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.273,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
119,2026-08-02T02:55:13.781+09:00,13.213,118,9.19,0,DRIVING,,0,1,1,0,0,0,0.036731,1.888,7893,0,-0.066171,-0.066171,0,0,0.000,255,749,green,0.228,,1,obstacle-car,0.679600,"[1005, 440, 1276, 714]",0.080537,0.305,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.305,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
120,2026-08-02T02:55:13.906+09:00,13.335,119,9.10,0,DRIVING,,0,1,1,0,0,0,0.036731,1.886,7885,0,-0.066155,-0.066155,0,0,0.000,255,750,green,0.215,,1,obstacle-car,0.669344,"[1005, 440, 1276, 714]",0.080434,0.300,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.300,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
121,2026-08-02T02:55:14.026+09:00,13.432,120,9.18,0,DRIVING,,0,1,1,0,0,0,0.036731,1.886,7877,0,-0.066143,-0.066143,0,0,0.000,255,750,green,0.242,,1,obstacle-car,0.685848,"[1005, 440, 1276, 717]",0.081378,0.185,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.185,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
122,2026-08-02T02:55:14.118+09:00,13.551,121,9.12,0,DRIVING,,0,1,1,0,0,0,0.036731,1.885,7885,0,-0.066135,-0.066135,0,0,0.000,255,749,green,0.248,,1,obstacle-car,0.683012,"[1005, 440, 1276, 715]",0.080679,0.180,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.180,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
123,2026-08-02T02:55:14.287+09:00,13.720,122,8.90,0,DRIVING,,0,1,1,0,0,0,0.036731,1.882,7894,0,-0.066129,-0.066129,0,0,0.000,255,750,green,0.342,,1,obstacle-car,0.683012,"[1005, 440, 1276, 715]",0.080679,0.348,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.348,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
124,2026-08-02T02:55:14.411+09:00,13.843,123,8.82,0,DRIVING,,0,1,1,0,0,0,0.036731,1.881,7879,0,-0.066125,-0.066125,0,0,0.000,255,750,green,0.172,,1,obstacle-car,0.695366,"[1005, 440, 1276, 714]",0.080548,0.352,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.352,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
125,2026-08-02T02:55:14.498+09:00,13.930,124,8.91,0,DRIVING,,0,1,1,0,0,0,0.036731,1.883,7896,0,-0.066122,-0.066122,0,0,0.000,255,750,green,0.126,,1,obstacle-car,0.686805,"[1005, 440, 1276, 717]",0.081475,0.347,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.347,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
126,2026-08-02T02:55:14.644+09:00,14.076,125,8.77,0,DRIVING,,0,1,1,0,0,0,0.036731,1.883,7885,0,-0.066120,-0.066120,0,0,0.000,255,750,green,0.213,,1,obstacle-car,0.676345,"[1005, 440, 1276, 715]",0.080693,0.200,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.200,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
127,2026-08-02T02:55:14.735+09:00,14.167,126,8.75,0,DRIVING,,0,1,1,0,0,0,0.036731,1.885,7893,0,-0.066119,-0.066119,0,0,0.000,255,750,green,0.235,,1,obstacle-car,0.676345,"[1005, 440, 1276, 715]",0.080693,0.290,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.290,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
128,2026-08-02T02:55:14.821+09:00,14.253,127,8.88,0,DRIVING,,0,1,1,0,0,0,0.036361,1.884,7885,0,-0.064787,-0.064787,0,0,0.000,255,750,green,0.239,,1,obstacle-car,0.672818,"[1005, 440, 1276, 717]",0.081360,0.289,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.289,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
129,2026-08-02T02:55:14.910+09:00,14.342,128,8.91,0,DRIVING,,0,1,1,0,0,0,0.036361,1.884,7877,0,-0.064986,-0.064986,0,0,0.000,255,750,green,0.181,,1,obstacle-car,0.677754,"[1005, 440, 1276, 715]",0.080650,0.234,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.234,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
130,2026-08-02T02:55:15.014+09:00,14.447,129,8.98,0,DRIVING,,0,1,1,0,0,0,0.036731,1.887,7888,0,-0.066456,-0.066456,0,0,0.000,255,750,green,0.178,,1,obstacle-car,0.677754,"[1005, 440, 1276, 715]",0.080650,0.339,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.339,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
131,2026-08-02T02:55:15.101+09:00,14.533,130,8.97,0,DRIVING,,0,1,1,0,0,0,0.036361,1.886,7877,0,-0.065023,-0.065023,0,0,0.000,255,751,green,0.197,,1,obstacle-car,0.665615,"[1005, 441, 1276, 716]",0.080939,0.248,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.248,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
132,2026-08-02T02:55:15.185+09:00,14.617,131,9.01,0,DRIVING,,0,1,1,0,0,0,0.036361,1.885,7885,0,-0.065151,-0.065151,0,0,0.000,255,751,green,0.284,,1,obstacle-car,0.678296,"[1005, 440, 1276, 715]",0.080831,0.242,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.242,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
133,2026-08-02T02:55:15.331+09:00,14.763,132,9.02,0,DRIVING,,0,1,1,0,0,0,0.036361,1.885,7885,0,-0.065241,-0.065241,0,0,0.000,255,749,green,0.281,,1,obstacle-car,0.685878,"[1006, 440, 1276, 716]",0.081022,0.198,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.198,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
134,2026-08-02T02:55:15.428+09:00,14.859,133,9.10,0,DRIVING,,0,1,1,0,0,0,0.036361,1.886,7893,0,-0.065304,-0.065304,0,0,0.000,255,750,green,0.235,,1,obstacle-car,0.685878,"[1006, 440, 1276, 716]",0.081022,0.292,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.292,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
135,2026-08-02T02:55:15.545+09:00,14.977,134,9.10,0,DRIVING,,0,1,1,0,0,0,0.036731,1.885,7885,0,-0.066679,-0.066679,0,0,0.000,255,750,green,0.245,,1,obstacle-car,0.676133,"[1005, 440, 1276, 718]",0.081689,0.325,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.325,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
136,2026-08-02T02:55:15.625+09:00,15.057,135,9.13,0,DRIVING,,0,1,1,0,0,0,0.036731,1.885,7888,0,-0.066510,-0.066510,0,0,0.000,255,750,green,0.215,,1,obstacle-car,0.665738,"[1005, 440, 1276, 717]",0.081453,0.260,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.260,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
137,2026-08-02T02:55:15.763+09:00,15.195,136,9.23,0,DRIVING,,0,1,1,0,0,0,0.036731,1.884,7888,0,-0.066392,-0.066392,0,0,0.000,255,749,green,0.297,,1,obstacle-car,0.692885,"[1005, 440, 1276, 715]",0.080663,0.185,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.185,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
138,2026-08-02T02:55:15.857+09:00,15.290,137,9.26,0,DRIVING,,0,1,1,0,0,0,0.036361,1.880,7885,0,-0.064977,-0.064977,0,0,0.000,255,750,green,0.339,,1,obstacle-car,0.692885,"[1005, 440, 1276, 715]",0.080663,0.279,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.279,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
139,2026-08-02T02:55:15.995+09:00,15.427,138,9.11,0,DRIVING,,0,1,1,0,0,0,0.036361,1.881,7877,0,-0.065119,-0.065119,0,0,0.000,255,749,green,0.234,,1,obstacle-car,0.682120,"[1005, 440, 1276, 717]",0.081348,0.334,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.334,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
140,2026-08-02T02:55:16.080+09:00,15.511,139,9.14,0,DRIVING,,0,1,1,0,0,0,0.036361,1.883,7893,0,-0.065219,-0.065219,0,0,0.000,255,749,green,0.235,,1,obstacle-car,0.691794,"[1005, 440, 1276, 716]",0.080994,0.282,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.282,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
141,2026-08-02T02:55:16.201+09:00,15.634,140,9.14,0,DRIVING,,0,1,1,0,0,0,0.036361,1.884,7880,0,-0.065288,-0.065288,0,0,0.000,255,749,green,0.226,,1,obstacle-car,0.676898,"[1005, 440, 1276, 718]",0.081586,0.310,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.310,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
142,2026-08-02T02:55:16.300+09:00,15.732,141,9.10,0,DRIVING,,0,1,1,0,0,0,0.036361,1.884,7885,0,-0.065337,-0.065337,0,0,0.000,255,750,green,0.209,,1,obstacle-car,0.676898,"[1005, 440, 1276, 718]",0.081586,0.408,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.408,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
143,2026-08-02T02:55:16.421+09:00,15.853,142,9.02,0,DRIVING,,0,1,1,0,0,0,0.036361,1.886,7885,0,-0.065371,-0.065371,0,0,0.000,255,749,green,0.221,,1,obstacle-car,0.689461,"[1005, 440, 1276, 716]",0.081139,0.306,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.306,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
144,2026-08-02T02:55:16.513+09:00,15.945,143,9.06,0,DRIVING,,0,1,1,0,0,0,0.036361,1.888,7885,0,-0.065394,-0.065394,0,0,0.000,255,750,green,0.343,,1,obstacle-car,0.684376,"[1005, 440, 1276, 717]",0.081423,0.279,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.279,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
145,2026-08-02T02:55:16.614+09:00,16.046,144,9.22,0,DRIVING,,0,1,1,0,0,0,0.036731,1.886,7885,0,-0.066743,-0.066743,0,0,0.000,255,750,green,0.316,,1,obstacle-car,0.684376,"[1005, 440, 1276, 717]",0.081423,0.379,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.379,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
146,2026-08-02T02:55:16.756+09:00,16.189,145,9.05,0,DRIVING,,0,1,1,0,0,0,0.036361,1.883,7891,0,-0.065223,-0.065223,0,0,0.000,255,749,green,0.196,,1,obstacle-car,0.668006,"[1006, 440, 1276, 715]",0.080700,0.301,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.301,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
147,2026-08-02T02:55:16.845+09:00,16.277,146,9.16,0,DRIVING,,0,1,1,0,0,0,0.036731,1.881,7894,0,-0.066623,-0.066623,0,0,0.000,255,750,green,0.246,,1,obstacle-car,0.693630,"[1005, 440, 1276, 715]",0.080845,0.297,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.297,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
