frame_index,wall_time,elapsed_s,video_frame_index,fps,running,vehicle_state,event,stop_condition,lane_found,traffic_mission_enabled,signal_stop_latched,avoidance_blocked_by_signal,stop_line_detected,lane_error,solid_filter_angle_deg,solid_filter_kept_pixels,solid_filter_rejected_pixels,raw_steer,final_steer,final_speed,recovery_ramp_active,recovery_ramp_elapsed_s,recovery_ramp_pwm,steering_pot,traffic_signal,traffic_result_age_s,traffic_model_fault,car_detected,car_label,car_confidence,car_bbox,car_area_ratio,car_result_age_s,car_model_fault,ultrasonic_json,ultrasonic_age_json,front_sensor_values,front_distance_cm,sensor_ok,ultrasonic_close,fusion_confirmed,fusion_hits,fusion_skew_s,fusion_reason,obstacle_phase,dash_side,solid_side,locked_dash_side,lost_frames
1649,2026-08-02T03:07:58.437+09:00,193.906,1648,9.61,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.500000,0.500000,0,0,0.000,255,750,green,0.202,,0,unknown,0.000000,null,0.000000,0.251,,"{""0"": 250, ""1"": 43, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 43}",43,1,1,0,0,0.251,car-not-detected-or-stale,KEEP_PAUSED,,,,30
1650,2026-08-02T03:07:58.541+09:00,194.011,1649,9.58,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.500000,0.500000,0,0,0.000,255,749,green,0.196,,0,unknown,0.000000,null,0.000000,0.158,,"{""0"": 250, ""1"": 43, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 43}",43,1,1,0,0,0.158,car-not-detected-or-stale,KEEP_PAUSED,,,,31
1651,2026-08-02T03:07:58.637+09:00,194.106,1650,9.54,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.500000,0.500000,0,0,0.000,255,749,green,0.198,,0,unknown,0.000000,null,0.000000,0.253,,"{""0"": 250, ""1"": 93, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 93}",93,1,1,0,0,0.253,car-not-detected-or-stale,KEEP_PAUSED,,,,32
1652,2026-08-02T03:07:58.736+09:00,194.205,1651,9.51,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.500000,0.500000,0,0,0.000,255,749,green,0.212,,0,unknown,0.000000,null,0.000000,0.256,,"{""0"": 250, ""1"": 57, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 57}",57,1,1,0,0,0.256,car-not-detected-or-stale,KEEP_PAUSED,,,,33
1653,2026-08-02T03:07:58.837+09:00,194.307,1652,9.47,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.500000,0.500000,0,0,0.000,255,750,green,0.309,,0,unknown,0.000000,null,0.000000,0.258,,"{""0"": 250, ""1"": 57, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 57}",57,1,1,0,0,0.258,car-not-detected-or-stale,KEEP_PAUSED,,,,34
1654,2026-08-02T03:07:58.937+09:00,194.407,1653,9.41,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.500000,0.500000,0,0,0.000,255,750,green,0.305,,0,unknown,0.000000,null,0.000000,0.360,,"{""0"": 250, ""1"": 41, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 41}",41,1,1,0,0,0.360,car-not-detected-or-stale,KEEP_PAUSED,,,,35
1655,2026-08-02T03:07:59.030+09:00,194.500,1654,9.40,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.500000,0.500000,0,0,0.000,255,750,green,0.195,,0,unknown,0.000000,null,0.000000,0.246,,"{""0"": 250, ""1"": 40, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 40}",40,1,1,0,0,0.246,car-not-detected-or-stale,KEEP_PAUSED,,,,36
1656,2026-08-02T03:07:59.142+09:00,194.613,1655,9.42,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.500000,0.500000,0,0,0.000,255,750,green,0.213,,0,unknown,0.000000,null,0.000000,0.264,,"{""0"": 250, ""1"": 40, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 40}",40,1,1,0,0,0.264,car-not-detected-or-stale,KEEP_PAUSED,,,,37
1657,2026-08-02T03:07:59.236+09:00,194.705,1656,9.49,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.500000,0.500000,0,0,0.000,255,750,green,0.213,,0,unknown,0.000000,null,0.000000,0.258,,"{""0"": 250, ""1"": 40, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 40}",40,1,1,0,0,0.258,car-not-detected-or-stale,KEEP_PAUSED,,,,38
1658,2026-08-02T03:07:59.334+09:00,194.803,1657,9.45,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.500000,0.500000,0,0,0.000,255,749,green,0.195,,0,unknown,0.000000,null,0.000000,0.150,,"{""0"": 250, ""1"": 39, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 39}",39,1,1,0,0,0.150,car-not-detected-or-stale,KEEP_PAUSED,,,,39
1659,2026-08-02T03:07:59.430+09:00,194.900,1658,9.66,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.500000,0.500000,0,0,0.000,255,749,green,0.291,,0,unknown,0.000000,null,0.000000,0.247,,"{""0"": 250, ""1"": 41, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 41}",41,1,1,0,0,0.247,car-not-detected-or-stale,KEEP_PAUSED,,,,40
1660,2026-08-02T03:07:59.542+09:00,195.012,1659,9.70,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.500000,0.500000,0,0,0.000,255,750,green,0.307,,0,unknown,0.000000,null,0.000000,0.261,,"{""0"": 250, ""1"": 90, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 90}",90,1,1,0,0,0.261,car-not-detected-or-stale,KEEP_PAUSED,,,,41
1661,2026-08-02T03:07:59.639+09:00,195.107,1660,9.82,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.500000,0.500000,0,0,0.000,255,750,green,0.213,,0,unknown,0.000000,null,0.000000,0.262,,"{""0"": 250, ""1"": 50, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 50}",50,1,1,0,0,0.262,car-not-detected-or-stale,KEEP_PAUSED,,,,42
1662,2026-08-02T03:07:59.757+09:00,195.227,1661,9.73,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.500000,0.500000,0,0,0.000,255,750,green,0.196,,0,unknown,0.000000,null,0.000000,0.173,,"{""0"": 250, ""1"": 91, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 91}",91,1,1,0,0,0.173,car-not-detected-or-stale,KEEP_PAUSED,,,,43
1663,2026-08-02T03:07:59.851+09:00,195.321,1662,9.73,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.500000,0.500000,0,0,0.000,255,750,green,0.213,,0,unknown,0.000000,null,0.000000,0.267,,"{""0"": 250, ""1"": 91, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 91}",91,1,1,0,0,0.267,car-not-detected-or-stale,KEEP_PAUSED,,,,44
1664,2026-08-02T03:07:59.932+09:00,195.402,1663,9.78,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.500000,0.500000,0,0,0.000,255,750,green,0.310,,0,unknown,0.000000,null,0.000000,0.254,,"{""0"": 250, ""1"": 87, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 87}",87,1,1,0,0,0.254,car-not-detected-or-stale,KEEP_PAUSED,,,,45
1665,2026-08-02T03:08:00.039+09:00,195.510,1664,9.68,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.500000,0.500000,0,0,0.000,255,750,green,0.308,,0,unknown,0.000000,null,0.000000,0.152,,"{""0"": 250, ""1"": 87, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 87}",87,1,1,0,0,0.152,car-not-detected-or-stale,KEEP_PAUSED,,,,46
1666,2026-08-02T03:08:00.142+09:00,195.611,1665,9.66,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.500000,0.500000,0,0,0.000,255,749,green,0.195,,0,unknown,0.000000,null,0.000000,0.253,,"{""0"": 250, ""1"": 86, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 86}",86,1,1,0,0,0.253,car-not-detected-or-stale,KEEP_PAUSED,,,,47
1667,2026-08-02T03:08:00.294+09:00,195.765,1666,9.61,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.500000,0.500000,0,0,0.000,255,750,red,0.197,,0,unknown,0.000000,null,0.000000,0.312,,"{""0"": 250, ""1"": 40, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 40}",40,1,1,0,0,0.312,car-not-detected-or-stale,KEEP_PAUSED,,,,48
1668,2026-08-02T03:08:00.389+09:00,195.860,1667,9.59,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.500000,0.500000,0,0,0.000,255,749,red,0.352,,0,unknown,0.000000,null,0.000000,0.308,,"{""0"": 250, ""1"": 40, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 40}",40,1,1,0,0,0.308,car-not-detected-or-stale,KEEP_PAUSED,,,,49
1669,2026-08-02T03:08:00.490+09:00,195.960,1668,9.55,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.500000,0.500000,0,0,0.000,255,749,red,0.350,,0,unknown,0.000000,null,0.000000,0.408,,"{""0"": 250, ""1"": 40, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 40}",40,1,1,0,0,0.408,car-not-detected-or-stale,KEEP_PAUSED,,,,50
1670,2026-08-02T03:08:00.605+09:00,196.074,1669,9.47,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.500000,0.500000,0,0,0.000,255,749,unknown,0.200,,0,unknown,0.000000,null,0.000000,0.275,,"{""0"": 250, ""1"": 50, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 50}",50,1,1,0,0,0.275,car-not-detected-or-stale,KEEP_PAUSED,,,,51
1671,2026-08-02T03:08:00.699+09:00,196.167,1670,9.61,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.500000,0.500000,0,0,0.000,255,750,green,0.219,,0,unknown,0.000000,null,0.000000,0.271,,"{""0"": 250, ""1"": 85, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 85}",85,1,1,0,0,0.271,car-not-detected-or-stale,KEEP_PAUSED,,,,52
1672,2026-08-02T03:08:00.789+09:00,196.258,1671,9.58,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.500000,0.500000,0,0,0.000,255,749,green,0.214,,0,unknown,0.000000,null,0.000000,0.362,,"{""0"": 250, ""1"": 85, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 85}",85,1,1,0,0,0.362,car-not-detected-or-stale,KEEP_PAUSED,,,,53
1673,2026-08-02T03:08:00.963+09:00,196.432,1672,9.46,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.500000,0.500000,0,0,0.000,255,750,green,0.303,,0,unknown,0.000000,null,0.000000,0.322,,"{""0"": 250, ""1"": 41, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 41}",41,1,1,0,0,0.322,car-not-detected-or-stale,KEEP_PAUSED,,,,54
1674,2026-08-02T03:08:01.049+09:00,196.518,1673,9.55,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.500000,0.500000,0,0,0.000,255,750,green,0.361,,0,unknown,0.000000,null,0.000000,0.313,,"{""0"": 250, ""1"": 41, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 41}",41,1,1,0,0,0.313,car-not-detected-or-stale,KEEP_PAUSED,,,,55
1675,2026-08-02T03:08:01.142+09:00,196.611,1674,9.53,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.500000,0.500000,0,0,0.000,255,750,green,0.267,,0,unknown,0.000000,null,0.000000,0.317,,"{""0"": 250, ""1"": 41, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 41}",41,1,1,0,0,0.317,car-not-detected-or-stale,KEEP_PAUSED,,,,56
1676,2026-08-02T03:08:01.274+09:00,196.744,1675,9.60,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.500000,0.500000,0,0,0.000,255,750,green,0.189,,0,unknown,0.000000,null,0.000000,0.185,,"{""0"": 250, ""1"": 41, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 41}",41,1,1,0,0,0.185,car-not-detected-or-stale,KEEP_PAUSED,,,,57
1677,2026-08-02T03:08:01.371+09:00,196.841,1676,9.59,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.500000,0.500000,0,0,0.000,255,749,green,0.228,,0,unknown,0.000000,null,0.000000,0.283,,"{""0"": 250, ""1"": 42, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 42}",42,1,1,0,0,0.283,car-not-detected-or-stale,KEEP_PAUSED,,,,58
1678,2026-08-02T03:08:01.458+09:00,196.928,1677,9.60,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.500000,0.500000,0,0,0.000,255,750,green,0.228,,0,unknown,0.000000,null,0.000000,0.273,,"{""0"": 250, ""1"": 40, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 40}",40,1,1,0,0,0.273,car-not-detected-or-stale,KEEP_PAUSED,,,,59
1679,2026-08-02T03:08:01.556+09:00,197.025,1678,9.62,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.500000,0.500000,0,0,0.000,255,750,green,0.316,,0,unknown,0.000000,null,0.000000,0.243,,"{""0"": 250, ""1"": 40, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 40}",40,1,1,0,0,0.243,car-not-detected-or-stale,KEEP_PAUSED,,,,60
1680,2026-08-02T03:08:01.655+09:00,197.124,1679,9.64,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.500000,0.500000,0,0,0.000,255,749,green,0.285,,0,unknown,0.000000,null,0.000000,0.341,,"{""0"": 250, ""1"": 41, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 41}",41,1,1,0,0,0.341,car-not-detected-or-stale,KEEP_PAUSED,,,,61
1681,2026-08-02T03:08:01.740+09:00,197.210,1680,9.67,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.500000,0.500000,0,0,0.000,255,749,green,0.200,,0,unknown,0.000000,null,0.000000,0.245,,"{""0"": 250, ""1"": 42, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 42}",42,1,1,0,0,0.245,car-not-detected-or-stale,KEEP_PAUSED,,,,62
1682,2026-08-02T03:08:01.830+09:00,197.300,1681,9.70,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.500000,0.500000,0,0,0.000,255,750,green,0.186,,0,unknown,0.000000,null,0.000000,0.235,,"{""0"": 250, ""1"": 41, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 41}",41,1,1,0,0,0.235,car-not-detected-or-stale,KEEP_PAUSED,,,,63
1683,2026-08-02T03:08:01.966+09:00,197.435,1682,9.59,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.500000,0.500000,0,0,0.000,255,749,green,0.200,,0,unknown,0.000000,null,0.000000,0.189,,"{""0"": 250, ""1"": 41, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 41}",41,1,1,0,0,0.189,car-not-detected-or-stale,KEEP_PAUSED,,,,64
1684,2026-08-02T03:08:02.065+09:00,197.534,1683,9.60,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.500000,0.500000,0,0,0.000,255,749,green,0.230,,0,unknown,0.000000,null,0.000000,0.286,,"{""0"": 250, ""1"": 43, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 43}",43,1,1,0,0,0.286,car-not-detected-or-stale,KEEP_PAUSED,,,,65
1685,2026-08-02T03:08:02.153+09:00,197.622,1684,9.61,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.500000,0.500000,0,0,0.000,255,750,green,0.329,,0,unknown,0.000000,null,0.000000,0.264,,"{""0"": 250, ""1"": 43, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 43}",43,1,1,0,0,0.264,car-not-detected-or-stale,KEEP_PAUSED,,,,66
1686,2026-08-02T03:08:02.243+09:00,197.712,1685,9.68,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.500000,0.500000,0,0,0.000,255,750,green,0.306,,0,unknown,0.000000,null,0.000000,0.239,,"{""0"": 250, ""1"": 43, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 43}",43,1,1,0,0,0.239,car-not-detected-or-stale,KEEP_PAUSED,,,,67
1687,2026-08-02T03:08:02.355+09:00,197.825,1686,9.61,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.500000,0.500000,0,0,0.000,255,750,green,0.190,,0,unknown,0.000000,null,0.000000,0.166,,"{""0"": 250, ""1"": 62, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 62}",62,1,1,0,0,0.166,car-not-detected-or-stale,KEEP_PAUSED,,,,68
1688,2026-08-02T03:08:02.450+09:00,197.920,1687,9.63,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.500000,0.500000,0,0,0.000,255,750,green,0.204,,0,unknown,0.000000,null,0.000000,0.259,,"{""0"": 250, ""1"": 40, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 40}",40,1,1,0,0,0.259,car-not-detected-or-stale,KEEP_PAUSED,,,,69
1689,2026-08-02T03:08:02.536+09:00,198.005,1688,9.66,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.500000,0.500000,0,0,0.000,255,750,green,0.203,,0,unknown,0.000000,null,0.000000,0.247,,"{""0"": 250, ""1"": 40, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 40}",40,1,1,0,0,0.247,car-not-detected-or-stale,KEEP_PAUSED,,,,70
1690,2026-08-02T03:08:02.630+09:00,198.099,1689,9.71,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.500000,0.500000,0,0,0.000,255,749,green,0.292,,0,unknown,0.000000,null,0.000000,0.144,,"{""0"": 250, ""1"": 40, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 40}",40,1,1,0,0,0.144,car-not-detected-or-stale,KEEP_PAUSED,,,,71
1691,2026-08-02T03:08:02.765+09:00,198.235,1690,9.59,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.500000,0.500000,0,0,0.000,255,749,green,0.284,,0,unknown,0.000000,null,0.000000,0.279,,"{""0"": 250, ""1"": 41, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 41}",41,1,1,0,0,0.279,car-not-detected-or-stale,KEEP_PAUSED,,,,72
1692,2026-08-02T03:08:02.847+09:00,198.317,1691,9.71,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.500000,0.500000,0,0,0.000,255,749,green,0.228,,0,unknown,0.000000,null,0.000000,0.270,,"{""0"": 250, ""1"": 43, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 43}",43,1,1,0,0,0.270,car-not-detected-or-stale,KEEP_PAUSED,,,,73
1693,2026-08-02T03:08:02.933+09:00,198.403,1692,9.73,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.500000,0.500000,0,0,0.000,255,749,green,0.216,,0,unknown,0.000000,null,0.000000,0.261,,"{""0"": 250, ""1"": 42, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 42}",42,1,1,0,0,0.261,car-not-detected-or-stale,KEEP_PAUSED,,,,74
1694,2026-08-02T03:08:03.032+09:00,198.500,1693,9.69,0,DRIVING,,0,0,1,0,0,0,,,0,0,0.500000,0.500000,0,0,0.000,255,749,green,0.179,,0,unknown,0.000000,null,0.000000,0.357,,"{""0"": 250, ""1"": 58, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 58}",58,1,1,0,0,0.357,car-not-detected-or-stale,KEEP_PAUSED,,,,75
