frame_index,wall_time,elapsed_s,video_frame_index,fps,running,vehicle_state,event,stop_condition,lane_found,traffic_mission_enabled,signal_stop_latched,avoidance_blocked_by_signal,stop_line_detected,lane_error,solid_filter_angle_deg,solid_filter_kept_pixels,solid_filter_rejected_pixels,raw_steer,final_steer,final_speed,steering_pot,traffic_signal,car_detected,car_label,car_confidence,car_bbox,car_area_ratio,car_result_age_s,car_model_fault,ultrasonic_json,ultrasonic_age_json,front_sensor_values,front_distance_cm,sensor_ok,ultrasonic_close,fusion_confirmed,fusion_hits,fusion_skew_s,fusion_reason,obstacle_phase,dash_side,solid_side,locked_dash_side,lost_frames
47,2026-08-02T01:59:25.707+09:00,7.789,46,6.05,0,DRIVING,,0,1,1,0,0,0,-0.023421,-9.559,7642,1,0.156139,0.156139,0,749,unknown,0,unknown,0.000000,null,0.000000,0.424,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.424,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
48,2026-08-02T01:59:25.887+09:00,7.969,47,6.04,0,DRIVING,,0,1,1,0,0,0,-0.068340,-7.953,8746,3,0.283653,0.283653,0,749,unknown,0,unknown,0.000000,null,0.000000,0.487,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.487,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
49,2026-08-02T01:59:25.984+09:00,8.068,48,6.09,0,DRIVING,,0,1,1,0,0,0,-0.082070,-6.478,8367,0,0.284890,0.284890,0,749,unknown,0,unknown,0.000000,null,0.000000,0.445,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.445,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
50,2026-08-02T01:59:26.146+09:00,8.230,49,6.09,0,DRIVING,,0,1,1,0,0,0,-0.081551,-5.392,8207,0,0.241873,0.241873,0,748,unknown,0,unknown,0.000000,null,0.000000,0.408,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.408,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
51,2026-08-02T01:59:26.271+09:00,8.354,50,6.12,0,DRIVING,,0,1,1,0,0,0,-0.080117,-4.438,8083,0,0.208186,0.208186,0,748,unknown,0,unknown,0.000000,null,0.000000,0.533,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.533,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
52,2026-08-02T01:59:26.444+09:00,8.527,51,6.11,0,DRIVING,,0,1,1,0,0,0,-0.016562,-3.362,7738,1,-0.039807,-0.039807,0,747,unknown,0,unknown,0.000000,null,0.000000,0.429,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.429,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
53,2026-08-02T01:59:26.544+09:00,8.627,52,6.16,0,DRIVING,,0,1,1,0,0,0,-0.005542,-2.329,7743,0,-0.058591,-0.058591,0,747,unknown,0,unknown,0.000000,null,0.000000,0.367,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.367,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
54,2026-08-02T01:59:26.780+09:00,8.862,53,6.11,0,DRIVING,,0,1,1,0,0,0,-0.026404,-1.014,7459,40,0.037082,0.037082,0,746,unknown,0,unknown,0.000000,null,0.000000,0.304,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.304,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
55,2026-08-02T01:59:26.921+09:00,9.003,54,6.12,0,DRIVING,,0,1,1,0,0,0,-0.024566,-0.018,7360,57,0.033600,0.033600,0,746,unknown,0,unknown,0.000000,null,0.000000,0.340,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.340,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
56,2026-08-02T01:59:27.036+09:00,9.118,55,6.16,0,DRIVING,,0,1,1,0,0,0,-0.016446,0.661,7399,18,0.007552,0.007552,0,746,unknown,1,obstacle-car,0.565097,"[593, 461, 768, 643]",0.034499,0.223,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.223,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
57,2026-08-02T01:59:27.252+09:00,9.335,56,6.12,0,DRIVING,,0,1,1,0,0,0,-0.016120,1.138,7325,29,0.012994,0.012994,0,747,unknown,1,obstacle-car,0.546402,"[606, 468, 780, 624]",0.029505,0.299,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.299,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
58,2026-08-02T01:59:27.443+09:00,9.525,57,6.10,0,DRIVING,,0,1,1,0,0,0,-0.016432,1.507,7340,29,0.018924,0.018924,0,747,unknown,1,obstacle-car,0.546402,"[606, 468, 780, 624]",0.029505,0.489,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.489,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
59,2026-08-02T01:59:27.577+09:00,9.659,58,6.12,0,DRIVING,,0,1,1,0,0,0,-0.017223,1.810,7277,18,0.024968,0.024968,0,747,unknown,1,obstacle-car,0.480073,"[607, 468, 780, 624]",0.029247,0.510,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.510,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
60,2026-08-02T01:59:27.690+09:00,9.772,59,6.15,0,DRIVING,,0,1,1,0,0,0,-0.017231,2.023,7279,18,0.026807,0.026807,0,746,unknown,0,unknown,0.000000,null,0.000000,0.214,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.214,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
61,2026-08-02T01:59:27.877+09:00,9.959,60,6.14,0,DRIVING,,0,1,1,0,0,0,-0.017629,2.191,7309,34,0.029503,0.029503,0,747,unknown,1,obstacle-car,0.455256,"[609, 453, 779, 627]",0.032242,0.266,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.266,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
62,2026-08-02T01:59:28.031+09:00,10.113,61,6.14,0,DRIVING,,0,1,1,0,0,0,-0.017760,2.307,7302,20,0.030643,0.030643,0,747,unknown,1,obstacle-car,0.455256,"[609, 453, 779, 627]",0.032242,0.421,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.421,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
63,2026-08-02T01:59:28.212+09:00,10.294,62,6.13,0,DRIVING,,0,1,1,0,0,0,-0.017599,2.404,7294,18,0.030461,0.030461,0,747,unknown,1,obstacle-car,0.467454,"[608, 454, 780, 628]",0.032167,0.490,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.490,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
64,2026-08-02T01:59:28.356+09:00,10.438,63,6.14,0,DRIVING,,0,1,1,0,0,0,-0.018428,2.469,7337,46,0.033808,0.033808,0,747,unknown,1,obstacle-car,0.502573,"[606, 468, 780, 624]",0.029360,0.446,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.446,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
65,2026-08-02T01:59:28.526+09:00,10.607,64,6.14,0,DRIVING,,0,1,1,0,0,0,-0.018945,2.509,7355,56,0.035481,0.035481,0,746,unknown,1,obstacle-car,0.534404,"[606, 468, 779, 625]",0.029453,0.461,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.461,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
66,2026-08-02T01:59:28.663+09:00,10.744,65,6.15,0,DRIVING,,0,1,1,0,0,0,-0.017984,2.548,7292,18,0.031605,0.031605,0,747,unknown,1,obstacle-car,0.471090,"[609, 453, 779, 627]",0.032042,0.274,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.274,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
67,2026-08-02T01:59:28.775+09:00,10.857,66,6.18,0,DRIVING,,0,1,1,0,0,0,-0.018026,2.578,7288,18,0.031985,0.031985,0,747,unknown,1,obstacle-car,0.457959,"[609, 454, 779, 627]",0.031978,0.218,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.218,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
68,2026-08-02T01:59:28.967+09:00,11.049,67,6.17,0,DRIVING,,0,1,1,0,0,0,-0.018057,2.606,7274,18,0.032238,0.032238,0,747,unknown,1,obstacle-car,0.486913,"[609, 455, 778, 628]",0.031788,0.271,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.271,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
69,2026-08-02T01:59:29.121+09:00,11.202,68,6.17,0,DRIVING,,0,1,1,0,0,0,-0.018081,2.627,7274,18,0.032403,0.032403,0,746,unknown,1,obstacle-car,0.486913,"[609, 455, 778, 628]",0.031788,0.425,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.425,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
70,2026-08-02T01:59:29.293+09:00,11.375,69,6.16,0,DRIVING,,0,1,1,0,0,0,-0.018321,2.641,7262,18,0.033308,0.033308,0,747,unknown,1,obstacle-car,0.510668,"[609, 457, 779, 628]",0.031590,0.486,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.486,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
71,2026-08-02T01:59:29.471+09:00,11.552,70,6.16,0,DRIVING,,0,1,1,0,0,0,-0.018128,2.645,7285,18,0.032515,0.032515,0,747,unknown,1,obstacle-car,0.473538,"[609, 458, 779, 628]",0.031396,0.472,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.472,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
72,2026-08-02T01:59:29.577+09:00,11.659,71,6.19,0,DRIVING,,0,1,1,0,0,0,-0.018356,2.649,7272,18,0.033370,0.033370,0,747,unknown,1,obstacle-car,0.546825,"[606, 468, 779, 625]",0.029496,0.252,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.252,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
73,2026-08-02T01:59:29.798+09:00,11.879,72,6.15,0,DRIVING,,0,1,1,0,0,0,-0.018376,2.655,7265,18,0.033344,0.033344,0,747,unknown,1,obstacle-car,0.536984,"[606, 468, 779, 625]",0.029511,0.294,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.294,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
74,2026-08-02T01:59:29.963+09:00,12.045,73,6.15,0,DRIVING,,0,1,1,0,0,0,-0.018391,2.657,7272,18,0.033319,0.033319,0,747,unknown,1,obstacle-car,0.528113,"[606, 468, 779, 625]",0.029586,0.353,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.353,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
75,2026-08-02T01:59:30.189+09:00,12.271,74,6.12,0,DRIVING,,0,1,1,0,0,0,-0.018403,2.658,7272,18,0.033296,0.033296,0,747,unknown,1,obstacle-car,0.547201,"[606, 467, 779, 625]",0.029749,0.359,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.359,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
76,2026-08-02T01:59:30.377+09:00,12.459,75,6.11,0,DRIVING,,0,1,1,0,0,0,-0.019533,2.658,7284,21,0.037314,0.037314,0,746,green,1,obstacle-car,0.547201,"[606, 467, 779, 625]",0.029749,0.546,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.546,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
77,2026-08-02T01:59:30.474+09:00,12.557,76,6.14,0,DRIVING,,0,1,1,0,0,0,0.001175,2.670,7527,2,-0.037881,-0.037881,0,747,green,1,obstacle-car,0.523870,"[606, 468, 779, 625]",0.029555,0.479,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.479,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
78,2026-08-02T01:59:30.652+09:00,12.735,77,6.13,0,DRIVING,,0,1,1,0,0,0,0.001175,2.685,7517,2,-0.027151,-0.027151,0,747,unknown,0,unknown,0.000000,null,0.000000,0.245,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.245,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
79,2026-08-02T01:59:30.830+09:00,12.913,78,6.13,0,DRIVING,,0,1,1,0,0,0,0.001175,2.696,7538,2,-0.019640,-0.019640,0,746,unknown,0,unknown,0.000000,null,0.000000,0.423,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.423,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
80,2026-08-02T01:59:30.997+09:00,13.080,79,6.13,0,DRIVING,,0,1,1,0,0,0,0.001175,2.702,7498,2,-0.014382,-0.014382,0,747,unknown,0,unknown,0.000000,null,0.000000,0.493,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.493,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
81,2026-08-02T01:59:31.094+09:00,13.178,80,6.16,0,DRIVING,,0,1,1,0,0,0,0.002902,2.694,7552,2,-0.016919,-0.016919,0,746,unknown,0,unknown,0.000000,null,0.000000,0.411,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.411,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
82,2026-08-02T01:59:31.258+09:00,13.341,81,6.16,0,DRIVING,,0,1,1,0,0,0,0.003560,2.671,7620,0,-0.015781,-0.015781,0,747,unknown,0,unknown,0.000000,null,0.000000,0.397,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.397,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
83,2026-08-02T01:59:31.487+09:00,13.570,82,6.13,0,DRIVING,,0,1,1,0,0,0,0.003396,2.649,7579,0,-0.012377,-0.012377,0,747,unknown,0,unknown,0.000000,null,0.000000,0.362,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.362,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
84,2026-08-02T01:59:31.664+09:00,13.746,83,6.12,0,DRIVING,,0,1,1,0,0,0,0.001175,2.664,7443,0,-0.002502,-0.002502,0,746,unknown,0,unknown,0.000000,null,0.000000,0.538,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.538,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
85,2026-08-02T01:59:31.828+09:00,13.911,84,6.12,0,DRIVING,,0,1,1,0,0,0,0.001175,2.679,7596,2,-0.002386,-0.002386,0,747,unknown,0,unknown,0.000000,null,0.000000,0.536,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.536,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
86,2026-08-02T01:59:31.956+09:00,14.038,85,6.13,0,DRIVING,,0,1,1,0,0,0,0.001175,2.692,7521,0,-0.002304,-0.002304,0,746,unknown,0,unknown,0.000000,null,0.000000,0.438,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.438,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
87,2026-08-02T01:59:32.065+09:00,14.148,86,6.16,0,DRIVING,,0,1,1,0,0,0,0.001175,2.696,7388,0,-0.002247,-0.002247,0,747,unknown,0,unknown,0.000000,null,0.000000,0.208,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.208,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
88,2026-08-02T01:59:32.291+09:00,14.374,87,6.13,0,DRIVING,,0,1,1,0,0,0,0.001476,2.696,7419,0,-0.003292,-0.003292,0,746,unknown,0,unknown,0.000000,null,0.000000,0.434,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.434,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
89,2026-08-02T01:59:32.457+09:00,14.539,88,6.13,0,DRIVING,,0,1,1,0,0,0,-0.010530,2.695,7415,0,0.040121,0.040121,0,747,unknown,1,obstacle-car,0.623788,"[607, 438, 780, 624]",0.034808,0.469,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.469,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
90,2026-08-02T01:59:32.558+09:00,14.640,89,6.16,0,DRIVING,,0,1,1,0,0,0,0.004121,2.696,7389,0,-0.018974,-0.018974,0,747,unknown,1,obstacle-car,0.575540,"[605, 457, 781, 624]",0.031902,0.458,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.458,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
91,2026-08-02T01:59:32.726+09:00,14.808,90,6.15,0,DRIVING,,0,1,1,0,0,0,-0.011410,2.697,7374,0,0.040404,0.040404,0,747,unknown,1,obstacle-car,0.586039,"[606, 454, 781, 625]",0.032617,0.236,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.236,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
