frame_index,wall_time,elapsed_s,video_frame_index,fps,running,vehicle_state,event,stop_condition,lane_found,traffic_mission_enabled,signal_stop_latched,avoidance_blocked_by_signal,stop_line_detected,lane_error,solid_filter_angle_deg,solid_filter_kept_pixels,solid_filter_rejected_pixels,raw_steer,final_steer,final_speed,recovery_ramp_active,recovery_ramp_elapsed_s,recovery_ramp_pwm,steering_pot,traffic_signal,traffic_result_age_s,traffic_model_fault,car_detected,car_label,car_confidence,car_bbox,car_area_ratio,car_result_age_s,car_roi_normalized,car_roi_pixels,car_model_fault,ultrasonic_json,ultrasonic_age_json,front_sensor_values,front_distance_cm,sensor_ok,ultrasonic_close,fusion_confirmed,fusion_hits,fusion_skew_s,fusion_reason,obstacle_phase,dash_side,solid_side,locked_dash_side,lost_frames
243,2026-08-02T03:30:24.133+09:00,27.421,242,9.51,1,DRIVING,,0,1,1,0,0,0,-0.404515,12.551,8004,0,0.708358,0.708358,255,0,0.000,255,802,green,0.288,,0,unknown,0.000000,null,0.000000,0.343,"[0.2, 0.2, 0.8, 1.0]","[256, 144, 1024, 720]",,"{""0"": 250, ""1"": 151, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 151}",151,1,0,0,0,0.343,ultrasonic-not-close,KEEP,left,right,,0
244,2026-08-02T03:30:24.228+09:00,27.516,243,9.47,1,DRIVING,,0,1,1,0,0,0,-0.398457,12.449,7977,0,0.692481,0.692481,255,0,0.000,255,801,green,0.381,,0,unknown,0.000000,null,0.000000,0.438,"[0.2, 0.2, 0.8, 1.0]","[256, 144, 1024, 720]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.438,ultrasonic-not-close,KEEP,left,right,,0
245,2026-08-02T03:30:24.309+09:00,27.597,244,9.53,1,DRIVING,,0,1,1,0,0,0,-0.397991,12.347,8435,0,0.698226,0.698226,255,0,0.000,255,800,green,0.304,,0,unknown,0.000000,null,0.000000,0.234,"[0.2, 0.2, 0.8, 1.0]","[256, 144, 1024, 720]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.234,ultrasonic-not-close,KEEP,left,right,,0
246,2026-08-02T03:30:24.410+09:00,27.698,245,9.49,1,DRIVING,,0,1,1,0,0,0,-0.391384,12.236,8006,0,0.679888,0.679888,255,0,0.000,255,800,green,0.182,,0,unknown,0.000000,null,0.000000,0.243,"[0.2, 0.2, 0.8, 1.0]","[256, 144, 1024, 720]",,"{""0"": 250, ""1"": 160, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 160}",160,1,0,0,0,0.243,ultrasonic-not-close,KEEP,left,right,,0
247,2026-08-02T03:30:24.576+09:00,27.864,246,9.25,1,DRIVING,,0,1,1,0,0,0,-0.388753,12.156,7983,0,0.677797,0.677797,255,0,0.000,255,800,green,0.186,,0,unknown,0.000000,null,0.000000,0.409,"[0.2, 0.2, 0.8, 1.0]","[256, 144, 1024, 720]",,"{""0"": 250, ""1"": 155, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 155}",155,1,0,0,0,0.409,ultrasonic-not-close,KEEP,left,right,,0
248,2026-08-02T03:30:24.664+09:00,27.951,247,9.40,1,DRIVING,,0,1,1,0,0,0,-0.383929,12.114,8039,0,0.667017,0.667017,255,0,0.000,255,809,green,0.267,,0,unknown,0.000000,null,0.000000,0.318,"[0.2, 0.2, 0.8, 1.0]","[256, 144, 1024, 720]",,"{""0"": 250, ""1"": 150, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 150}",150,1,0,0,0,0.318,ultrasonic-not-close,KEEP,left,right,,0
249,2026-08-02T03:30:24.751+09:00,28.038,248,9.41,1,DRIVING,,0,1,1,0,0,0,-0.380912,12.104,8412,0,0.663375,0.663375,255,0,0.000,255,799,green,0.257,,0,unknown,0.000000,null,0.000000,0.307,"[0.2, 0.2, 0.8, 1.0]","[256, 144, 1024, 720]",,"{""0"": 250, ""1"": 146, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 146}",146,1,1,0,0,0.307,car-not-detected-or-stale,KEEP,left,right,,0
250,2026-08-02T03:30:24.857+09:00,28.145,249,9.34,1,DRIVING,,0,1,1,0,0,0,-0.372935,12.053,7930,0,0.641338,0.641338,255,0,0.000,255,799,green,0.345,,0,unknown,0.000000,null,0.000000,0.413,"[0.2, 0.2, 0.8, 1.0]","[256, 144, 1024, 720]",,"{""0"": 250, ""1"": 137, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 137}",137,1,1,0,0,0.413,car-not-detected-or-stale,KEEP,left,right,,0
251,2026-08-02T03:30:24.942+09:00,28.230,250,9.37,1,DRIVING,,0,1,1,0,0,0,-0.370578,12.021,7944,0,0.641834,0.641834,255,0,0.000,255,799,unknown,0.284,,0,unknown,0.000000,null,0.000000,0.243,"[0.2, 0.2, 0.8, 1.0]","[256, 144, 1024, 720]",,"{""0"": 250, ""1"": 135, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 135}",135,1,1,0,0,0.243,car-not-detected-or-stale,KEEP,left,right,,0
252,2026-08-02T03:30:25.033+09:00,28.320,251,9.46,1,DRIVING,,0,1,1,0,0,0,-0.368220,12.041,7929,0,0.640908,0.640908,255,0,0.000,255,800,unknown,0.196,,0,unknown,0.000000,null,0.000000,0.248,"[0.2, 0.2, 0.8, 1.0]","[256, 144, 1024, 720]",,"{""0"": 250, ""1"": 131, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 131}",131,1,1,0,0,0.248,car-not-detected-or-stale,KEEP,left,right,,0
253,2026-08-02T03:30:25.134+09:00,28.422,252,9.45,1,DRIVING,,0,1,1,0,0,0,-0.364219,12.037,8091,0,0.633070,0.633070,255,0,0.000,255,800,unknown,0.179,,0,unknown,0.000000,null,0.000000,0.349,"[0.2, 0.2, 0.8, 1.0]","[256, 144, 1024, 720]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.349,ultrasonic-not-close,KEEP,left,right,,0
254,2026-08-02T03:30:25.253+09:00,28.540,253,9.38,1,DRIVING,,0,1,1,0,0,0,-0.364191,12.096,7981,0,0.639727,0.639727,255,0,0.000,255,800,unknown,0.194,,0,unknown,0.000000,null,0.000000,0.275,"[0.2, 0.2, 0.8, 1.0]","[256, 144, 1024, 720]",,"{""0"": 250, ""1"": 175, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 175}",175,1,0,0,0,0.275,ultrasonic-not-close,KEEP,left,right,,0
255,2026-08-02T03:30:25.337+09:00,28.625,254,9.47,1,DRIVING,,0,1,1,0,0,0,-0.360271,12.133,7919,0,0.630359,0.630359,255,0,0.000,255,800,unknown,0.226,,0,unknown,0.000000,null,0.000000,0.271,"[0.2, 0.2, 0.8, 1.0]","[256, 144, 1024, 720]",,"{""0"": 250, ""1"": 118, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 118}",118,1,1,0,0,0.271,car-not-detected-or-stale,KEEP,left,right,,0
256,2026-08-02T03:30:25.435+09:00,28.722,255,9.41,1,DRIVING,,0,1,1,0,0,0,-0.358901,12.161,8027,0,0.630866,0.630866,255,0,0.000,255,801,unknown,0.307,,0,unknown,0.000000,null,0.000000,0.369,"[0.2, 0.2, 0.8, 1.0]","[256, 144, 1024, 720]",,"{""0"": 250, ""1"": 114, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 114}",114,1,1,0,0,0.369,car-not-detected-or-stale,KEEP,left,right,,0
257,2026-08-02T03:30:25.583+09:00,28.870,256,9.25,1,DRIVING,,0,1,1,0,0,0,-0.349883,12.116,8042,0,0.602948,0.602948,255,0,0.000,255,800,unknown,0.303,,0,unknown,0.000000,null,0.000000,0.293,"[0.2, 0.2, 0.8, 1.0]","[256, 144, 1024, 720]",,"{""0"": 250, ""1"": 109, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 109}",109,1,1,0,0,0.293,car-not-detected-or-stale,KEEP,left,right,,0
258,2026-08-02T03:30:25.701+09:00,28.987,257,9.31,1,DRIVING,,0,1,1,0,0,0,-0.346456,12.083,7936,0,0.598665,0.598665,255,0,0.000,255,799,red,0.249,,0,unknown,0.000000,null,0.000000,0.330,"[0.2, 0.2, 0.8, 1.0]","[256, 144, 1024, 720]",,"{""0"": 250, ""1"": 107, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 107}",107,1,1,0,0,0.330,car-not-detected-or-stale,KEEP,left,right,,0
259,2026-08-02T03:30:25.794+09:00,29.082,258,9.31,1,DRIVING,,0,1,1,0,0,0,-0.337684,12.021,8061,0,0.574572,0.574572,255,0,0.000,255,800,red,0.270,,0,unknown,0.000000,null,0.000000,0.178,"[0.2, 0.2, 0.8, 1.0]","[256, 144, 1024, 720]",,"{""0"": 250, ""1"": 104, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 104}",104,1,1,0,0,0.178,car-not-detected-or-stale,KEEP,left,right,,0
260,2026-08-02T03:30:25.901+09:00,29.188,259,9.26,1,DRIVING,,0,1,1,0,0,0,-0.325597,11.888,8137,0,0.541036,0.541036,255,0,0.000,255,795,red,0.216,,0,unknown,0.000000,null,0.000000,0.283,"[0.2, 0.2, 0.8, 1.0]","[256, 144, 1024, 720]",,"{""0"": 250, ""1"": 137, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 137}",137,1,1,0,0,0.283,car-not-detected-or-stale,KEEP,left,right,,0
261,2026-08-02T03:30:25.988+09:00,29.273,260,9.38,1,DRIVING,,0,1,1,0,0,0,-0.320552,11.782,8374,0,0.536387,0.536387,255,0,0.000,255,795,unknown,0.202,,0,unknown,0.000000,null,0.000000,0.250,"[0.2, 0.2, 0.8, 1.0]","[256, 144, 1024, 720]",,"{""0"": 250, ""1"": 131, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 131}",131,1,1,0,0,0.250,car-not-detected-or-stale,KEEP,left,right,,0
262,2026-08-02T03:30:26.086+09:00,29.374,261,9.44,1,DRIVING,,0,1,1,0,0,0,-0.311370,11.675,8143,0,0.515512,0.515512,255,0,0.000,255,795,unknown,0.304,,0,unknown,0.000000,null,0.000000,0.257,"[0.2, 0.2, 0.8, 1.0]","[256, 144, 1024, 720]",,"{""0"": 250, ""1"": 133, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 133}",133,1,1,0,0,0.257,car-not-detected-or-stale,KEEP,left,right,,0
263,2026-08-02T03:30:26.188+09:00,29.475,262,9.39,1,DRIVING,,0,1,1,0,0,0,-0.305257,11.621,9039,0,0.506991,0.506991,255,0,0.000,255,791,unknown,0.296,,0,unknown,0.000000,null,0.000000,0.358,"[0.2, 0.2, 0.8, 1.0]","[256, 144, 1024, 720]",,"{""0"": 250, ""1"": 114, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 114}",114,1,1,0,0,0.358,car-not-detected-or-stale,KEEP,left,right,,0
264,2026-08-02T03:30:26.285+09:00,29.571,263,9.46,1,DRIVING,,0,1,1,0,0,0,-0.302132,11.595,8241,0,0.508482,0.508482,255,0,0.000,255,791,unknown,0.189,,0,unknown,0.000000,null,0.000000,0.248,"[0.2, 0.2, 0.8, 1.0]","[256, 144, 1024, 720]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.248,ultrasonic-not-close,KEEP,left,right,,0
265,2026-08-02T03:30:26.369+09:00,29.657,264,9.49,1,DRIVING,,0,1,1,0,0,0,-0.294403,11.550,8108,0,0.491265,0.491265,255,0,0.000,255,792,unknown,0.203,,0,unknown,0.000000,null,0.000000,0.247,"[0.2, 0.2, 0.8, 1.0]","[256, 144, 1024, 720]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.247,ultrasonic-not-close,KEEP,left,right,,0
266,2026-08-02T03:30:26.459+09:00,29.747,265,9.45,1,DRIVING,,0,1,1,0,0,0,-0.288783,11.487,8005,0,0.482633,0.482633,255,0,0.000,255,792,unknown,0.185,,0,unknown,0.000000,null,0.000000,0.139,"[0.2, 0.2, 0.8, 1.0]","[256, 144, 1024, 720]",,"{""0"": 250, ""1"": 123, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 123}",123,1,1,0,0,0.139,car-not-detected-or-stale,KEEP,left,right,,0
267,2026-08-02T03:30:26.581+09:00,29.867,266,9.59,1,DRIVING,,0,1,1,0,0,0,-0.286590,11.448,8026,0,0.485891,0.485891,255,0,0.000,255,791,unknown,0.177,,0,unknown,0.000000,null,0.000000,0.259,"[0.2, 0.2, 0.8, 1.0]","[256, 144, 1024, 720]",,"{""0"": 250, ""1"": 123, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 123}",123,1,1,0,0,0.259,car-not-detected-or-stale,KEEP,left,right,,0
268,2026-08-02T03:30:26.670+09:00,29.957,267,9.58,1,DRIVING,,0,1,1,0,0,0,-0.286124,11.407,7929,0,0.493205,0.493205,255,0,0.000,255,791,unknown,0.219,,0,unknown,0.000000,null,0.000000,0.267,"[0.2, 0.2, 0.8, 1.0]","[256, 144, 1024, 720]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.267,ultrasonic-not-close,KEEP,left,right,,0
269,2026-08-02T03:30:26.767+09:00,30.055,268,9.54,1,DRIVING,,0,1,1,0,0,0,-0.285438,11.417,8112,0,0.497280,0.497280,255,0,0.000,255,789,unknown,0.305,,0,unknown,0.000000,null,0.000000,0.150,"[0.2, 0.2, 0.8, 1.0]","[256, 144, 1024, 720]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.150,ultrasonic-not-close,KEEP,left,right,,0
270,2026-08-02T03:30:26.910+09:00,30.198,269,9.51,1,DRIVING,,0,1,1,0,0,0,-0.283820,11.430,7919,0,0.496407,0.496407,255,0,0.000,255,789,unknown,0.311,,0,unknown,0.000000,null,0.000000,0.291,"[0.2, 0.2, 0.8, 1.0]","[256, 144, 1024, 720]",,"{""0"": 250, ""1"": 114, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 114}",114,1,1,0,0,0.291,car-not-detected-or-stale,KEEP,left,right,,0
271,2026-08-02T03:30:26.992+09:00,30.280,270,9.79,1,DRIVING,,0,1,1,0,0,0,-0.283491,11.481,7876,0,0.499562,0.499562,255,0,0.000,255,788,unknown,0.242,,0,unknown,0.000000,null,0.000000,0.287,"[0.2, 0.2, 0.8, 1.0]","[256, 144, 1024, 720]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.287,ultrasonic-not-close,KEEP,left,right,,0
272,2026-08-02T03:30:27.105+09:00,30.393,271,9.79,1,DRIVING,,0,1,1,0,0,0,-0.284121,11.543,7634,0,0.505048,0.505048,255,0,0.000,255,789,unknown,0.251,,0,unknown,0.000000,null,0.000000,0.303,"[0.2, 0.2, 0.8, 1.0]","[256, 144, 1024, 720]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.303,ultrasonic-not-close,KEEP,left,right,,0
273,2026-08-02T03:30:27.275+09:00,30.563,272,9.55,1,DRIVING,,0,1,1,0,0,0,-0.283491,11.597,7639,0,0.504689,0.504689,255,0,0.000,255,789,unknown,0.206,,0,unknown,0.000000,null,0.000000,0.474,"[0.2, 0.2, 0.8, 1.0]","[256, 144, 1024, 720]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.474,ultrasonic-not-close,KEEP,left,right,,0
274,2026-08-02T03:30:27.364+09:00,30.652,273,9.57,1,DRIVING,,0,1,1,0,0,0,-0.282586,11.665,7731,0,0.503113,0.503113,255,0,0.000,255,789,unknown,0.263,,0,unknown,0.000000,null,0.000000,0.314,"[0.2, 0.2, 0.8, 1.0]","[256, 144, 1024, 720]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.314,ultrasonic-not-close,KEEP,left,right,,0
275,2026-08-02T03:30:27.459+09:00,30.747,274,9.52,1,DRIVING,,0,1,1,0,0,0,-0.276367,11.641,7801,0,0.482386,0.482386,255,0,0.000,255,789,unknown,0.352,,1,obstacle-car,0.603854,"[267, 472, 435, 603]",0.023895,0.312,"[0.2, 0.2, 0.8, 1.0]","[256, 144, 1024, 720]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.312,ultrasonic-not-close,KEEP,left,right,,0
276,2026-08-02T03:30:27.581+09:00,30.869,275,9.46,1,DRIVING,,0,1,1,0,0,0,-0.272804,11.572,7951,0,0.474082,0.474082,255,0,0.000,255,789,unknown,0.349,,1,obstacle-car,0.603854,"[267, 472, 435, 603]",0.023895,0.434,"[0.2, 0.2, 0.8, 1.0]","[256, 144, 1024, 720]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.434,ultrasonic-not-close,KEEP,left,right,,0
277,2026-08-02T03:30:27.664+09:00,30.952,276,9.72,1,DRIVING,,0,1,1,0,0,0,-0.265544,11.388,8266,0,0.453035,0.453035,255,0,0.000,255,788,unknown,0.220,,1,obstacle-car,0.935633,"[301, 468, 471, 606]",0.025359,0.267,"[0.2, 0.2, 0.8, 1.0]","[256, 144, 1024, 720]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.267,ultrasonic-not-close,KEEP,left,right,,0
278,2026-08-02T03:30:27.753+09:00,31.040,277,9.71,1,DRIVING,,0,1,1,0,0,0,-0.256775,11.056,7803,0,0.428948,0.428948,255,0,0.000,255,788,unknown,0.208,,1,obstacle-car,0.625302,"[320, 468, 491, 606]",0.025652,0.260,"[0.2, 0.2, 0.8, 1.0]","[256, 144, 1024, 720]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.260,ultrasonic-not-close,KEEP,left,right,,0
279,2026-08-02T03:30:27.846+09:00,31.134,278,9.69,1,DRIVING,,0,1,1,0,0,0,-0.245100,10.629,7462,79,0.396895,0.396895,255,0,0.000,255,789,unknown,0.177,,1,obstacle-car,0.625302,"[320, 468, 491, 606]",0.025652,0.354,"[0.2, 0.2, 0.8, 1.0]","[256, 144, 1024, 720]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.354,ultrasonic-not-close,KEEP,left,right,,0
280,2026-08-02T03:30:27.931+09:00,31.218,279,9.76,1,DRIVING,,0,1,1,0,0,0,-0.237974,10.196,7429,95,0.384527,0.384527,255,0,0.000,255,783,unknown,0.268,,1,obstacle-car,0.892678,"[353, 466, 531, 609]",0.027575,0.234,"[0.2, 0.2, 0.8, 1.0]","[256, 144, 1024, 720]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.234,ultrasonic-not-close,KEEP,left,right,,0
281,2026-08-02T03:30:28.029+09:00,31.317,280,9.72,1,DRIVING,,0,1,1,0,0,0,-0.215720,9.674,7297,0,0.317560,0.317560,255,0,0.000,255,782,unknown,0.271,,1,obstacle-car,0.937144,"[371, 463, 556, 611]",0.029763,0.242,"[0.2, 0.2, 0.8, 1.0]","[256, 144, 1024, 720]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.242,ultrasonic-not-close,KEEP,left,right,,0
282,2026-08-02T03:30:28.182+09:00,31.469,281,9.53,1,DRIVING,,0,1,1,0,0,0,-0.207122,9.147,7354,0,0.307829,0.307829,255,0,0.000,255,779,unknown,0.190,,1,obstacle-car,0.937144,"[371, 463, 556, 611]",0.029763,0.394,"[0.2, 0.2, 0.8, 1.0]","[256, 144, 1024, 720]",,"{""0"": 250, ""1"": 192, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 192}",192,1,0,0,0,0.394,ultrasonic-not-close,KEEP,left,right,,0
